tm,stn,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,si_day
2010-08-29,119,24.3,26.7,22.3,96.4,1.4,97.5,0.4,3.85
2010-08-30,119,26.0,30.1,23.3,83.8,1.1,2.0,6.9,17.17
2010-08-31,119,25.0,28.1,22.9,91.5,1.0,11.0,1.0,7.72
2010-09-01,119,27.4,33.7,22.4,83.0,2.4,8.5,5.7,15.82
2010-09-02,119,25.0,28.0,22.9,90.1,4.8,19.0,2.2,11.07
2010-09-03,119,26.2,31.6,22.8,87.6,1.6,1.0,3.5,11.22
2010-09-04,119,27.3,31.9,22.9,82.5,1.2,,10.1,19.06
2010-09-05,119,26.4,32.8,23.5,87.0,1.6,7.5,6.7,16.61
2010-09-06,119,25.5,29.4,23.2,87.8,1.9,1.5,0.8,10.76
2010-09-07,119,26.7,31.6,22.9,66.6,3.0,,10.7,21.64
2010-09-08,119,22.8,25.4,21.4,67.3,2.5,0.4,0.0,7.46
2010-09-09,119,21.9,23.9,19.2,95.3,2.3,18.5,0.0,3.95
2010-09-10,119,24.7,28.4,22.6,95.8,2.3,41.0,0.2,5.09
2010-09-11,119,24.3,28.2,22.7,94.8,1.4,81.0,0.5,7.97
2010-09-12,119,23.4,26.1,22.0,92.1,1.5,55.5,1.1,8.82
2010-09-13,119,23.9,28.3,20.2,85.2,1.4,,9.3,18.68
2010-09-14,119,24.2,29.5,21.0,83.0,0.8,,3.2,12.21
2010-09-15,119,24.8,31.3,19.2,71.9,1.0,,11.5,21.25
2010-09-16,119,24.6,31.2,19.1,73.5,1.4,,11.4,20.44
2010-09-17,119,23.8,29.4,19.6,79.5,1.3,,6.3,17.4
2010-09-18,119,24.4,30.3,20.0,73.0,1.2,,10.1,19.73
2010-09-19,119,20.8,22.8,18.3,90.9,1.6,10.0,0.0,2.25
2010-09-20,119,22.0,24.8,19.6,93.8,1.0,34.5,0.0,5.25
2010-09-21,119,23.7,27.8,19.9,96.8,2.2,96.0,0.0,3.73
2010-09-22,119,17.5,20.0,15.3,88.3,1.7,0.0,0.0,3.94
2010-09-23,119,17.1,23.5,12.4,72.8,1.2,,10.8,19.24
2010-09-24,119,18.1,25.7,11.4,67.6,1.1,,11.5,21.09
2010-09-25,119,18.7,25.1,13.2,70.5,0.9,,10.4,17.87
2010-09-26,119,18.8,24.6,15.5,70.3,1.7,,7.8,16.4
2010-09-27,119,19.0,24.3,14.0,81.1,1.5,,8.3,16.31
2010-09-28,119,16.7,19.9,13.3,54.3,2.3,1.5,11.4,20.36
2010-09-29,119,13.2,17.0,9.2,72.1,1.0,,0.8,10.07
2010-09-30,119,14.1,21.4,7.7,74.5,0.9,,11.1,19.29
2010-10-01,119,15.9,22.6,9.9,76.0,0.8,,8.2,14.1
2010-10-02,119,17.0,21.0,13.3,86.4,2.0,16.5,0.5,4.54
2010-10-03,119,18.2,23.1,15.4,83.5,2.3,6.0,6.6,13.97
2010-10-04,119,14.7,18.5,13.0,85.4,1.7,5.0,0.9,6.88
2010-10-05,119,15.3,20.1,11.2,79.0,1.1,,8.4,15.01
2010-10-06,119,15.8,22.6,10.2,79.6,0.7,,9.9,16.09
2010-10-07,119,17.4,24.3,11.1,76.9,0.9,,10.1,16.95
2010-10-08,119,19.3,24.2,14.4,72.5,1.2,,4.5,11.83
2010-10-09,119,19.5,24.7,15.6,78.0,1.2,,9.0,15.96
2010-10-10,119,18.1,23.8,14.0,86.6,1.2,,7.0,14.57
2010-10-11,119,18.4,21.5,15.7,88.4,1.0,,0.1,6.84
2010-10-12,119,16.0,20.1,12.2,88.6,1.5,0.0,1.7,8.2
2010-10-13,119,15.1,19.5,11.8,85.1,0.9,,0.3,7.64
2010-10-14,119,15.2,20.5,9.9,80.0,1.3,,7.4,12.5
2010-10-15,119,13.6,17.6,9.8,54.4,2.1,,9.2,15.5
2010-10-16,119,16.1,22.4,9.7,73.9,1.7,0.0,9.8,15.14
2010-10-17,119,15.3,20.3,10.7,79.9,1.0,2.5,7.2,11.37
2010-10-18,119,13.2,20.2,7.5,71.4,0.6,,9.2,13.08
2010-10-19,119,15.0,22.4,8.9,76.5,1.0,,6.7,12.07
2010-10-20,119,14.6,21.2,11.1,85.1,1.1,,4.9,10.25
2010-10-21,119,15.3,22.6,8.6,80.3,0.8,,8.6,12.71
2010-10-22,119,16.5,23.5,11.6,70.6,1.6,,8.7,14.6
2010-10-23,119,15.8,21.9,10.8,75.5,1.5,,5.7,11.34
2010-10-24,119,17.4,23.4,14.1,76.4,1.1,,6.3,11.4
2010-10-25,119,11.0,15.9,5.3,53.8,3.7,,7.6,13.4
2010-10-26,119,4.9,8.7,2.2,34.1,3.6,,10.3,15.53
2010-10-27,119,5.6,12.3,-1.6,52.5,1.1,,4.0,8.76
2010-10-28,119,6.4,12.6,-0.4,60.6,1.4,,10.0,14.17
2010-10-29,119,8.9,18.0,0.5,57.4,0.9,,10.1,14.57
2010-10-30,119,10.9,19.0,4.5,66.1,0.7,,9.6,14.05
2010-10-31,119,11.1,17.5,4.6,70.8,0.8,,2.2,7.78
2010-11-01,119,11.2,17.0,4.2,67.3,1.8,,9.0,12.97
2010-11-02,119,6.3,10.1,3.6,41.5,2.7,,10.2,13.92
2010-11-03,119,6.6,12.9,-0.4,66.6,1.2,,8.1,11.67
2010-11-04,119,9.3,16.0,3.4,82.0,1.0,,6.8,8.23
2010-11-05,119,11.2,16.8,6.8,89.1,1.1,,3.9,7.56
2010-11-06,119,11.9,15.2,10.2,93.6,0.8,,0.0,3.7
2010-11-07,119,11.9,16.0,9.7,84.6,1.3,1.0,0.7,5.91
2010-11-08,119,7.9,11.5,2.5,71.9,4.1,6.5,1.1,4.19
2010-11-09,119,4.1,7.3,1.8,50.9,3.9,,6.5,11.25
2010-11-10,119,3.5,9.7,-2.2,64.8,0.8,,9.6,12.23
2010-11-11,119,9.8,15.6,1.0,63.6,3.0,3.5,4.9,7.68
2010-11-12,119,9.2,13.2,4.8,71.8,2.1,1.5,9.2,12.9
2010-11-13,119,10.7,18.0,3.3,68.1,1.5,,8.4,11.57
2010-11-14,119,7.0,12.6,4.2,44.6,3.1,,5.2,9.95
2010-11-15,119,2.7,6.5,-0.6,43.8,2.5,,9.8,12.47
2010-11-16,119,3.1,8.9,-2.5,68.0,0.9,0.0,4.5,8.0
2010-11-17,119,5.2,11.1,0.1,81.6,0.7,,3.8,6.55
2010-11-18,119,5.0,12.5,-0.8,76.1,0.8,,9.1,10.49
2010-11-19,119,4.0,10.5,-0.8,79.5,0.6,,1.6,5.79
2010-11-20,119,7.6,15.3,1.1,72.1,0.9,,7.9,9.31
2010-11-21,119,10.8,16.0,4.0,77.6,1.1,,5.0,7.81
2010-11-22,119,7.7,13.1,2.6,55.8,2.8,0.0,9.2,11.55
2010-11-23,119,4.9,13.3,-2.9,65.1,0.7,,8.6,10.65
2010-11-24,119,5.4,11.3,0.9,78.8,0.8,,1.8,5.02
2010-11-25,119,3.7,6.9,0.8,61.4,2.2,0.0,8.5,10.69
2010-11-26,119,1.0,6.0,-1.9,44.8,1.6,,8.9,11.08
2010-11-27,119,1.9,9.5,-1.9,60.8,2.7,5.5,3.4,4.95
2010-11-28,119,-0.6,2.8,-4.6,50.8,2.0,0.1,8.5,10.05
2010-11-29,119,3.2,8.4,-1.1,78.3,0.9,0.0,8.1,9.81
2010-11-30,119,7.2,13.9,2.1,87.4,0.6,0.0,2.5,5.06
2010-12-01,119,7.1,12.5,4.0,91.6,0.9,,2.5,4.66
2010-12-02,119,9.1,14.7,3.2,87.5,1.1,5.5,0.2,3.36
2010-12-03,119,1.2,8.2,-1.6,60.6,3.8,,8.0,9.76
2010-12-04,119,2.9,8.9,-4.1,72.4,1.3,,3.8,6.64
2010-12-05,119,8.8,13.2,2.8,80.6,0.6,,0.0,3.04
2010-12-06,119,4.2,10.1,-2.2,66.3,2.7,,7.2,8.91
2010-12-07,119,-0.8,4.2,-4.5,50.1,1.5,,8.5,9.74
2010-12-08,119,0.5,3.3,-1.2,77.3,2.0,7.0,0.4,2.87
2010-12-09,119,-1.0,2.8,-3.5,62.5,1.5,,8.9,10.05
2010-12-10,119,3.5,10.6,-4.2,69.9,3.0,1.0,0.8,4.46
2010-12-11,119,-1.8,7.4,-5.8,47.1,3.5,,8.6,10.35
2010-12-12,119,-1.0,3.9,-7.7,44.9,1.9,,6.5,8.14
2010-12-13,119,4.1,6.6,1.6,59.3,1.3,0.5,0.1,2.94
2010-12-14,119,-2.6,2.4,-8.7,55.6,3.2,,7.2,8.85
