tm,stn,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,si_day
2010-02-11,112,0.9,3.7,-0.9,88.5,3.2,11.3,0.0,2.23
2010-02-12,112,-0.2,1.3,-1.4,89.9,2.3,1.9,0.0,3.37
2010-02-13,112,-1.7,0.0,-2.9,68.1,3.3,0.2,8.9,14.65
2010-02-14,112,-2.3,0.6,-5.3,53.3,2.2,,0.0,8.9
2010-02-15,112,-2.9,0.4,-5.7,53.8,3.9,,4.3,11.21
2010-02-16,112,-4.2,-0.1,-7.6,46.5,3.0,,10.1,16.09
2010-02-17,112,-2.4,1.4,-6.9,53.8,2.4,1.4,2.1,7.63
2010-02-18,112,-2.0,0.0,-3.8,57.5,5.3,0.3,9.4,16.32
2010-02-19,112,0.0,3.3,-2.8,64.4,3.3,0.0,9.7,15.77
2010-02-20,112,4.3,8.6,0.2,70.9,2.6,,9.5,14.49
2010-02-21,112,6.1,10.2,2.2,55.5,4.0,,6.4,12.88
2010-02-22,112,6.1,9.7,2.3,79.4,2.8,0.0,6.7,12.91
2010-02-23,112,6.7,13.9,0.2,67.3,2.1,,9.1,15.32
2010-02-24,112,13.1,17.3,6.9,56.0,3.4,,5.9,11.26
2010-02-25,112,11.5,16.8,8.5,92.8,3.5,26.5,0.0,1.24
2010-02-26,112,10.5,16.1,7.9,80.5,3.1,,8.2,14.58
2010-02-27,112,8.5,11.8,5.6,72.8,2.0,,1.8,8.81
2010-02-28,112,5.6,8.0,4.0,88.4,2.6,,0.2,7.85
2010-03-01,112,4.1,6.0,3.3,84.0,4.1,10.5,0.0,2.79
2010-03-02,112,3.2,6.8,0.6,75.6,3.0,,0.3,6.77
2010-03-03,112,5.3,10.2,-1.3,54.3,2.4,,7.9,15.17
2010-03-04,112,6.4,8.2,5.4,73.9,2.9,1.5,0.0,3.43
2010-03-05,112,6.2,9.1,4.2,76.9,3.2,,3.3,9.93
2010-03-06,112,5.7,9.2,1.0,60.3,3.6,,4.4,11.87
2010-03-07,112,6.4,8.7,4.5,50.1,2.9,,1.7,9.76
2010-03-08,112,5.6,8.0,2.0,44.8,2.9,,4.0,9.92
2010-03-09,112,2.2,5.3,-2.7,72.4,3.6,4.3,0.0,6.11
2010-03-10,112,-0.4,2.6,-2.8,80.1,4.0,0.7,1.6,10.35
2010-03-11,112,4.0,7.0,-0.4,61.5,4.2,,9.5,18.1
2010-03-12,112,6.2,9.9,1.9,64.3,6.0,,2.0,7.93
2010-03-13,112,3.0,6.9,-1.1,35.4,3.8,,9.5,17.74
2010-03-14,112,7.9,13.7,1.1,53.6,3.3,9.0,2.8,8.38
2010-03-15,112,9.0,12.2,4.0,73.8,6.1,11.0,1.3,6.02
2010-03-16,112,2.2,5.0,0.3,42.3,7.5,,10.1,19.47
2010-03-17,112,1.1,4.9,-0.8,60.6,2.7,1.9,3.8,9.93
2010-03-18,112,1.3,5.8,-2.3,59.0,3.9,0.0,11.1,21.18
2010-03-19,112,5.5,11.2,-1.4,51.9,3.3,,6.0,13.65
2010-03-20,112,6.7,11.2,2.2,88.0,5.9,0.0,0.0,2.45
2010-03-21,112,4.0,7.9,0.5,48.6,6.5,,10.6,20.61
2010-03-22,112,3.2,6.4,0.7,80.6,2.3,11.5,0.0,3.17
2010-03-23,112,6.3,11.0,2.3,75.8,2.6,,4.4,15.2
2010-03-24,112,8.9,14.4,4.2,54.4,2.8,,7.6,16.37
2010-03-25,112,6.4,11.6,1.4,41.3,6.6,,5.2,15.76
2010-03-26,112,3.1,5.7,-1.0,51.9,4.6,,7.3,16.97
2010-03-27,112,5.9,8.3,4.2,80.8,3.4,,1.0,8.32
2010-03-28,112,4.2,8.0,0.0,45.5,3.7,,11.5,22.34
2010-03-29,112,5.6,9.8,1.0,48.4,2.6,,11.3,20.96
2010-03-30,112,8.7,13.7,4.5,56.5,2.6,,4.8,15.56
2010-03-31,112,9.3,10.3,7.1,89.0,2.3,12.5,0.0,2.47
2010-04-01,112,7.7,9.5,5.1,78.1,4.0,0.5,0.0,3.24
2010-04-02,112,6.1,8.7,3.5,53.4,4.9,,10.7,22.12
2010-04-03,112,6.0,9.6,3.3,39.6,3.6,,11.6,23.4
2010-04-04,112,8.0,13.6,3.0,44.3,2.2,,9.4,18.68
2010-04-05,112,10.1,14.7,5.8,65.9,2.4,,4.2,12.91
2010-04-06,112,8.4,11.8,4.9,58.4,5.3,,7.2,16.9
2010-04-07,112,7.0,11.3,2.9,48.3,3.5,,11.8,23.66
2010-04-08,112,8.0,13.0,4.4,56.8,2.7,,11.4,22.08
2010-04-09,112,11.0,15.7,7.4,59.4,2.7,,10.2,22.36
2010-04-10,112,10.0,11.5,8.7,77.6,2.3,,0.0,4.56
2010-04-11,112,13.1,19.7,6.8,54.4,2.8,0.4,5.1,14.12
2010-04-12,112,13.1,18.9,7.6,57.3,3.0,9.5,1.2,9.82
2010-04-13,112,5.3,7.7,4.1,52.3,8.8,0.5,6.2,19.11
2010-04-14,112,5.4,7.1,3.3,34.6,6.3,,4.4,14.2
2010-04-15,112,7.1,11.8,2.1,42.5,3.7,,11.1,24.14
2010-04-16,112,8.0,12.7,5.2,50.4,3.2,,11.7,23.99
2010-04-17,112,7.9,11.5,5.2,70.8,2.6,,6.2,18.87
2010-04-18,112,12.1,16.5,6.5,57.0,3.6,,0.0,11.48
2010-04-19,112,14.7,17.2,12.8,62.3,2.7,0.4,0.0,4.74
2010-04-20,112,14.3,18.9,11.9,83.8,2.3,0.5,4.5,16.11
2010-04-21,112,14.6,18.7,11.8,72.0,2.7,3.5,0.7,8.78
2010-04-22,112,11.5,13.0,10.4,72.4,2.4,3.0,0.0,5.08
2010-04-23,112,9.9,14.1,7.7,75.3,3.3,1.5,6.2,20.42
2010-04-24,112,10.3,13.7,7.3,65.1,2.8,,12.1,25.63
2010-04-25,112,12.3,17.4,8.1,44.8,2.7,,10.3,24.13
2010-04-26,112,12.8,16.9,10.4,66.0,3.5,25.0,0.2,6.02
2010-04-27,112,7.8,10.4,6.0,77.4,6.5,4.0,2.3,9.36
2010-04-28,112,6.3,8.1,4.7,79.0,5.8,8.5,0.1,3.83
2010-04-29,112,8.8,11.6,5.6,69.0,5.1,0.0,11.6,24.32
2010-04-30,112,9.8,13.0,7.7,71.8,3.8,,12.0,24.93
2010-05-01,112,11.8,15.2,7.2,56.3,3.5,,11.7,24.62
2010-05-02,112,15.9,19.8,12.3,48.9,3.9,,11.6,23.51
2010-05-03,112,16.0,17.1,14.9,91.5,5.1,,0.0,3.68
2010-05-04,112,18.7,22.8,16.1,82.9,3.0,0.0,3.8,12.37
2010-05-05,112,20.1,22.8,17.1,60.8,3.6,0.5,2.3,15.68
2010-05-06,112,12.1,20.0,10.2,89.8,5.0,11.5,0.4,6.98
2010-05-07,112,13.2,17.9,9.8,64.1,3.6,,11.7,26.15
2010-05-08,112,14.5,19.0,11.8,61.1,2.8,,10.9,24.59
2010-05-09,112,17.1,24.0,12.5,48.6,2.1,,7.6,22.08
2010-05-10,112,14.9,18.9,12.2,59.3,3.4,0.0,10.8,25.37
2010-05-11,112,12.8,16.0,10.8,69.8,2.9,0.2,4.3,13.91
2010-05-12,112,12.9,16.8,9.4,73.9,2.8,,12.4,26.33
2010-05-13,112,15.0,19.9,10.6,62.1,2.2,,11.9,24.57
2010-05-14,112,17.2,21.9,14.1,50.0,2.7,,11.7,25.38
2010-05-15,112,15.9,20.9,12.0,55.8,2.6,,6.3,19.67
2010-05-16,112,16.9,22.5,12.5,57.1,2.0,,10.6,25.22
2010-05-17,112,18.5,22.9,14.0,54.3,2.2,2.5,5.4,20.39
2010-05-18,112,17.0,19.0,14.1,97.5,3.8,51.0,0.0,2.15
2010-05-19,112,15.5,19.2,13.6,92.5,2.4,,2.3,15.3
2010-05-20,112,17.1,21.5,13.9,82.0,2.8,,11.8,25.94
2010-05-21,112,19.8,26.3,14.7,62.6,2.2,,9.5,25.4
2010-05-22,112,18.1,22.3,16.3,74.1,1.9,8.0,0.2,6.71
2010-05-23,112,16.3,17.9,15.3,85.3,3.9,15.0,0.0,3.13
2010-05-24,112,13.5,15.5,12.5,96.6,3.1,15.5,0.0,4.09
2010-05-25,112,15.1,18.6,12.2,88.4,2.3,0.2,1.9,15.06
2010-05-26,112,18.4,22.2,15.5,58.8,2.6,,8.0,22.43
2010-05-27,112,17.1,22.2,13.7,52.8,2.7,,11.5,26.09
2010-05-28,112,15.1,17.4,14.0,88.3,2.3,,0.4,12.3
2010-05-29,112,17.1,21.5,14.0,76.9,2.2,,9.4,25.62
2010-05-30,112,18.2,22.6,14.7,71.1,2.7,,4.0,17.78
2010-05-31,112,17.4,20.9,15.1,70.0,2.3,0.5,0.2,13.26
2010-06-01,112,17.8,22.8,13.8,57.3,2.5,,13.7,27.37
2010-06-02,112,18.8,24.3,14.0,65.1,2.4,,13.4,27.33
2010-06-03,112,19.6,25.4,15.3,64.1,2.6,,12.7,26.84
2010-06-04,112,20.8,26.3,16.4,57.8,2.8,,13.6,28.25
2010-06-05,112,21.1,25.5,17.4,57.8,2.1,,12.8,25.59
2010-06-06,112,23.3,28.9,17.9,51.1,2.6,,12.0,26.58
2010-06-07,112,23.5,28.0,19.4,56.5,2.0,,10.4,24.35
2010-06-08,112,23.9,28.4,19.0,39.8,2.5,,13.5,27.56
2010-06-09,112,23.7,28.9,19.9,51.3,2.1,,13.0,27.14
2010-06-10,112,23.2,28.7,18.9,55.4,2.0,,8.8,19.93
2010-06-11,112,23.4,28.8,19.4,55.3,2.7,2.0,6.4,20.22
2010-06-12,112,18.6,19.9,18.0,93.8,2.5,67.0,0.0,5.3
2010-06-13,112,21.5,25.4,18.2,88.3,2.1,36.0,0.6,13.22
2010-06-14,112,21.3,24.5,19.0,87.1,2.1,18.0,5.4,19.31
2010-06-15,112,22.7,27.7,19.7,81.1,2.3,,11.2,25.94
2010-06-16,112,20.8,23.0,18.8,85.9,2.3,3.0,2.4,13.26
2010-06-17,112,22.6,26.1,19.8,85.1,1.8,,0.8,15.13
2010-06-18,112,25.2,29.6,21.8,73.0,2.0,2.0,3.0,16.72
2010-06-19,112,21.1,23.5,19.5,91.4,1.9,1.5,1.5,11.03
2010-06-20,112,21.2,24.9,17.7,86.4,2.7,0.2,8.1,22.95
2010-06-21,112,20.0,24.4,17.1,79.6,2.6,0.0,8.7,22.3
2010-06-22,112,20.3,22.4,17.7,68.0,2.5,,2.8,13.15
2010-06-23,112,21.8,27.0,16.8,62.8,2.6,,13.3,27.74
2010-06-24,112,22.1,27.1,18.0,63.4,2.2,,12.7,26.21
2010-06-25,112,25.5,30.6,19.0,58.6,2.0,,8.8,21.93
2010-06-26,112,24.4,26.1,22.4,69.5,1.7,8.5,0.0,6.63
2010-06-27,112,21.2,22.6,20.1,93.0,2.9,6.0,4.0,11.75
2010-06-28,112,23.1,27.4,19.8,77.3,2.0,,8.6,21.96
2010-06-29,112,22.2,25.3,19.4,83.6,2.1,0.0,0.6,12.28
2010-06-30,112,22.1,23.9,19.3,91.1,1.2,56.0,0.0,5.89
2010-07-01,112,24.6,27.5,22.0,83.8,1.9,,3.6,18.18
2010-07-02,112,23.9,25.2,22.2,94.3,3.5,37.0,0.0,1.35
2010-07-03,112,22.2,23.6,20.7,94.6,1.7,2.0,0.0,6.72
2010-07-04,112,24.8,28.6,22.4,83.0,2.0,,3.4,16.65
2010-07-05,112,23.1,26.7,21.1,87.1,2.7,0.5,8.5,24.68
2010-07-06,112,23.3,27.8,20.8,83.0,2.9,,9.3,25.69
2010-07-07,112,23.2,27.5,20.7,78.9,2.2,,10.4,26.06
2010-07-08,112,22.8,26.8,20.8,70.6,1.9,0.0,2.8,15.22
2010-07-09,112,24.2,28.0,21.5,71.0,2.1,,9.1,23.89
2010-07-10,112,25.0,28.2,22.1,76.7,1.6,0.0,1.0,12.23
2010-07-11,112,24.3,27.4,22.2,69.8,2.1,3.0,3.9,15.8
2010-07-12,112,24.7,28.3,21.9,66.8,2.0,,7.8,21.3
2010-07-13,112,25.2,29.5,22.1,75.6,2.3,,6.7,18.91
2010-07-14,112,24.7,28.6,22.0,77.6,1.8,,9.2,23.15
2010-07-15,112,24.4,28.4,21.1,77.3,2.6,,10.9,25.41
2010-07-16,112,24.2,26.8,23.2,89.6,3.1,110.0,0.7,4.15
2010-07-17,112,23.5,24.5,22.9,95.9,4.9,72.0,0.0,2.55
2010-07-18,112,25.4,27.9,22.9,81.5,6.0,1.5,0.6,11.31
2010-07-19,112,25.3,27.5,24.2,83.3,3.9,,4.4,14.02
2010-07-20,112,27.4,30.9,24.4,75.1,2.6,,5.8,17.92
2010-07-21,112,26.5,28.3,25.1,77.1,5.0,0.3,2.0,10.94
2010-07-22,112,25.5,27.9,24.6,87.3,4.2,0.1,2.5,15.6
2010-07-23,112,24.1,25.2,22.7,92.6,3.8,25.0,0.0,3.33
2010-07-24,112,24.8,27.8,22.8,87.4,2.3,0.5,3.0,16.54
2010-07-25,112,24.8,27.7,22.9,86.8,2.2,21.5,9.1,24.21
2010-07-26,112,24.7,27.1,23.0,85.9,2.6,2.0,4.5,18.82
2010-07-27,112,26.0,28.7,23.9,80.8,2.4,,10.9,26.17
2010-07-28,112,27.3,30.9,24.2,67.3,2.3,,7.2,21.8
2010-07-29,112,26.1,28.9,24.6,82.0,2.3,,6.3,20.44
2010-07-30,112,25.3,26.6,24.4,87.5,2.6,,0.0,8.98
2010-07-31,112,25.8,28.5,24.3,86.1,3.1,,3.5,13.64
2010-08-01,112,26.1,28.4,25.3,87.1,3.3,,0.1,11.37
2010-08-02,112,26.2,30.5,24.3,81.6,2.4,0.5,6.7,17.02
2010-08-03,112,25.8,29.6,23.1,60.6,1.6,,6.3,17.78
2010-08-04,112,27.7,31.2,24.6,70.3,1.7,,2.7,14.65
2010-08-05,112,28.6,31.7,26.6,76.9,2.5,,6.1,16.46
2010-08-06,112,26.6,28.9,25.7,87.4,3.1,2.0,3.6,13.96
2010-08-07,112,25.7,27.6,24.7,91.9,1.9,37.0,0.4,9.59
2010-08-08,112,27.2,30.4,24.9,74.3,1.9,,8.8,23.57
2010-08-09,112,28.2,31.7,25.0,65.6,1.8,,10.8,23.89
2010-08-10,112,27.0,30.5,25.5,80.6,1.8,11.5,1.6,11.32
2010-08-11,112,28.0,33.2,25.0,74.5,2.8,0.0,5.9,20.64
2010-08-12,112,24.6,26.3,23.6,85.3,2.4,20.0,0.0,3.16
2010-08-13,112,26.1,28.7,23.5,90.8,2.1,60.5,3.4,13.91
2010-08-14,112,26.3,28.5,24.7,90.4,3.4,12.0,1.4,8.18
2010-08-15,112,25.7,28.0,24.6,88.9,3.0,34.5,3.5,15.28
2010-08-16,112,24.3,25.7,23.0,83.0,1.7,0.1,0.0,6.89
2010-08-17,112,25.7,30.2,21.6,71.4,1.8,,10.9,23.84
2010-08-18,112,26.6,30.6,23.0,83.5,2.5,9.5,6.3,18.88
2010-08-19,112,28.2,31.5,25.9,76.5,2.2,,10.6,22.54
2010-08-20,112,28.0,30.9,26.2,77.6,1.8,,10.1,21.97
2010-08-21,112,27.6,30.7,25.1,79.3,1.7,,10.7,22.9
2010-08-22,112,27.7,30.9,25.9,79.9,2.7,0.5,7.6,20.83
2010-08-23,112,25.8,27.4,23.9,90.6,3.2,9.0,3.0,10.2
2010-08-24,112,23.9,26.2,22.0,85.5,0.9,16.0,0.1,6.89
2010-08-25,112,21.6,22.8,18.9,92.9,2.1,30.0,0.0,3.3
2010-08-26,112,25.1,27.7,21.9,87.0,2.6,3.5,0.5,8.88
2010-08-27,112,27.0,30.7,25.2,77.6,2.9,5.0,5.8,16.27
2010-08-28,112,25.6,26.7,24.5,85.3,2.6,30.5,0.0,3.01
2010-08-29,112,23.9,26.0,22.4,95.6,2.7,190.0,0.6,3.99
2010-08-30,112,25.1,28.3,22.9,82.1,1.9,2.5,8.1,20.5
2010-08-31,112,24.2,25.7,22.8,91.1,1.5,10.5,0.0,7.3
2010-09-01,112,25.9,30.0,22.8,85.6,1.7,11.5,4.6,15.49
2010-09-02,112,24.3,27.0,22.4,86.4,5.1,39.5,4.8,15.16
2010-09-03,112,25.3,28.6,23.4,85.3,2.3,36.5,4.6,11.99
2010-09-04,112,26.4,29.1,24.3,80.4,2.5,,11.0,21.72
2010-09-05,112,26.1,30.5,23.6,81.5,2.1,7.0,5.4,16.81
2010-09-06,112,25.7,29.0,22.9,80.3,1.5,0.5,2.4,11.64
2010-09-07,112,26.4,30.8,22.7,59.0,3.2,,11.1,21.66
2010-09-08,112,23.4,25.2,22.2,49.4,2.5,,0.1,8.45
2010-09-09,112,22.0,24.3,19.9,93.8,3.2,40.0,0.0,3.36
2010-09-10,112,23.9,25.0,22.5,95.6,4.9,48.0,0.0,2.39
2010-09-11,112,23.7,25.2,22.4,93.4,1.8,36.0,0.0,5.62
2010-09-12,112,22.9,25.8,20.4,84.5,2.7,6.5,2.1,10.69
2010-09-13,112,23.6,27.2,20.4,80.4,2.3,,10.5,19.99
2010-09-14,112,24.2,26.9,22.4,84.4,1.9,,3.9,14.37
2010-09-15,112,24.7,29.3,20.9,63.8,2.0,,11.3,20.22
2010-09-16,112,24.1,28.7,20.2,71.5,2.1,,11.1,20.24
2010-09-17,112,24.1,27.1,21.8,77.6,1.9,,6.5,17.44
2010-09-18,112,24.7,28.2,22.5,66.6,2.1,,9.7,19.51
2010-09-19,112,21.3,23.7,19.3,91.4,2.9,21.0,0.0,1.54
2010-09-20,112,22.4,24.7,20.0,85.8,2.1,27.5,1.1,8.95
2010-09-21,112,22.2,25.3,17.7,94.8,3.1,175.5,0.0,1.27
2010-09-22,112,17.0,19.3,14.5,82.4,2.3,,0.0,4.81
2010-09-23,112,17.5,22.6,13.0,61.4,2.3,,11.5,21.12
2010-09-24,112,17.6,22.6,13.2,60.5,2.1,,10.1,18.05
2010-09-25,112,18.8,23.1,14.7,64.5,2.1,,9.2,16.1
2010-09-26,112,20.0,24.5,16.4,58.6,2.1,,7.4,16.06
2010-09-27,112,20.0,23.4,17.2,79.5,3.4,4.5,7.6,17.58
2010-09-28,112,16.2,19.2,13.3,48.8,4.9,0.1,11.0,20.23
2010-09-29,112,13.5,16.4,10.9,55.8,1.8,,1.5,10.0
2010-09-30,112,15.7,20.4,10.8,63.9,2.1,,10.8,19.03
2010-10-01,112,17.2,21.0,13.3,67.5,1.7,,5.4,13.03
2010-10-02,112,16.9,19.8,14.7,83.0,2.1,17.5,0.0,3.94
2010-10-03,112,17.8,21.3,15.1,80.9,3.4,7.5,5.2,12.65
2010-10-04,112,14.9,16.6,13.6,79.6,3.9,3.0,0.3,6.57
2010-10-05,112,15.6,19.2,11.5,70.8,2.0,,10.7,18.09
2010-10-06,112,17.2,21.3,13.2,70.0,2.1,,10.5,16.82
2010-10-07,112,18.2,22.4,13.8,71.3,1.5,,9.9,15.78
2010-10-08,112,19.6,23.8,16.1,71.9,1.7,,5.2,12.25
2010-10-09,112,19.3,23.2,15.6,75.9,2.3,,10.0,16.63
2010-10-10,112,18.7,22.5,14.6,78.8,2.3,,9.8,15.71
2010-10-11,112,19.0,21.5,17.7,86.3,1.7,,0.1,6.31
2010-10-12,112,16.7,18.6,14.3,79.8,2.6,1.0,3.0,10.72
2010-10-13,112,16.4,19.3,14.2,74.6,2.3,,2.0,10.56
2010-10-14,112,16.3,20.2,12.6,70.8,3.0,,9.6,14.99
2010-10-15,112,14.8,17.0,12.4,42.3,4.7,,7.5,15.07
2010-10-16,112,17.6,21.0,13.1,63.0,3.6,,10.1,15.17
2010-10-17,112,15.3,20.0,11.9,51.0,2.5,,8.9,13.43
2010-10-18,112,13.8,18.4,10.1,48.1,1.9,,9.2,13.24
2010-10-19,112,16.3,21.4,11.4,64.9,1.7,,5.8,10.79
2010-10-20,112,15.8,19.7,12.0,71.0,2.3,,4.6,10.27
2010-10-21,112,15.2,20.3,10.0,73.1,2.3,,8.7,12.78
2010-10-22,112,17.4,23.1,13.7,63.5,2.2,,9.3,14.16
2010-10-23,112,16.9,20.2,13.5,62.1,1.7,,4.7,9.62
2010-10-24,112,17.3,21.8,14.3,72.1,2.1,,7.0,12.05
2010-10-25,112,10.5,15.4,6.0,49.3,7.4,,7.7,14.11
2010-10-26,112,5.3,9.2,2.8,29.9,5.8,,9.9,15.36
2010-10-27,112,6.2,11.1,0.7,37.4,2.1,,3.1,8.7
2010-10-28,112,7.9,12.8,2.4,41.0,2.8,,9.8,13.94
2010-10-29,112,10.4,15.7,5.3,41.6,2.7,,10.2,13.87
2010-10-30,112,12.0,18.1,7.3,46.5,2.2,,9.2,13.21
2010-10-31,112,12.3,16.9,8.0,58.3,2.2,,5.7,10.74
2010-11-01,112,11.9,16.2,7.9,55.4,4.3,,9.3,12.93
2010-11-02,112,6.5,9.8,4.2,38.1,6.1,,10.0,14.15
2010-11-03,112,9.5,13.8,3.6,52.9,2.4,,9.0,12.23
2010-11-04,112,12.1,16.1,8.0,71.4,2.9,,8.4,10.75
2010-11-05,112,12.7,15.7,9.3,86.1,2.0,,4.9,9.06
2010-11-06,112,13.4,15.1,12.4,92.5,2.1,,0.0,3.12
2010-11-07,112,12.3,15.3,10.5,86.5,3.0,0.5,1.1,4.73
2010-11-08,112,8.6,13.0,3.4,63.5,8.3,0.0,2.5,7.03
2010-11-09,112,4.8,7.1,3.6,44.9,8.5,,8.5,12.86
2010-11-10,112,5.3,9.6,0.9,45.4,1.9,,9.5,12.28
2010-11-11,112,10.4,15.8,4.7,54.0,4.6,1.0,4.5,6.81
2010-11-12,112,10.0,12.8,7.1,60.0,3.8,1.0,7.9,11.32
2010-11-13,112,12.0,17.0,7.3,58.0,3.6,,7.9,11.18
2010-11-14,112,6.3,10.9,3.6,43.8,5.3,,6.1,10.66
2010-11-15,112,2.7,5.7,-0.4,42.3,4.6,,9.6,12.47
2010-11-16,112,4.8,8.9,0.4,60.4,2.9,0.0,5.0,7.95
2010-11-17,112,7.7,12.2,4.8,66.9,2.1,,6.2,9.18
2010-11-18,112,7.9,11.9,4.0,58.0,1.7,,9.1,9.97
2010-11-19,112,7.7,11.6,4.5,58.8,2.0,,2.3,6.3
2010-11-20,112,10.2,15.4,6.6,54.5,1.8,,5.0,7.85
2010-11-21,112,12.1,16.0,8.0,68.9,3.0,,6.4,8.12
2010-11-22,112,6.7,13.5,2.0,53.5,5.8,0.4,9.5,11.88
2010-11-23,112,5.4,10.0,-0.4,53.5,2.4,,8.6,10.32
2010-11-24,112,7.5,10.8,4.1,67.3,1.8,,5.9,8.47
2010-11-25,112,4.2,7.8,0.9,54.6,5.5,,9.0,11.11
2010-11-26,112,1.6,6.0,-2.1,36.1,2.6,,8.2,11.0
2010-11-27,112,3.3,10.4,-1.3,51.6,6.4,4.0,4.2,6.71
2010-11-28,112,0.2,3.4,-4.1,50.9,3.7,3.0,8.1,9.99
2010-11-29,112,4.1,8.2,-0.7,68.1,2.1,,8.8,9.72
2010-11-30,112,8.7,13.0,5.9,87.9,2.2,3.5,4.0,6.26
2010-12-01,112,8.5,10.6,6.9,86.4,2.4,,0.2,3.6
2010-12-02,112,11.5,15.1,8.2,72.8,3.9,1.5,0.0,3.54
2010-12-03,112,0.9,8.8,-1.6,58.4,7.7,,8.1,10.62
2010-12-04,112,4.3,8.7,-2.4,65.6,3.4,,2.5,4.59
2010-12-05,112,10.2,12.8,7.2,79.5,3.4,,0.0,2.89
2010-12-06,112,3.4,10.7,-1.8,61.8,6.2,,7.1,8.98
2010-12-07,112,0.5,4.4,-4.3,38.8,3.0,,8.4,10.3
2010-12-08,112,1.7,4.4,-0.2,77.5,4.5,4.7,0.1,3.25
2010-12-09,112,0.0,2.8,-1.9,46.6,3.6,,9.2,10.42
2010-12-10,112,4.9,11.2,-0.7,57.4,6.0,0.5,0.1,3.02
2010-12-11,112,-2.4,7.4,-5.3,40.1,5.8,,8.6,10.56
2010-12-12,112,0.3,4.0,-5.3,30.8,2.5,,6.2,8.3
2010-12-13,112,4.0,6.3,2.4,44.5,2.5,0.0,0.3,3.53
2010-12-14,112,-2.7,2.5,-8.1,53.8,6.6,,6.4,9.17
2010-12-15,112,-8.7,-5.7,-11.0,44.4,5.3,,8.6,9.56
2010-12-16,112,-6.2,-2.6,-10.6,44.4,2.1,0.0,6.8,8.54
