tm,stn,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,si_day
2010-01-29,138,3.3,7.5,-0.4,36.3,3.5,,9.7,14.23
2010-01-30,138,5.2,10.1,0.8,44.3,2.6,,4.4,10.23
2010-01-31,138,5.8,11.6,2.5,58.3,1.5,,6.2,9.92
2010-02-01,138,5.6,9.0,2.7,63.8,1.0,0.0,0.5,5.21
2010-02-02,138,1.6,4.9,-1.6,33.1,2.7,,7.8,11.48
2010-02-03,138,-1.9,2.6,-4.8,25.1,3.3,,10.0,15.79
2010-02-04,138,-0.7,4.3,-5.3,35.1,2.8,,9.8,15.15
2010-02-05,138,1.6,6.1,-0.8,31.9,2.2,,9.4,14.81
2010-02-06,138,0.1,4.5,-4.6,33.5,1.8,,10.1,16.13
2010-02-07,138,4.7,11.2,-3.2,43.8,1.8,,8.6,14.72
2010-02-08,138,7.5,8.2,6.2,81.3,1.5,6.5,0.0,1.86
2010-02-09,138,7.4,9.1,5.9,93.3,1.5,3.0,0.0,1.19
2010-02-10,138,7.2,8.2,5.8,97.4,2.3,14.5,0.0,0.75
2010-02-11,138,4.5,8.0,2.8,92.0,4.4,18.5,0.0,1.98
2010-02-12,138,1.9,4.1,0.8,91.0,2.2,8.5,0.1,2.48
2010-02-13,138,1.3,3.9,-0.6,78.3,1.6,6.5,3.9,9.12
2010-02-14,138,1.2,4.3,-1.7,59.4,1.8,,0.2,8.19
2010-02-15,138,3.1,7.9,-0.1,63.1,1.5,,7.1,14.14
2010-02-16,138,2.1,5.2,-0.3,69.8,1.7,0.2,3.6,10.45
2010-02-17,138,1.9,5.9,-1.4,34.4,2.0,,7.2,13.74
2010-02-18,138,1.7,5.3,-1.2,38.0,3.0,,9.1,16.11
2010-02-19,138,1.9,6.7,-2.4,42.3,2.6,,8.9,16.28
2010-02-20,138,5.3,11.7,0.3,48.0,2.0,,10.0,16.61
2010-02-21,138,7.3,13.5,0.6,54.5,1.9,,8.8,15.58
2010-02-22,138,9.6,15.4,4.8,60.6,1.8,,9.8,15.81
2010-02-23,138,9.4,15.0,3.3,59.9,1.3,,10.2,17.18
2010-02-24,138,14.4,22.4,5.7,65.1,2.3,,9.1,17.06
2010-02-25,138,17.3,18.7,15.5,82.4,3.8,8.0,0.0,2.01
2010-02-26,138,8.0,15.5,6.9,85.0,2.9,2.0,0.0,1.47
2010-02-27,138,7.1,7.7,6.0,76.4,2.5,0.0,0.0,2.3
2010-02-28,138,9.9,16.0,5.4,68.8,1.9,,10.0,17.35
2010-03-01,138,7.3,10.0,4.7,92.3,3.0,21.5,0.0,1.09
2010-03-02,138,6.3,8.4,4.5,86.1,1.6,0.5,0.0,3.05
2010-03-03,138,6.5,9.0,2.0,68.9,2.4,,1.9,7.91
2010-03-04,138,8.0,9.0,6.9,89.5,2.6,7.5,0.0,1.42
2010-03-05,138,8.6,10.1,6.9,85.9,0.8,0.2,0.0,3.17
2010-03-06,138,7.3,9.2,4.4,87.0,2.7,5.0,0.0,1.72
2010-03-07,138,5.5,6.9,4.4,71.9,3.4,1.5,0.0,5.47
2010-03-08,138,5.2,6.4,3.3,72.6,3.5,1.5,0.7,6.98
2010-03-09,138,4.2,5.7,2.2,88.3,3.4,9.5,0.2,5.59
2010-03-10,138,1.7,4.6,-1.2,72.3,2.8,10.0,5.8,12.47
2010-03-11,138,4.8,10.1,-0.2,53.4,2.8,,10.9,21.81
2010-03-12,138,11.4,16.9,3.9,57.3,4.0,,7.8,17.56
2010-03-13,138,9.7,13.9,6.1,44.6,1.9,,6.0,16.23
2010-03-14,138,9.3,12.2,4.8,71.6,1.5,,0.4,7.07
2010-03-15,138,12.6,18.4,8.8,73.1,2.6,3.0,0.4,4.1
2010-03-16,138,5.7,9.5,2.4,33.5,3.2,,9.4,21.27
2010-03-17,138,5.1,9.6,0.5,40.9,2.2,,7.2,17.06
2010-03-18,138,4.0,6.4,1.6,76.6,1.5,3.0,1.7,7.38
2010-03-19,138,8.6,17.1,0.3,46.4,2.8,,9.5,19.67
2010-03-20,138,16.2,25.5,10.3,61.1,3.2,0.5,6.3,15.03
2010-03-21,138,7.4,11.7,3.6,30.8,3.9,,11.5,23.76
2010-03-22,138,7.4,9.7,4.3,40.5,1.8,0.0,0.1,6.11
2010-03-23,138,8.9,11.3,7.4,58.6,1.9,,0.3,7.06
2010-03-24,138,9.0,11.1,7.3,68.1,2.4,,1.7,11.56
2010-03-25,138,5.5,7.8,2.0,84.4,1.7,7.5,0.0,5.86
2010-03-26,138,4.6,9.3,-0.3,35.1,1.9,,11.3,23.69
2010-03-27,138,6.3,12.7,1.8,61.8,1.7,,5.7,15.8
2010-03-28,138,7.5,14.3,4.4,69.8,2.0,,5.4,17.04
2010-03-29,138,6.2,9.3,1.9,65.3,1.6,,7.6,20.56
2010-03-30,138,8.2,12.6,2.4,58.5,2.0,,5.9,14.89
2010-03-31,138,10.5,13.5,7.2,83.9,1.5,4.5,0.0,2.97
2010-04-01,138,12.4,14.6,9.8,89.3,1.7,16.5,0.1,4.09
2010-04-02,138,10.2,14.9,5.2,34.4,2.7,,10.4,23.7
2010-04-03,138,8.9,14.5,4.2,33.1,2.6,,11.7,25.59
2010-04-04,138,11.2,17.1,3.7,45.0,2.4,,11.6,24.18
2010-04-05,138,12.5,16.7,9.8,52.8,1.6,,10.2,22.45
2010-04-06,138,12.1,20.7,8.0,68.3,2.4,,4.4,14.98
2010-04-07,138,7.8,10.3,5.4,64.0,2.2,0.0,2.5,13.56
2010-04-08,138,9.5,15.3,2.4,60.4,2.3,,11.3,23.73
2010-04-09,138,13.7,20.3,7.7,56.4,2.6,,4.7,17.18
2010-04-10,138,16.7,23.0,10.6,59.3,2.1,,5.1,17.51
2010-04-11,138,11.2,15.0,10.7,79.5,2.3,,0.0,4.18
2010-04-12,138,10.4,11.3,9.4,88.5,2.3,2.0,0.0,3.78
2010-04-13,138,10.1,14.3,4.2,45.0,3.8,,9.4,24.58
2010-04-14,138,6.0,11.3,2.7,44.3,2.7,1.5,4.3,16.19
2010-04-15,138,6.8,10.1,2.6,57.0,2.1,,7.7,21.66
2010-04-16,138,8.6,12.8,3.1,56.8,1.8,,10.1,25.08
2010-04-17,138,13.0,20.0,5.3,38.1,2.5,,12.1,26.39
2010-04-18,138,13.6,17.9,8.4,51.0,1.5,0.0,0.0,11.24
2010-04-19,138,16.2,20.9,11.7,58.8,1.8,,1.2,12.49
2010-04-20,138,13.0,15.3,10.9,91.6,1.4,2.0,0.7,9.8
2010-04-21,138,11.5,13.2,10.4,85.3,2.8,9.0,0.0,8.29
2010-04-22,138,10.0,11.4,8.7,87.3,3.4,15.0,0.0,3.37
2010-04-23,138,9.5,11.6,7.9,75.4,1.4,0.2,0.3,7.11
2010-04-24,138,11.7,16.6,5.9,57.1,2.4,,12.2,27.03
2010-04-25,138,15.0,20.8,8.7,46.1,2.3,,11.7,26.58
2010-04-26,138,14.1,18.6,11.1,70.8,2.7,5.0,0.1,9.87
2010-04-27,138,14.4,19.7,8.6,59.1,3.3,2.0,8.1,18.96
2010-04-28,138,9.1,12.7,7.2,62.5,3.4,1.5,2.4,9.18
2010-04-29,138,12.5,17.4,7.5,39.6,4.9,,11.8,27.6
2010-04-30,138,14.2,18.8,9.5,37.6,3.2,0.0,11.5,26.69
2010-05-01,138,16.0,22.1,8.6,38.5,2.2,,12.5,27.57
2010-05-02,138,20.3,27.6,12.9,43.5,3.1,,12.3,27.14
2010-05-03,138,23.5,30.1,16.7,56.1,3.3,,10.9,24.48
2010-05-04,138,23.1,31.0,18.5,55.1,2.3,,8.5,21.89
2010-05-05,138,23.7,28.9,19.4,51.5,3.5,,7.7,22.13
2010-05-06,138,23.5,27.8,17.2,58.9,4.8,,5.2,18.14
2010-05-07,138,21.2,28.0,14.0,34.3,2.8,,11.7,29.39
2010-05-08,138,18.8,25.0,13.5,46.9,2.0,,8.5,21.28
2010-05-09,138,15.5,19.3,12.0,75.5,0.8,,4.8,19.73
2010-05-10,138,15.7,18.6,13.5,78.0,1.4,0.4,3.7,10.4
2010-05-11,138,12.4,15.4,10.7,85.3,1.8,7.5,4.8,19.92
2010-05-12,138,13.6,17.8,10.5,74.8,2.0,,7.6,23.39
2010-05-13,138,14.3,18.1,11.6,78.8,1.3,,3.4,16.21
2010-05-14,138,15.6,19.8,10.6,59.6,1.5,,12.8,30.2
2010-05-15,138,17.6,24.1,11.5,57.4,2.1,,4.8,19.0
2010-05-16,138,21.7,29.0,15.4,47.6,2.5,,12.1,27.53
2010-05-17,138,22.9,29.4,16.5,51.8,3.4,0.0,10.5,27.46
2010-05-18,138,19.6,21.5,17.9,88.4,2.2,29.5,0.0,3.03
2010-05-19,138,22.7,27.6,19.0,71.5,2.0,11.0,5.3,17.18
2010-05-20,138,24.5,30.9,17.7,46.4,2.1,,11.9,28.47
2010-05-21,138,23.2,29.8,19.2,45.8,1.9,,12.3,28.08
2010-05-22,138,18.6,23.1,14.4,71.0,1.5,32.5,0.0,5.41
2010-05-23,138,15.2,16.3,14.2,98.0,1.9,41.0,0.0,2.49
2010-05-24,138,18.1,22.1,14.4,75.3,2.2,1.0,2.3,14.06
2010-05-25,138,15.0,18.2,13.1,82.5,1.2,0.3,0.2,4.52
2010-05-26,138,15.0,18.0,11.8,76.5,2.4,,6.4,20.49
2010-05-27,138,13.7,17.2,10.5,71.9,1.6,,12.9,30.64
2010-05-28,138,14.7,18.6,10.6,73.6,1.4,,1.9,14.25
2010-05-29,138,15.3,18.4,13.2,78.5,1.3,,10.6,30.03
2010-05-30,138,14.9,18.4,13.0,76.1,2.0,,8.4,26.86
2010-05-31,138,15.2,18.6,13.1,74.8,2.2,,2.4,16.51
2010-06-01,138,15.9,18.5,13.6,72.5,1.8,,12.7,30.21
2010-06-02,138,17.7,23.0,12.6,71.6,1.2,,13.2,29.26
2010-06-03,138,22.0,27.6,15.8,59.5,2.2,,13.1,28.92
2010-06-04,138,21.5,26.1,18.4,60.0,1.8,,13.1,27.87
2010-06-05,138,22.1,27.5,19.5,68.0,1.6,,12.6,27.68
2010-06-06,138,21.0,25.9,18.1,73.5,1.1,,10.0,24.87
2010-06-07,138,19.5,22.2,16.4,77.8,1.3,,4.7,20.06
2010-06-08,138,20.4,25.4,17.9,69.1,1.5,,10.5,28.19
2010-06-09,138,20.7,24.9,16.2,65.4,1.2,,13.5,30.2
2010-06-10,138,21.9,27.3,17.0,65.9,1.4,,12.3,24.61
2010-06-11,138,20.3,23.6,16.5,77.3,1.2,,11.2,27.59
2010-06-12,138,21.0,23.5,17.7,84.9,1.1,0.0,0.0,11.65
2010-06-13,138,22.4,26.9,20.3,80.9,1.3,,6.7,22.09
2010-06-14,138,21.9,25.6,18.7,83.0,1.4,,11.1,27.45
2010-06-15,138,22.4,25.3,20.4,80.4,1.2,0.4,6.0,21.06
2010-06-16,138,27.1,32.8,20.1,63.4,2.1,,11.7,27.45
2010-06-17,138,27.2,32.6,23.4,64.5,1.5,,5.1,18.49
2010-06-18,138,22.4,24.2,20.6,85.4,1.3,8.5,0.0,8.43
2010-06-19,138,23.8,29.1,20.1,84.4,1.2,1.0,5.1,19.15
2010-06-20,138,26.8,31.7,23.0,69.3,2.2,,8.2,22.97
2010-06-21,138,26.4,29.8,22.9,67.1,2.1,,10.3,24.06
2010-06-22,138,27.3,34.2,22.4,56.1,2.1,,11.9,28.3
2010-06-23,138,22.0,24.7,20.2,70.0,1.8,,9.4,24.53
2010-06-24,138,24.6,29.9,19.3,61.6,2.1,,9.8,24.24
2010-06-25,138,22.3,24.4,21.1,77.3,1.0,0.4,0.0,9.35
2010-06-26,138,21.1,22.0,20.6,97.4,1.7,21.0,0.0,4.8
2010-06-27,138,24.9,29.5,20.6,82.1,2.0,5.0,2.2,14.99
2010-06-28,138,25.0,28.0,22.3,82.5,2.2,6.0,1.8,12.29
2010-06-29,138,25.4,29.9,22.2,78.3,1.9,,11.5,27.1
2010-06-30,138,23.1,24.5,22.1,87.8,1.2,0.0,2.7,15.48
2010-07-01,138,23.0,25.5,21.7,90.3,0.9,6.0,0.7,11.88
2010-07-02,138,24.4,26.0,22.7,91.5,1.0,8.0,0.0,5.24
2010-07-03,138,23.8,25.7,22.7,92.5,1.6,6.5,0.1,7.19
2010-07-04,138,22.5,23.7,21.9,94.9,1.0,2.0,0.0,4.69
2010-07-05,138,27.0,31.8,21.9,79.3,1.8,,4.3,18.44
2010-07-06,138,28.9,33.9,24.6,59.6,2.0,,12.7,26.86
2010-07-07,138,24.3,27.3,21.9,78.9,1.6,0.0,6.1,19.41
2010-07-08,138,23.0,25.5,21.5,80.5,1.4,0.0,2.2,15.3
2010-07-09,138,23.8,26.4,21.9,80.9,1.4,0.0,9.0,25.51
2010-07-10,138,25.1,28.8,21.6,81.6,1.9,2.5,3.4,15.47
2010-07-11,138,21.2,23.3,20.5,97.8,2.0,86.0,0.0,2.64
2010-07-12,138,22.3,24.5,20.2,88.4,1.3,1.0,0.3,14.2
2010-07-13,138,22.1,22.9,21.2,90.3,1.5,0.0,0.0,6.9
2010-07-14,138,22.6,24.9,19.4,84.8,1.4,,8.9,26.06
2010-07-15,138,23.8,26.8,20.6,80.6,1.6,,7.5,20.65
2010-07-16,138,25.0,27.7,23.0,90.8,1.7,27.0,0.1,7.89
2010-07-17,138,27.3,31.3,24.4,81.4,2.6,1.5,3.6,16.91
2010-07-18,138,28.5,32.6,24.9,70.1,3.3,,10.3,24.99
2010-07-19,138,29.4,34.1,24.9,67.0,2.9,,10.9,26.63
2010-07-20,138,29.7,34.4,25.7,64.0,2.5,,11.0,24.81
2010-07-21,138,29.9,34.8,25.7,67.1,3.2,,11.5,26.61
2010-07-22,138,30.6,34.9,26.8,65.1,3.0,,11.7,24.63
2010-07-23,138,29.4,34.7,25.1,68.6,2.9,0.5,9.8,25.42
2010-07-24,138,28.5,32.7,25.2,72.0,2.3,0.0,3.8,19.43
2010-07-25,138,28.7,33.6,25.0,68.0,2.5,0.0,7.0,23.77
2010-07-26,138,27.8,33.2,25.2,71.8,3.0,1.0,6.4,22.05
2010-07-27,138,29.2,33.5,25.6,67.5,2.9,,10.9,23.83
2010-07-28,138,25.8,27.6,25.1,85.1,3.1,6.5,0.0,5.09
2010-07-29,138,28.6,32.9,23.8,73.3,2.7,,11.7,26.98
2010-07-30,138,30.2,34.8,26.6,68.8,2.7,,10.6,25.26
2010-07-31,138,30.8,34.6,27.8,68.1,3.1,,9.7,24.64
2010-08-01,138,31.0,34.4,27.6,67.6,3.1,,8.5,20.51
2010-08-02,138,26.3,29.8,23.9,81.9,2.0,,6.8,19.62
2010-08-03,138,24.7,26.7,23.1,88.5,1.2,2.0,2.6,12.18
2010-08-04,138,29.1,33.3,24.1,77.1,2.1,,7.1,16.74
2010-08-05,138,30.9,35.6,26.8,68.9,2.8,,8.4,20.37
2010-08-06,138,31.4,35.3,28.2,66.3,2.6,,8.0,20.42
2010-08-07,138,29.1,33.5,26.6,74.1,1.9,0.0,6.7,16.07
2010-08-08,138,26.5,29.7,23.4,85.6,1.2,63.5,4.5,10.32
2010-08-09,138,27.7,31.6,23.2,79.5,1.6,0.0,6.2,17.15
2010-08-10,138,27.4,29.7,25.3,84.9,2.1,23.0,0.4,9.58
2010-08-11,138,26.1,27.9,23.9,92.1,2.8,35.5,0.0,2.85
2010-08-12,138,28.2,33.7,24.9,70.9,1.8,,10.2,25.58
2010-08-13,138,28.1,33.1,24.8,83.5,1.9,15.5,3.1,12.64
2010-08-14,138,28.7,31.6,25.8,82.8,2.6,0.5,0.1,10.82
2010-08-15,138,28.6,31.2,25.9,81.5,3.1,10.0,2.5,11.28
2010-08-16,138,27.8,33.6,25.2,80.9,1.7,8.5,6.0,17.32
2010-08-17,138,25.9,29.3,23.0,84.3,1.4,16.0,2.2,13.65
2010-08-18,138,24.9,26.9,23.2,88.8,1.0,,5.4,19.52
2010-08-19,138,25.5,27.6,24.2,87.0,1.2,,7.5,20.65
2010-08-20,138,28.8,33.6,23.7,78.1,1.2,0.0,10.7,23.09
2010-08-21,138,30.6,35.1,26.8,72.8,2.0,,10.9,24.5
2010-08-22,138,31.5,35.7,27.2,67.0,2.0,,11.7,24.75
2010-08-23,138,31.1,35.4,27.2,65.3,2.6,,10.8,24.55
2010-08-24,138,29.0,35.1,25.0,72.0,1.9,,8.8,21.93
2010-08-25,138,24.1,26.1,22.5,86.0,0.9,3.0,2.2,8.99
2010-08-26,138,25.1,30.7,22.5,86.3,1.3,,8.0,19.03
2010-08-27,138,25.1,26.6,23.3,88.9,0.7,0.0,0.4,10.69
2010-08-28,138,27.6,30.3,24.6,82.8,2.1,,1.2,11.2
2010-08-29,138,29.0,33.1,25.2,76.4,2.8,,5.9,17.89
2010-08-30,138,27.5,31.3,25.8,81.0,1.6,14.5,6.4,16.31
2010-08-31,138,27.9,32.3,25.6,81.3,2.0,1.0,3.2,15.74
2010-09-01,138,27.0,31.1,24.2,85.3,1.6,,5.8,17.85
2010-09-02,138,27.7,29.9,24.9,79.1,3.2,4.0,0.4,7.97
2010-09-03,138,27.8,33.0,24.2,80.3,1.1,,7.2,18.28
2010-09-04,138,28.5,33.2,24.6,76.6,1.6,,10.6,21.17
2010-09-05,138,28.8,33.0,25.4,77.0,1.8,,5.8,16.35
2010-09-06,138,23.5,25.4,22.3,96.1,1.3,26.0,0.0,3.97
2010-09-07,138,21.7,22.5,20.8,96.3,3.3,48.5,0.0,3.66
2010-09-08,138,21.4,23.7,19.4,73.8,2.4,,3.4,15.52
2010-09-09,138,23.2,27.3,19.3,68.0,1.0,0.0,5.0,17.07
2010-09-10,138,27.5,32.3,23.2,72.9,2.6,,9.4,20.69
2010-09-11,138,24.4,28.1,21.5,90.9,1.2,2.0,0.0,4.1
2010-09-12,138,22.1,26.0,20.7,92.9,1.2,34.0,1.6,9.01
2010-09-13,138,22.3,26.9,20.3,83.9,1.5,1.0,7.0,17.79
2010-09-14,138,21.9,25.3,20.0,81.1,1.0,,3.3,13.62
2010-09-15,138,22.1,25.7,18.4,75.0,1.3,,7.2,16.88
2010-09-16,138,22.3,26.6,18.4,70.3,1.3,,11.8,22.97
2010-09-17,138,24.8,31.5,19.2,68.1,1.8,,10.8,21.2
2010-09-18,138,25.6,30.8,20.4,65.1,2.1,,11.0,21.04
2010-09-19,138,23.2,27.5,20.0,78.4,1.5,3.5,3.6,11.5
2010-09-20,138,24.2,28.1,19.9,83.6,1.4,0.5,0.8,8.42
2010-09-21,138,27.5,33.3,22.2,73.5,2.3,,9.6,19.75
2010-09-22,138,17.8,22.2,16.2,94.9,2.2,13.0,0.0,2.14
2010-09-23,138,19.1,23.1,16.2,70.5,2.2,0.5,9.7,20.14
2010-09-24,138,19.8,23.5,14.0,63.4,2.3,,7.5,19.25
2010-09-25,138,20.0,23.8,16.9,63.5,2.4,,8.7,18.59
2010-09-26,138,18.9,23.1,15.6,73.1,1.2,,2.3,12.5
2010-09-27,138,18.4,22.0,14.5,77.4,1.8,,1.6,9.17
2010-09-28,138,19.1,24.5,14.6,55.4,2.3,,10.7,20.61
2010-09-29,138,17.3,21.2,13.0,66.9,1.2,,1.1,11.28
2010-09-30,138,17.8,21.9,13.6,66.9,1.8,,11.0,20.72
2010-10-01,138,18.3,22.8,13.5,75.1,1.3,,8.4,17.63
2010-10-02,138,21.2,25.7,17.0,81.6,1.1,10.0,4.3,13.86
2010-10-03,138,21.5,25.5,18.0,73.4,1.8,6.5,4.1,10.82
2010-10-04,138,18.1,21.9,15.4,63.1,2.2,0.0,5.1,13.54
2010-10-05,138,17.5,21.5,14.3,71.8,2.0,0.3,4.4,12.08
2010-10-06,138,18.4,21.9,14.8,72.5,1.1,,10.2,19.46
2010-10-07,138,18.5,23.0,13.8,73.6,1.3,,10.8,20.17
2010-10-08,138,19.2,21.9,17.2,84.8,1.2,1.5,0.7,6.23
2010-10-09,138,18.8,21.5,16.6,85.0,1.4,3.0,0.1,7.21
2010-10-10,138,19.3,24.8,15.4,81.6,1.8,,10.5,18.28
2010-10-11,138,19.9,24.2,14.7,74.1,1.9,0.5,4.5,12.58
2010-10-12,138,20.7,25.6,17.3,71.6,1.7,,8.6,15.72
2010-10-13,138,19.2,22.1,16.8,79.4,1.3,,1.5,9.04
2010-10-14,138,18.7,21.8,16.2,68.9,1.5,,3.0,10.75
2010-10-15,138,16.5,20.6,13.8,48.6,2.6,,10.4,17.01
2010-10-16,138,17.3,23.0,12.3,56.9,2.1,,10.4,17.33
2010-10-17,138,17.5,23.6,12.8,63.5,1.8,,9.8,16.1
2010-10-18,138,16.8,20.9,13.2,70.3,1.5,,9.4,15.05
2010-10-19,138,17.1,20.8,13.0,74.8,1.0,,6.8,13.5
2010-10-20,138,17.7,21.0,14.5,80.1,1.2,,4.4,10.86
2010-10-21,138,18.1,20.9,16.1,77.4,2.4,1.0,0.9,6.11
2010-10-22,138,18.8,21.1,16.8,63.0,2.3,,8.2,15.87
2010-10-23,138,18.8,21.2,17.0,69.3,1.4,,0.6,8.62
2010-10-24,138,17.3,18.5,16.1,94.0,1.3,15.0,0.0,2.29
2010-10-25,138,16.8,22.0,11.6,63.9,2.3,,8.6,14.25
2010-10-26,138,8.5,12.4,5.4,39.1,2.7,,8.0,16.0
2010-10-27,138,10.4,14.1,6.0,57.8,1.8,0.0,1.2,7.56
2010-10-28,138,11.7,16.1,7.7,58.0,1.6,,10.1,16.34
2010-10-29,138,13.9,17.6,9.4,62.6,2.6,,4.4,10.47
2010-10-30,138,15.6,18.2,13.4,61.0,2.8,,0.9,8.96
2010-10-31,138,15.7,19.3,13.7,64.9,2.2,0.0,2.7,9.87
2010-11-01,138,14.7,19.0,10.2,51.4,2.1,0.0,9.8,14.99
2010-11-02,138,10.9,14.8,7.1,38.9,2.4,,7.0,10.9
2010-11-03,138,9.6,15.1,5.0,40.4,2.6,,10.1,16.18
2010-11-04,138,12.1,18.5,7.1,53.8,2.1,,9.8,14.65
2010-11-05,138,13.4,19.3,8.6,55.8,2.1,,9.3,13.42
2010-11-06,138,14.1,20.0,8.8,57.5,2.4,,9.0,13.38
2010-11-07,138,14.0,19.8,9.5,58.9,2.3,,8.6,13.32
2010-11-08,138,12.1,17.0,7.8,48.9,3.9,,8.8,12.36
2010-11-09,138,8.2,11.9,5.7,41.5,4.0,,9.8,14.82
2010-11-10,138,8.9,13.8,4.8,45.1,2.5,,8.5,14.76
2010-11-11,138,12.2,17.6,4.8,61.9,2.0,10.0,5.3,9.85
2010-11-12,138,12.8,17.2,9.2,43.4,2.2,,9.2,13.86
2010-11-13,138,11.6,16.3,6.1,54.1,1.7,,4.7,8.87
2010-11-14,138,12.8,17.8,9.7,63.6,1.8,,4.2,9.58
2010-11-15,138,7.6,11.5,3.7,30.4,1.8,,9.8,14.45
2010-11-16,138,6.4,12.1,1.6,36.0,2.5,,9.3,13.44
2010-11-17,138,7.8,13.9,3.2,53.4,1.6,,9.0,11.81
2010-11-18,138,8.6,15.4,3.2,56.3,1.7,,9.3,12.97
2010-11-19,138,8.9,14.8,3.9,51.1,2.1,,6.3,9.78
2010-11-20,138,9.8,16.5,4.1,51.0,1.6,,9.6,13.22
2010-11-21,138,12.4,19.1,6.5,51.3,2.0,,9.0,11.71
2010-11-22,138,12.6,17.8,7.6,48.5,1.9,,5.1,8.43
2010-11-23,138,9.5,14.0,5.4,57.5,1.9,0.0,3.5,8.5
2010-11-24,138,10.4,14.8,6.7,65.6,1.2,,3.8,5.92
2010-11-25,138,8.7,13.8,4.2,52.1,2.2,,7.9,11.05
2010-11-26,138,4.8,9.7,2.1,32.1,2.3,,9.5,13.36
2010-11-27,138,7.1,14.4,1.2,37.5,3.4,0.0,6.5,8.85
2010-11-28,138,3.7,7.7,0.6,30.1,2.4,,6.7,10.98
2010-11-29,138,8.4,14.0,1.8,41.0,2.4,,8.7,11.64
2010-11-30,138,11.2,17.7,4.9,61.4,1.7,0.0,7.9,10.05
2010-12-01,138,11.7,19.4,5.9,57.0,1.6,,8.5,11.13
2010-12-02,138,10.4,14.9,7.0,67.4,1.5,1.5,0.3,2.68
2010-12-03,138,6.5,10.2,2.5,40.6,4.3,,8.3,12.02
2010-12-04,138,6.9,12.3,1.5,42.5,3.1,,9.3,11.87
2010-12-05,138,10.9,16.4,5.7,46.5,2.9,,9.0,11.41
2010-12-06,138,10.0,15.0,5.1,52.0,2.5,,4.0,7.08
2010-12-07,138,4.9,9.4,2.6,56.4,2.2,0.0,0.6,4.56
2010-12-08,138,3.6,7.5,0.9,50.1,2.8,,2.3,6.7
2010-12-09,138,3.3,7.4,0.5,33.3,2.6,0.0,9.3,12.23
2010-12-10,138,6.8,13.2,-0.4,47.6,2.4,,7.8,10.44
2010-12-11,138,5.7,13.3,-0.2,32.8,3.0,,8.6,10.14
2010-12-12,138,3.0,7.4,-2.8,45.4,1.6,,2.9,7.11
2010-12-13,138,7.5,9.0,4.9,88.8,1.6,23.5,0.0,0.96
2010-12-14,138,5.0,9.3,-2.0,53.6,2.5,,8.6,10.2
2010-12-15,138,-3.4,-0.4,-6.2,34.0,2.7,,8.3,11.45
2010-12-16,138,-2.6,1.4,-6.2,39.4,2.4,,8.9,11.77
2010-12-17,138,1.6,6.9,-4.2,61.1,2.0,,4.8,7.55
2010-12-18,138,4.4,10.0,0.3,44.5,1.8,,8.9,11.25
2010-12-19,138,8.2,14.5,-0.1,57.0,1.6,,6.4,9.16
2010-12-20,138,9.8,15.6,5.6,47.8,2.1,,8.8,10.93
