tm,stn,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,si_day
2010-02-01,137,1.5,7.8,-2.5,66.5,2.0,,3.0,
2010-02-02,137,-2.9,0.9,-6.8,31.1,3.3,,8.1,
2010-02-03,137,-5.8,-1.1,-9.0,29.1,3.2,,8.9,
2010-02-04,137,-3.3,1.2,-8.4,41.4,3.4,0.0,8.9,
2010-02-05,137,-1.8,2.0,-5.5,32.6,3.9,0.0,8.9,
2010-02-06,137,-2.2,5.2,-7.5,29.9,2.6,,9.1,
2010-02-07,137,-1.6,6.5,-11.3,39.4,0.9,,6.7,
2010-02-08,137,1.2,1.9,0.1,71.8,0.7,1.0,0.0,
2010-02-09,137,3.1,4.8,1.5,93.0,0.8,8.0,0.0,
2010-02-10,137,4.4,5.4,3.6,91.6,1.8,13.5,0.0,
2010-02-11,137,0.9,4.2,0.0,89.6,2.0,15.2,0.0,
2010-02-12,137,0.2,2.8,-1.0,85.6,1.3,1.3,0.1,
2010-02-13,137,-1.5,1.3,-3.6,64.9,2.2,2.9,2.7,
2010-02-14,137,-1.8,1.7,-5.7,60.1,1.2,,0.0,
2010-02-15,137,-0.9,5.2,-5.3,52.0,2.4,,6.9,
2010-02-16,137,-2.3,2.5,-4.8,41.4,2.8,,8.3,
2010-02-17,137,-1.6,2.8,-6.2,33.5,1.9,,4.2,
2010-02-18,137,-1.8,2.1,-4.6,46.8,3.3,0.7,7.0,
2010-02-19,137,-1.9,5.1,-7.8,50.9,2.1,0.4,5.2,
2010-02-20,137,3.1,9.8,-2.1,45.9,2.2,,9.2,
2010-02-21,137,2.4,11.2,-5.4,61.4,1.0,,8.7,
2010-02-22,137,2.8,10.9,-3.0,76.3,1.2,,2.0,
2010-02-23,137,3.7,14.1,-3.5,66.1,0.9,,7.0,
2010-02-24,137,7.2,17.3,-2.7,65.5,1.2,,7.4,
2010-02-25,137,10.8,13.8,6.0,92.3,1.0,24.5,0.0,
2010-02-26,137,9.0,13.3,4.7,85.8,1.7,0.5,0.0,
2010-02-27,137,4.8,6.7,3.2,79.1,1.5,1.0,0.0,
2010-02-28,137,5.2,12.2,-0.2,82.5,1.3,,5.2,
2010-03-01,137,3.9,5.7,2.7,83.9,2.2,18.0,0.0,
2010-03-02,137,3.2,5.8,1.8,82.6,1.7,0.5,0.0,
2010-03-03,137,4.8,10.5,-0.6,59.3,2.6,,8.7,
2010-03-04,137,4.3,5.3,3.0,87.5,1.6,2.5,0.0,
2010-03-05,137,6.0,7.9,4.6,90.5,0.9,4.5,0.0,
2010-03-06,137,4.7,7.2,2.4,85.3,1.6,0.5,0.0,
2010-03-07,137,2.8,5.5,1.4,67.9,2.2,0.5,0.1,
2010-03-08,137,2.0,6.7,-2.8,64.6,2.3,,1.9,
2010-03-09,137,1.5,5.8,-0.4,84.0,1.2,4.3,0.2,
2010-03-10,137,-1.0,1.5,-3.3,72.4,2.8,5.6,3.9,
2010-03-11,137,1.9,7.3,-2.1,60.6,2.5,,9.7,
2010-03-12,137,6.1,16.5,-2.6,65.6,2.4,,5.4,
2010-03-13,137,5.9,12.6,1.8,29.6,2.4,,8.0,
2010-03-14,137,6.1,10.7,-1.5,59.1,1.4,,2.2,
2010-03-15,137,7.5,12.7,4.1,74.3,2.5,7.5,0.0,
2010-03-16,137,2.5,6.2,-0.4,33.9,5.3,,8.3,
2010-03-17,137,1.0,6.9,-2.6,56.1,2.1,0.1,4.4,
2010-03-18,137,1.3,5.9,-1.4,58.3,2.2,4.3,6.7,
2010-03-19,137,4.9,14.2,-3.4,46.1,1.7,,9.3,
2010-03-20,137,8.1,16.8,1.7,67.3,2.7,2.0,3.3,
2010-03-21,137,3.9,8.7,0.5,33.1,5.4,,10.5,
2010-03-22,137,3.8,6.4,0.7,46.8,1.4,0.0,0.0,
2010-03-23,137,7.7,13.6,2.0,53.0,1.2,,1.0,
2010-03-24,137,8.6,13.0,4.7,49.0,1.8,,4.6,
2010-03-25,137,3.9,6.6,1.2,73.3,1.8,11.0,0.0,
2010-03-26,137,3.3,8.4,-1.5,28.8,3.9,,10.4,
2010-03-27,137,6.9,11.7,1.6,49.8,3.2,,5.0,
2010-03-28,137,7.6,12.1,3.9,34.0,3.2,,9.0,
2010-03-29,137,6.3,13.9,-0.2,39.6,2.8,,11.1,
2010-03-30,137,6.8,13.0,0.0,55.8,1.2,,3.3,
2010-03-31,137,6.5,7.5,5.0,89.1,1.2,10.0,0.0,
2010-04-01,137,8.3,11.2,4.7,86.1,1.8,10.5,0.0,
2010-04-02,137,7.2,12.7,1.6,37.1,3.8,,10.5,
2010-04-03,137,6.2,12.5,1.3,27.8,3.0,,11.3,
2010-04-04,137,8.1,18.0,-3.0,38.9,1.4,,10.6,
2010-04-05,137,12.5,21.1,3.4,45.1,1.6,,9.6,
2010-04-06,137,11.2,15.3,5.3,48.5,3.3,,4.2,
2010-04-07,137,7.2,13.2,3.1,42.6,1.7,,7.6,
2010-04-08,137,8.2,17.5,-1.1,50.0,1.3,,11.1,
2010-04-09,137,11.8,21.7,3.6,41.3,1.2,,8.0,
2010-04-10,137,12.2,20.7,5.3,53.8,1.7,,2.0,
2010-04-11,137,11.2,14.2,7.6,62.4,2.0,,0.0,
2010-04-12,137,11.3,15.2,9.3,65.5,2.1,,1.3,
2010-04-13,137,6.6,11.6,2.3,43.6,6.1,0.4,8.5,
2010-04-14,137,3.7,7.8,1.5,33.5,3.3,,3.9,
2010-04-15,137,6.6,13.3,-0.1,34.8,2.1,,11.3,
2010-04-16,137,7.2,14.8,-1.2,41.5,1.8,,8.8,
2010-04-17,137,9.9,17.6,1.3,31.8,2.3,,11.4,
2010-04-18,137,10.1,16.3,2.6,52.6,1.0,,0.0,
2010-04-19,137,14.0,20.1,7.4,57.3,1.7,,2.1,
2010-04-20,137,17.5,26.7,9.9,57.1,1.6,,8.4,
2010-04-21,137,12.4,17.2,6.8,57.8,2.9,1.0,0.0,
2010-04-22,137,8.9,12.1,5.9,76.5,2.0,10.5,0.0,
2010-04-23,137,9.0,14.1,6.5,71.1,1.2,1.5,2.5,
2010-04-24,137,11.7,19.3,3.8,47.4,1.8,,10.7,
2010-04-25,137,13.3,22.4,3.0,36.1,1.4,,10.9,
2010-04-26,137,11.4,18.3,7.9,67.5,1.5,18.0,0.0,
2010-04-27,137,9.8,14.7,5.1,62.9,3.0,5.0,4.0,
2010-04-28,137,4.8,6.9,2.9,73.5,2.3,4.5,0.2,
2010-04-29,137,10.0,14.6,4.0,42.3,4.9,0.5,10.1,
2010-04-30,137,11.7,16.3,6.7,42.8,3.1,0.0,7.5,
2010-05-01,137,13.1,20.6,6.4,38.0,2.9,,12.5,
2010-05-02,137,16.8,27.9,4.9,42.3,1.4,,12.2,
2010-05-03,137,20.5,29.6,10.1,57.0,1.9,,8.0,
2010-05-04,137,22.0,29.3,14.2,53.8,1.7,,9.6,
2010-05-05,137,20.8,28.5,13.9,58.4,1.6,0.0,5.7,
2010-05-06,137,18.3,26.2,11.1,66.6,2.4,0.2,2.5,
2010-05-07,137,17.3,24.4,10.0,37.0,3.0,,12.3,
2010-05-08,137,18.6,25.5,9.2,33.5,2.2,,10.6,
2010-05-09,137,19.8,28.0,11.2,41.1,1.5,,4.3,
2010-05-10,137,18.4,24.8,14.5,38.9,1.8,0.0,7.0,
2010-05-11,137,16.6,23.3,9.7,38.1,2.1,,9.8,
2010-05-12,137,14.1,22.1,6.3,53.4,2.0,,11.0,
2010-05-13,137,15.2,22.5,7.0,53.5,1.3,,8.8,
2010-05-14,137,16.1,24.8,6.7,50.4,1.2,,12.4,
2010-05-15,137,16.4,24.4,8.9,52.6,1.3,,3.1,
2010-05-16,137,19.2,28.3,9.1,43.1,1.5,,10.7,
2010-05-17,137,20.2,29.4,10.6,55.1,1.3,6.0,9.0,
2010-05-18,137,17.6,18.1,17.1,93.0,0.8,46.5,0.0,
2010-05-19,137,20.5,26.2,17.5,69.9,1.9,0.5,7.0,
2010-05-20,137,21.9,29.3,13.6,50.3,1.8,,11.7,
2010-05-21,137,23.0,31.7,14.2,46.6,1.3,,11.5,
2010-05-22,137,16.9,23.0,13.7,75.6,1.4,19.5,0.0,
2010-05-23,137,15.2,16.0,13.7,93.0,1.9,43.0,0.0,
2010-05-24,137,15.6,16.5,14.6,80.9,2.2,3.0,0.0,
2010-05-25,137,15.2,18.4,13.4,84.8,1.5,0.5,0.1,
2010-05-26,137,16.5,22.6,11.3,65.4,1.8,1.5,6.5,
2010-05-27,137,16.1,23.8,7.6,60.3,1.3,,13.1,
2010-05-28,137,14.9,20.5,9.5,72.9,0.9,,0.3,
2010-05-29,137,17.6,25.6,12.3,62.3,1.4,,8.2,
2010-05-30,137,16.4,24.0,9.7,50.3,1.7,,12.9,
2010-05-31,137,15.4,22.5,9.6,52.1,1.3,,7.2,
2010-06-01,137,15.5,23.7,6.4,59.4,1.4,,12.1,
2010-06-02,137,18.8,27.5,9.3,60.8,1.0,,12.0,
2010-06-03,137,21.3,29.0,13.6,59.9,1.0,,9.2,
2010-06-04,137,23.1,29.9,16.9,52.3,1.3,,12.3,
2010-06-05,137,24.2,32.0,17.0,48.4,1.2,,10.9,
2010-06-06,137,23.4,30.6,16.0,58.1,0.9,,9.5,
2010-06-07,137,21.8,29.5,15.5,47.5,1.5,,8.5,
2010-06-08,137,20.7,29.5,11.9,49.1,1.4,,12.7,
2010-06-09,137,21.9,31.3,12.8,56.8,1.1,,12.8,
2010-06-10,137,22.3,30.9,14.8,59.4,0.8,,9.3,
2010-06-11,137,22.9,30.5,15.0,53.6,1.1,,7.4,
2010-06-12,137,20.6,23.3,16.6,72.9,1.0,2.5,0.0,
2010-06-13,137,24.3,29.5,19.8,61.6,1.2,,4.3,
2010-06-14,137,25.0,30.8,20.2,62.4,1.3,0.0,10.8,
2010-06-15,137,23.1,30.7,18.4,72.5,1.3,8.5,5.8,
2010-06-16,137,23.6,29.7,18.1,72.3,1.6,,5.6,
2010-06-17,137,25.1,31.5,19.0,68.6,1.1,,4.1,
2010-06-18,137,24.4,29.2,21.3,69.6,1.4,0.1,2.0,
2010-06-19,137,22.7,27.0,20.0,79.9,0.8,2.0,1.4,
2010-06-20,137,24.5,29.5,20.4,71.9,1.8,8.0,7.9,
2010-06-21,137,24.3,29.3,20.6,65.1,2.0,,11.3,
2010-06-22,137,24.4,29.4,19.3,53.9,1.9,,10.8,
2010-06-23,137,23.3,29.8,17.4,51.3,1.2,,8.7,
2010-06-24,137,23.8,31.6,15.5,59.8,0.9,,12.0,
2010-06-25,137,24.3,31.1,18.4,56.9,1.2,0.0,5.3,
2010-06-26,137,21.5,22.9,19.6,87.3,0.9,9.0,0.0,
2010-06-27,137,23.0,26.5,21.0,86.1,1.2,1.5,0.1,
2010-06-28,137,23.6,29.7,19.7,77.8,0.8,,4.0,
2010-06-29,137,25.9,31.7,19.5,67.8,1.1,,9.1,
2010-06-30,137,25.2,27.9,22.6,75.8,1.0,,0.0,
2010-07-01,137,25.5,29.4,21.9,81.3,0.8,,0.3,
2010-07-02,137,24.0,25.2,23.0,89.1,0.8,30.5,0.0,
2010-07-03,137,25.7,28.5,23.6,88.0,1.2,29.0,0.1,
2010-07-04,137,23.7,26.0,22.7,90.5,0.7,1.0,0.0,
2010-07-05,137,26.1,31.4,22.4,79.1,1.5,17.5,5.5,
2010-07-06,137,26.7,32.2,22.4,63.6,1.7,,10.5,
2010-07-07,137,25.0,31.2,21.0,69.3,1.3,2.5,5.5,
2010-07-08,137,24.3,29.2,21.1,75.6,1.1,0.0,3.4,
2010-07-09,137,25.2,30.8,19.9,66.5,1.0,0.3,8.6,
2010-07-10,137,24.8,29.3,20.2,74.9,1.0,0.1,2.8,
2010-07-11,137,20.6,24.3,19.6,93.3,1.0,49.0,0.0,
2010-07-12,137,22.3,26.1,19.9,85.4,0.7,0.0,0.6,
2010-07-13,137,22.8,27.4,19.6,81.5,1.1,0.5,1.8,
2010-07-14,137,23.7,29.0,18.7,76.5,0.8,,6.7,
2010-07-15,137,25.0,29.2,21.3,74.8,1.0,0.0,2.7,
2010-07-16,137,23.7,26.3,22.2,89.6,0.8,6.5,0.0,
2010-07-17,137,24.9,28.5,22.8,90.8,0.6,15.0,0.0,
2010-07-18,137,27.1,32.7,23.0,75.6,1.3,0.5,6.2,
2010-07-19,137,27.0,33.1,21.4,76.5,1.1,,9.9,
2010-07-20,137,27.5,33.6,22.2,71.5,1.1,,9.5,
2010-07-21,137,27.6,32.7,22.7,76.4,1.4,0.5,4.4,
2010-07-22,137,28.2,35.0,22.5,71.6,1.3,0.2,10.8,
2010-07-23,137,25.8,31.0,22.1,78.4,1.2,0.5,2.1,
2010-07-24,137,26.5,31.7,22.1,76.3,1.5,0.1,2.9,
2010-07-25,137,26.3,31.9,22.9,75.0,1.9,,3.9,
2010-07-26,137,25.9,31.2,23.8,77.9,1.6,1.0,4.7,
2010-07-27,137,26.2,33.3,22.0,75.6,1.3,3.5,7.7,
2010-07-28,137,22.9,24.3,20.6,94.0,1.0,9.0,0.0,
2010-07-29,137,26.7,31.4,22.9,81.8,0.9,,3.2,
2010-07-30,137,27.4,30.8,25.0,77.4,1.4,,1.7,
2010-07-31,137,27.6,31.0,24.8,76.4,1.6,,4.3,
2010-08-01,137,29.3,33.8,25.4,72.4,1.4,,7.5,
2010-08-02,137,28.9,33.1,25.7,78.6,1.4,,1.4,
2010-08-03,137,24.7,27.9,22.6,90.1,1.1,0.5,0.0,
2010-08-04,137,28.5,34.1,24.5,81.1,0.7,,4.2,
2010-08-05,137,28.3,34.7,24.6,77.8,1.2,,3.4,
2010-08-06,137,26.3,32.4,24.3,89.9,0.8,22.0,3.5,
2010-08-07,137,26.9,33.5,23.3,81.8,1.0,,5.2,
2010-08-08,137,26.9,33.2,21.8,77.4,0.9,,7.7,
2010-08-09,137,27.6,34.5,22.7,76.6,0.8,,9.4,
2010-08-10,137,25.0,26.7,24.1,93.4,1.2,73.0,0.0,
2010-08-11,137,26.7,31.0,24.1,84.9,2.6,41.5,0.9,
2010-08-12,137,26.5,30.9,24.1,73.4,1.9,0.1,2.4,
2010-08-13,137,26.6,31.1,22.7,86.8,1.4,41.0,2.7,
2010-08-14,137,26.2,29.8,24.8,92.3,0.7,15.0,1.1,
2010-08-15,137,26.0,29.8,24.0,92.3,1.1,35.0,1.4,
2010-08-16,137,23.6,29.3,20.7,92.6,0.8,26.5,1.0,
2010-08-17,137,25.3,31.2,20.9,84.6,0.7,5.0,7.6,
2010-08-18,137,26.8,32.2,23.1,83.5,1.2,,5.8,
2010-08-19,137,27.4,32.7,24.2,84.3,1.0,,4.5,
2010-08-20,137,28.1,34.5,24.3,82.0,1.1,0.1,7.1,
2010-08-21,137,29.0,34.5,24.3,74.6,1.2,,10.3,
2010-08-22,137,28.9,34.4,24.7,75.3,0.9,,8.9,
2010-08-23,137,27.8,32.5,24.5,78.6,1.4,0.4,3.8,
2010-08-24,137,27.1,32.0,23.6,80.0,1.0,,2.7,
2010-08-25,137,24.3,28.7,22.3,93.5,0.8,23.5,0.2,
2010-08-26,137,24.5,28.2,22.4,92.6,1.2,17.5,0.7,
2010-08-27,137,25.2,29.4,22.5,89.5,1.3,9.0,1.0,
2010-08-28,137,25.1,27.7,23.1,89.8,1.5,1.0,0.8,
2010-08-29,137,24.8,29.3,22.8,92.1,1.3,8.5,0.0,
2010-08-30,137,24.6,28.1,22.6,93.3,0.5,1.5,0.1,
2010-08-31,137,24.1,28.8,22.7,93.1,0.6,52.0,0.7,
2010-09-01,137,25.9,31.4,22.4,86.3,1.1,4.0,3.3,
2010-09-02,137,26.4,30.8,24.0,80.5,2.5,25.5,4.1,
2010-09-03,137,26.7,33.0,23.2,83.3,0.9,0.5,4.4,
2010-09-04,137,26.6,32.7,22.7,82.6,0.8,,5.8,
2010-09-05,137,26.5,33.3,22.9,82.4,0.8,,4.5,
2010-09-06,137,23.2,24.3,22.1,95.8,1.0,35.0,0.0,
2010-09-07,137,23.3,26.0,21.4,85.0,1.4,10.5,0.0,
2010-09-08,137,21.8,24.9,20.1,75.0,0.8,,0.1,
2010-09-09,137,21.8,26.0,18.2,82.9,0.8,1.0,3.4,
2010-09-10,137,24.0,30.7,19.3,86.9,0.9,6.5,2.2,
2010-09-11,137,24.4,27.6,23.0,92.4,0.7,8.0,0.0,
2010-09-12,137,23.9,28.1,21.0,83.6,1.8,25.5,1.6,
2010-09-13,137,23.4,28.3,19.7,75.5,1.7,,8.0,
2010-09-14,137,21.6,27.2,18.3,86.6,0.8,,3.2,
2010-09-15,137,20.9,28.0,17.2,81.6,0.8,,7.5,
2010-09-16,137,20.9,30.0,15.5,81.5,0.7,,7.9,
2010-09-17,137,21.7,29.9,15.4,79.9,0.7,,8.3,
2010-09-18,137,22.3,30.4,15.9,76.0,0.8,,9.5,
2010-09-19,137,19.5,22.8,17.6,89.9,1.0,8.5,0.3,
2010-09-20,137,20.5,23.3,17.8,93.1,0.9,5.0,0.0,
2010-09-21,137,24.5,29.6,19.7,85.1,1.4,6.5,2.5,
2010-09-22,137,17.8,26.6,15.4,93.5,1.4,11.0,0.0,
2010-09-23,137,17.9,23.3,14.6,75.9,0.9,1.0,6.7,
2010-09-24,137,16.4,23.5,11.8,77.0,1.1,,6.9,
2010-09-25,137,15.6,23.1,9.9,76.4,0.8,,8.2,
2010-09-26,137,14.5,22.0,10.2,86.3,0.6,,2.7,
2010-09-27,137,14.8,23.4,10.7,86.1,0.6,,3.5,
2010-09-28,137,15.4,20.3,10.4,61.9,1.9,0.5,8.3,
2010-09-29,137,12.4,18.9,7.3,77.6,0.7,,1.3,
2010-09-30,137,12.8,21.6,7.1,79.4,0.9,,8.0,
2010-10-01,137,12.8,21.5,6.1,79.4,0.9,,6.5,
2010-10-02,137,15.7,20.7,9.4,89.6,0.8,10.0,0.0,
2010-10-03,137,19.1,23.0,16.4,69.5,2.3,5.5,4.2,
2010-10-04,137,14.7,17.0,13.1,82.6,2.1,3.0,0.5,
2010-10-05,137,14.7,20.0,10.4,73.6,1.6,0.5,4.5,
2010-10-06,137,13.8,23.1,7.9,83.0,0.7,,8.0,
2010-10-07,137,14.3,23.4,9.9,84.1,0.6,,6.5,
2010-10-08,137,15.9,21.7,11.3,86.5,0.7,4.0,2.1,
2010-10-09,137,17.8,23.1,14.7,83.5,0.7,0.0,3.5,
2010-10-10,137,18.1,24.4,13.2,73.4,1.8,,9.3,
2010-10-11,137,14.8,19.9,10.8,92.0,0.7,0.3,0.3,
2010-10-12,137,17.6,22.3,13.9,81.4,1.6,,5.5,
2010-10-13,137,16.6,21.3,13.9,81.1,1.2,,1.0,
2010-10-14,137,15.8,20.6,11.6,66.8,1.8,,2.6,
2010-10-15,137,13.5,18.5,9.6,50.8,2.6,,9.0,
2010-10-16,137,13.1,21.1,6.5,72.5,1.1,,4.9,
2010-10-17,137,12.9,21.8,6.4,78.8,0.7,,8.1,
2010-10-18,137,12.6,21.8,7.1,79.5,0.6,,6.6,
2010-10-19,137,13.3,21.5,7.0,83.4,0.6,,7.4,
2010-10-20,137,13.0,20.4,8.7,89.8,0.5,,3.5,
2010-10-21,137,15.4,21.7,11.5,75.8,1.0,0.0,4.1,
2010-10-22,137,13.7,21.0,8.1,74.4,1.0,,5.6,
2010-10-23,137,12.6,19.3,6.1,84.0,0.6,,2.4,
2010-10-24,137,14.7,19.6,12.4,90.9,0.5,0.3,1.3,
2010-10-25,137,12.5,17.5,6.7,59.0,2.8,,4.7,
2010-10-26,137,3.8,9.0,-1.5,36.3,2.3,,8.8,
2010-10-27,137,4.8,12.5,-3.8,62.1,0.8,,5.0,
2010-10-28,137,6.7,14.2,0.8,57.0,1.3,,9.0,
2010-10-29,137,7.3,17.0,-1.7,67.5,1.0,,7.4,
2010-10-30,137,9.2,17.6,2.5,68.4,1.1,,5.6,
2010-10-31,137,10.0,17.5,2.4,71.1,0.7,,4.1,
2010-11-01,137,12.0,17.7,7.2,49.8,2.3,,9.1,
2010-11-02,137,8.0,12.7,4.1,33.3,3.2,,9.1,
2010-11-03,137,6.9,14.2,0.4,44.9,2.1,,9.1,
2010-11-04,137,8.3,16.3,-0.3,66.1,1.4,,8.0,
2010-11-05,137,10.5,17.1,3.9,63.5,1.4,,8.2,
2010-11-06,137,10.4,17.9,5.5,74.3,1.0,,6.4,
2010-11-07,137,9.9,18.4,2.3,68.3,1.0,,6.9,
2010-11-08,137,8.5,13.3,4.0,57.1,3.0,0.4,2.2,
2010-11-09,137,5.1,8.9,1.7,48.4,4.6,1.0,2.3,
2010-11-10,137,5.4,11.7,1.1,46.4,2.1,,8.8,
2010-11-11,137,6.1,12.3,-2.5,71.1,1.4,7.5,6.4,
2010-11-12,137,10.2,15.1,3.4,41.8,2.8,,7.7,
2010-11-13,137,5.7,13.1,-1.2,69.8,0.6,,6.7,
2010-11-14,137,8.4,14.9,3.2,45.5,1.8,,3.9,
2010-11-15,137,3.9,8.8,0.0,26.6,2.6,,8.8,
2010-11-16,137,3.4,10.7,-1.8,46.1,1.4,,8.0,
2010-11-17,137,3.6,12.2,-3.1,67.1,0.8,,7.8,
2010-11-18,137,3.4,13.0,-2.9,67.8,0.6,,8.3,
2010-11-19,137,1.6,9.3,-3.8,74.3,0.7,,4.0,
2010-11-20,137,3.1,12.8,-4.1,70.9,0.6,,8.5,
2010-11-21,137,5.7,14.7,-1.5,74.3,0.6,,8.0,
2010-11-22,137,7.9,13.4,3.3,49.5,2.5,,7.1,
2010-11-23,137,4.9,13.0,-3.4,56.0,1.1,,8.0,
2010-11-24,137,7.3,13.8,-0.2,64.3,1.1,,4.6,
2010-11-25,137,5.1,9.2,1.6,51.4,3.2,0.0,6.3,
2010-11-26,137,1.2,6.9,-3.5,33.8,2.1,,7.6,
2010-11-27,137,-1.0,5.1,-6.3,60.8,1.9,1.0,2.9,
2010-11-28,137,-0.3,4.1,-3.1,34.5,2.9,,8.3,
2010-11-29,137,2.5,12.2,-3.9,64.3,1.1,0.2,8.4,
2010-11-30,137,5.6,14.2,-0.6,72.3,1.0,0.0,3.4,
2010-12-01,137,3.4,8.4,1.2,94.4,0.7,,1.9,
2010-12-02,137,3.3,7.2,0.6,91.3,0.6,,0.0,
2010-12-03,137,3.4,8.0,-0.1,42.3,5.7,0.5,7.0,
2010-12-04,137,3.7,10.1,-1.6,55.0,2.7,,8.4,
2010-12-05,137,5.9,15.6,-2.8,71.6,1.3,,4.6,
2010-12-06,137,6.7,11.8,-0.6,52.0,2.9,,4.8,
2010-12-07,137,0.2,5.8,-3.2,39.4,3.2,,8.1,
2010-12-08,137,0.4,5.7,-4.6,58.1,1.6,0.5,1.6,
2010-12-09,137,-0.8,3.9,-5.1,42.8,2.9,,8.4,
2010-12-10,137,-0.8,6.5,-8.2,59.6,1.0,0.4,7.7,
2010-12-11,137,1.3,9.4,-4.8,34.1,4.5,,7.2,
2010-12-12,137,-3.6,0.4,-9.5,43.4,1.0,,3.9,
2010-12-13,137,0.5,4.0,-2.0,87.5,0.5,17.0,0.0,
2010-12-14,137,0.1,4.1,-6.1,51.0,4.6,,7.0,
2010-12-15,137,-7.3,-3.9,-10.2,36.6,4.0,,8.3,
2010-12-16,137,-6.3,-1.1,-11.1,41.6,2.4,,8.4,
2010-12-17,137,-2.7,2.6,-6.4,72.3,1.0,1.0,0.3,
2010-12-18,137,-0.7,5.3,-6.6,67.4,1.2,,8.1,
2010-12-19,137,-0.8,2.7,-5.1,77.0,0.7,,0.0,
2010-12-20,137,5.7,11.6,-1.1,57.5,1.6,,8.1,
2010-12-21,137,2.1,8.5,-4.4,65.8,0.8,0.0,5.6,
2010-12-22,137,5.0,10.0,1.2,54.8,2.1,,7.8,
2010-12-23,137,2.0,7.9,-3.8,51.4,2.9,,6.0,
2010-12-24,137,-8.3,-3.7,-10.6,35.8,4.2,,8.3,
2010-12-25,137,-8.5,-5.0,-12.6,40.0,4.2,0.0,8.1,
2010-12-26,137,-6.4,-1.7,-10.0,52.3,2.9,0.1,6.9,
2010-12-27,137,-2.2,3.0,-7.1,62.9,1.9,,3.8,
2010-12-28,137,-1.4,1.9,-3.8,82.5,1.0,4.5,0.1,
2010-12-29,137,-3.6,-0.4,-5.5,65.4,2.3,0.0,8.2,
2010-12-30,137,-3.7,0.0,-6.9,59.9,3.1,3.2,7.1,
2010-12-31,137,-6.9,-3.0,-9.3,46.1,3.2,,8.2,
2011-01-01,137,-5.2,0.5,-9.9,50.0,3.3,,7.0,
2011-01-02,137,-3.3,3.6,-9.3,53.9,2.2,,7.3,
2011-01-03,137,-3.2,0.2,-7.7,68.1,1.7,0.4,1.4,
2011-01-04,137,-1.6,1.4,-4.8,60.8,2.8,,4.1,
2011-01-05,137,-0.8,2.0,-3.6,54.0,3.8,0.0,3.9,
2011-01-06,137,-5.0,-1.7,-7.7,49.0,3.4,,8.3,
2011-01-07,137,-5.6,-0.8,-9.6,42.1,3.4,,8.5,
2011-01-08,137,-1.2,2.9,-6.9,55.5,2.6,,6.6,
2011-01-09,137,-3.4,0.5,-8.9,42.0,3.3,0.0,8.0,
2011-01-10,137,-6.7,-1.8,-10.8,36.0,3.3,,7.9,
2011-01-11,137,-3.8,0.7,-9.3,51.1,2.2,0.2,5.8,
2011-01-12,137,-6.0,-2.5,-8.5,37.5,3.5,0.3,8.4,
