tm,stn,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,si_day
2010-01-28,136,2.8,7.3,-0.6,60.5,2.5,,7.0,11.36
2010-01-29,136,-0.5,3.7,-4.5,50.8,3.0,,8.8,13.47
2010-01-30,136,0.9,7.1,-5.7,60.8,1.4,,5.1,10.2
2010-01-31,136,1.0,8.9,-5.0,70.4,0.7,,6.6,10.25
2010-02-01,136,1.7,8.1,-3.0,70.5,1.4,,2.3,6.88
2010-02-02,136,-1.7,2.1,-6.1,34.6,3.3,,9.1,13.73
2010-02-03,136,-5.8,-0.5,-9.6,31.6,3.2,,9.9,14.94
2010-02-04,136,-4.1,1.3,-10.6,43.5,2.7,,9.8,14.82
2010-02-05,136,-1.9,2.5,-5.6,33.6,3.1,,9.9,14.84
2010-02-06,136,-3.7,4.7,-11.6,38.0,1.1,,10.1,15.38
2010-02-07,136,-0.9,8.5,-12.0,43.9,0.9,,8.5,14.18
2010-02-08,136,2.1,2.7,1.2,74.0,0.7,2.0,0.0,1.86
2010-02-09,136,4.0,6.1,2.0,95.8,0.8,11.0,0.0,0.8
2010-02-10,136,4.7,6.0,4.0,91.0,1.0,12.5,0.0,1.32
2010-02-11,136,1.7,4.3,0.5,81.4,1.8,12.5,0.0,2.81
2010-02-12,136,0.4,3.1,-1.8,77.5,1.3,0.9,0.4,6.45
2010-02-13,136,-1.0,2.4,-4.0,73.8,1.7,4.0,5.7,12.87
2010-02-14,136,-2.3,1.7,-6.2,68.1,0.8,,0.0,7.49
2010-02-15,136,-0.8,6.5,-7.6,60.1,1.5,,6.8,13.92
2010-02-16,136,-1.2,3.7,-4.9,53.0,1.8,,8.4,14.28
2010-02-17,136,-2.2,2.2,-7.5,48.6,0.9,,5.1,10.97
2010-02-18,136,-1.3,2.2,-5.1,48.0,3.1,0.0,7.5,15.26
2010-02-19,136,-1.8,4.1,-7.9,51.9,1.9,0.0,8.1,15.16
2010-02-20,136,1.8,10.0,-6.2,57.0,1.3,,9.7,15.88
2010-02-21,136,2.9,12.2,-4.8,62.4,0.9,,9.6,16.85
2010-02-22,136,2.9,11.2,-3.6,76.1,1.0,,4.5,8.5
2010-02-23,136,4.6,16.2,-2.5,66.9,0.9,,6.9,14.56
2010-02-24,136,9.9,20.6,-2.3,63.5,1.1,,9.0,16.19
2010-02-25,136,11.9,15.6,7.3,93.8,0.7,28.0,0.0,1.41
2010-02-26,136,8.5,13.8,3.6,84.0,2.3,0.5,0.0,2.51
2010-02-27,136,4.9,6.3,3.0,75.5,1.7,0.5,0.0,2.78
2010-02-28,136,4.3,11.4,0.8,87.1,0.9,,3.4,9.54
2010-03-01,136,4.1,5.9,3.1,81.1,1.9,13.0,0.0,1.8
2010-03-02,136,3.6,5.4,2.0,82.6,1.5,0.0,0.0,3.26
2010-03-03,136,3.9,9.5,-2.2,67.9,2.0,,8.7,17.85
2010-03-04,136,5.2,6.6,3.3,84.6,0.9,1.0,0.0,1.88
2010-03-05,136,6.8,9.5,4.8,86.5,0.8,3.0,0.0,4.36
2010-03-06,136,4.7,7.7,2.9,81.5,2.0,0.5,0.0,2.96
2010-03-07,136,3.0,5.3,1.4,64.9,2.5,,0.0,6.55
2010-03-08,136,2.4,5.6,0.6,63.4,2.2,0.0,1.6,9.14
2010-03-09,136,2.1,6.9,-0.7,77.6,1.7,0.3,2.0,9.5
2010-03-10,136,-0.3,2.9,-3.1,73.8,3.4,5.1,4.8,11.76
2010-03-11,136,2.0,8.2,-2.0,59.3,2.6,,11.0,20.66
2010-03-12,136,7.0,16.7,-2.7,65.6,2.5,,4.9,14.83
2010-03-13,136,6.1,12.7,0.8,35.3,2.4,,8.7,17.68
2010-03-14,136,6.6,13.5,-1.1,66.6,2.0,,3.3,10.22
2010-03-15,136,8.3,13.9,4.7,81.9,2.2,6.5,0.2,2.33
2010-03-16,136,2.6,6.5,-1.1,42.1,4.5,,9.9,19.46
2010-03-17,136,1.1,6.0,-3.4,62.6,1.6,1.4,5.2,13.72
2010-03-18,136,1.7,6.9,-1.4,66.5,1.9,3.6,4.9,13.16
2010-03-19,136,4.8,13.3,-4.3,48.3,1.3,,10.2,19.91
2010-03-20,136,9.3,19.4,1.9,65.9,2.7,0.4,3.3,10.21
2010-03-21,136,4.2,9.2,0.6,38.5,4.5,,11.2,21.56
2010-03-22,136,3.5,6.0,0.0,50.0,0.9,,0.0,4.6
2010-03-23,136,7.1,15.0,0.6,58.4,1.6,,2.3,11.92
2010-03-24,136,7.5,12.5,2.3,57.3,2.0,,5.2,14.74
2010-03-25,136,3.0,5.5,-0.2,83.6,1.2,16.5,0.0,4.51
2010-03-26,136,2.5,8.0,-4.3,42.4,3.1,,10.8,22.23
2010-03-27,136,6.4,10.8,1.0,54.8,2.3,,0.9,10.37
2010-03-28,136,7.6,13.4,2.9,45.1,2.4,,9.5,21.42
2010-03-29,136,4.5,13.9,-2.8,59.3,1.9,,11.2,22.56
2010-03-30,136,7.6,14.1,0.9,53.8,1.2,,5.2,16.1
2010-03-31,136,7.3,8.6,5.8,87.1,0.7,10.0,0.0,3.42
2010-04-01,136,8.7,12.0,5.4,92.0,1.3,13.0,0.0,3.72
2010-04-02,136,7.1,13.0,0.0,43.5,2.8,,11.2,23.4
2010-04-03,136,6.3,12.5,1.3,35.6,2.6,,11.6,24.37
2010-04-04,136,8.2,18.4,-2.6,47.9,1.0,,11.1,23.39
2010-04-05,136,11.3,20.8,0.8,46.8,1.4,,9.9,22.41
2010-04-06,136,10.1,16.0,5.2,53.8,2.2,,4.5,13.49
2010-04-07,136,7.4,13.1,1.9,51.5,1.9,,6.4,17.76
2010-04-08,136,8.7,18.8,-1.5,53.9,1.2,,10.4,23.91
2010-04-09,136,11.7,21.0,3.0,47.1,1.3,,8.7,21.72
2010-04-10,136,12.7,19.7,4.9,56.5,1.7,,2.4,11.28
2010-04-11,136,11.6,13.9,10.1,60.1,2.9,,0.2,8.5
2010-04-12,136,11.4,14.5,9.6,62.6,2.8,,2.2,11.72
2010-04-13,136,7.4,11.0,2.0,45.0,4.6,,9.5,24.12
2010-04-14,136,4.2,8.1,-0.1,38.3,2.8,,4.4,16.9
2010-04-15,136,5.9,14.1,-2.1,44.1,1.9,,11.3,25.35
2010-04-16,136,7.2,15.8,-1.6,49.3,1.6,,11.4,25.82
2010-04-17,136,9.3,17.8,-1.0,47.6,2.0,,11.7,25.02
2010-04-18,136,11.4,17.9,2.9,48.1,1.3,,1.2,12.0
2010-04-19,136,15.2,21.1,8.7,55.5,1.3,,2.6,13.83
2010-04-20,136,16.8,26.6,9.3,59.9,1.8,,8.6,21.62
2010-04-21,136,11.8,15.7,7.0,60.8,3.0,2.0,0.0,7.74
2010-04-22,136,9.2,11.9,6.7,73.9,2.1,9.5,0.0,5.69
2010-04-23,136,8.7,13.8,6.5,74.1,1.2,1.0,2.4,10.25
2010-04-24,136,10.0,18.6,2.9,60.0,1.5,,9.1,24.64
2010-04-25,136,12.9,22.2,1.7,46.6,1.1,,10.5,25.1
2010-04-26,136,12.3,19.2,8.0,65.4,1.3,13.5,0.4,9.64
2010-04-27,136,10.7,16.3,6.0,67.8,3.2,3.5,6.0,20.93
2010-04-28,136,4.9,7.7,1.7,76.5,1.6,3.0,0.4,4.32
2010-04-29,136,10.4,15.7,5.5,45.8,4.6,,9.3,23.44
2010-04-30,136,11.3,16.9,5.8,48.3,2.9,0.2,9.5,22.75
2010-05-01,136,12.7,20.6,3.8,48.1,2.3,,11.7,26.04
2010-05-02,136,17.4,26.9,4.5,47.9,1.4,,11.7,26.1
2010-05-03,136,21.4,29.3,11.8,58.5,1.9,,6.8,20.68
2010-05-04,136,22.7,29.5,15.2,51.0,1.9,,8.8,22.18
2010-05-05,136,21.3,27.8,13.2,55.9,2.0,0.4,6.9,20.69
2010-05-06,136,19.4,26.4,11.9,67.1,3.2,0.5,1.9,11.07
2010-05-07,136,17.6,25.3,9.9,40.6,3.2,,11.4,27.95
2010-05-08,136,18.1,26.5,9.8,44.1,1.9,,10.8,23.54
2010-05-09,136,18.8,28.6,10.9,46.9,1.4,,5.6,20.85
2010-05-10,136,17.5,23.4,13.8,57.0,1.2,0.2,3.5,14.26
2010-05-11,136,14.5,22.2,8.6,66.1,1.9,0.0,7.9,21.02
2010-05-12,136,14.3,22.8,7.0,61.8,1.9,,8.7,24.28
2010-05-13,136,14.2,22.4,7.2,62.0,1.9,,6.5,20.73
2010-05-14,136,16.0,24.7,8.2,53.3,1.8,,10.7,27.86
2010-05-15,136,16.1,24.1,7.9,53.6,1.4,,3.7,17.92
2010-05-16,136,18.8,27.6,8.6,50.9,1.1,,9.2,24.94
2010-05-17,136,20.8,29.4,10.3,56.1,1.8,2.0,10.5,26.5
2010-05-18,136,18.1,18.6,17.7,94.4,0.7,36.5,0.0,2.44
2010-05-19,136,21.2,26.5,17.8,72.5,1.9,1.0,7.3,22.83
2010-05-20,136,21.2,29.8,12.8,58.0,1.5,,11.6,27.16
2010-05-21,136,22.6,32.0,11.9,52.1,1.0,,10.1,27.15
2010-05-22,136,18.2,25.5,14.4,71.0,1.5,12.5,0.0,6.88
2010-05-23,136,16.1,17.3,14.5,92.9,1.3,37.0,0.0,2.58
2010-05-24,136,15.5,18.8,14.2,88.6,1.8,12.5,0.2,4.04
2010-05-25,136,15.0,17.2,13.9,86.8,1.3,3.0,0.0,4.25
2010-05-26,136,16.0,20.6,11.2,66.0,1.2,,3.2,14.0
2010-05-27,136,15.8,24.1,7.0,58.8,1.5,,10.8,28.3
2010-05-28,136,15.2,21.2,8.5,68.3,0.9,,0.9,14.68
2010-05-29,136,17.3,23.9,13.1,60.1,2.3,,8.7,27.14
2010-05-30,136,16.1,23.7,9.4,54.1,2.3,,12.1,29.12
2010-05-31,136,14.4,21.1,8.1,61.1,2.2,,6.5,21.6
2010-06-01,136,15.9,23.7,6.1,57.4,1.7,,11.9,29.83
2010-06-02,136,19.1,27.7,9.1,56.3,1.1,,11.6,28.52
2010-06-03,136,21.7,29.8,13.4,58.0,1.1,,12.1,28.29
2010-06-04,136,22.6,30.7,13.8,54.6,1.1,,12.0,27.79
2010-06-05,136,22.5,31.7,14.7,63.9,1.0,,9.0,23.74
2010-06-06,136,23.3,30.4,15.7,55.5,1.7,,10.9,23.74
2010-06-07,136,21.6,27.8,15.8,46.3,2.0,,7.8,23.15
2010-06-08,136,21.2,28.4,12.6,49.4,1.9,,11.2,27.81
2010-06-09,136,22.9,31.6,13.0,50.3,1.8,,12.1,28.76
2010-06-10,136,23.4,32.1,14.4,48.9,1.3,,9.3,24.62
2010-06-11,136,23.0,32.1,14.4,48.4,1.7,,10.0,26.32
2010-06-12,136,20.9,24.4,16.3,65.6,1.6,1.5,1.0,12.06
2010-06-13,136,24.5,30.5,20.1,60.6,2.1,,8.8,27.06
2010-06-14,136,24.2,32.1,17.6,59.1,1.8,,10.7,27.19
2010-06-15,136,22.6,31.4,19.2,74.5,1.3,6.0,5.4,20.53
2010-06-16,136,23.9,30.5,17.8,69.8,1.4,,6.7,21.72
2010-06-17,136,25.4,31.3,18.9,68.0,0.9,,3.0,16.39
2010-06-18,136,24.2,28.0,22.0,67.4,1.9,0.0,0.2,12.46
2010-06-19,136,22.9,27.0,20.4,76.3,1.0,0.1,0.6,9.6
2010-06-20,136,24.6,30.6,20.4,72.6,1.8,2.0,6.6,23.33
2010-06-21,136,24.8,32.3,19.0,62.3,1.4,,11.2,27.03
2010-06-22,136,24.5,31.5,16.7,53.4,1.4,,9.9,26.16
2010-06-23,136,24.0,31.1,19.5,53.0,1.5,,8.5,23.47
2010-06-24,136,25.1,33.3,16.7,53.1,1.3,,11.6,26.85
2010-06-25,136,24.1,29.9,19.8,54.3,1.7,0.4,1.9,15.99
2010-06-26,136,22.4,25.3,19.8,86.1,1.2,1.5,0.0,6.15
2010-06-27,136,23.8,27.5,21.3,83.6,1.4,1.0,0.1,8.26
2010-06-28,136,24.3,30.1,20.3,73.1,0.9,,3.1,15.75
2010-06-29,136,25.8,32.7,19.2,66.9,1.2,,6.5,20.14
2010-06-30,136,25.5,30.0,21.8,72.1,1.1,0.0,0.4,11.79
2010-07-01,136,25.9,31.8,22.1,74.9,1.5,,2.2,16.28
2010-07-02,136,24.6,27.2,23.5,87.3,1.0,12.5,0.0,3.95
2010-07-03,136,26.1,30.2,24.2,86.3,1.3,8.0,0.2,10.35
2010-07-04,136,24.5,26.7,23.0,82.9,1.0,0.5,0.0,6.56
2010-07-05,136,26.3,31.6,22.3,76.8,1.3,0.4,4.7,17.4
2010-07-06,136,26.7,33.1,21.4,64.8,1.8,,9.7,25.55
2010-07-07,136,25.1,30.9,21.3,67.4,1.8,1.5,7.2,19.45
2010-07-08,136,24.3,29.0,20.7,73.5,1.0,,1.2,14.51
2010-07-09,136,24.8,31.2,18.7,71.3,1.3,18.5,8.1,23.95
2010-07-10,136,25.3,29.9,19.9,70.8,1.4,0.1,3.6,16.09
2010-07-11,136,21.1,23.0,20.3,92.4,0.9,37.5,0.0,3.17
2010-07-12,136,23.3,26.7,19.8,77.4,1.3,,0.4,14.5
2010-07-13,136,23.1,27.6,19.1,72.5,2.0,,3.9,19.25
2010-07-14,136,23.6,29.1,18.6,70.4,1.6,,4.3,18.41
2010-07-15,136,25.1,30.1,20.8,71.0,0.9,,4.1,17.43
2010-07-16,136,24.6,28.1,22.2,85.9,1.2,8.0,0.1,8.26
2010-07-17,136,26.0,30.4,23.2,84.4,1.0,8.0,0.5,9.91
2010-07-18,136,27.7,32.6,22.9,69.3,1.8,,8.1,23.56
2010-07-19,136,28.1,33.5,21.9,69.5,1.3,,7.4,21.33
2010-07-20,136,28.7,34.5,22.9,65.4,1.4,,10.7,25.69
2010-07-21,136,28.8,34.2,23.0,67.3,1.7,,5.5,19.79
2010-07-22,136,29.0,34.8,24.2,68.5,1.5,,8.0,21.85
2010-07-23,136,26.9,32.6,22.8,76.5,1.7,0.4,3.4,17.35
2010-07-24,136,26.9,32.9,22.3,74.1,1.5,,4.2,19.37
2010-07-25,136,27.2,31.7,23.5,72.8,1.6,,6.6,20.52
2010-07-26,136,26.7,33.0,23.1,73.5,1.9,,6.5,22.62
2010-07-27,136,27.6,33.6,22.2,69.0,1.8,,10.1,24.14
2010-07-28,136,24.7,27.2,22.2,86.5,1.0,5.5,0.0,5.89
2010-07-29,136,27.3,32.9,22.9,76.9,1.3,,4.5,19.95
2010-07-30,136,27.5,31.2,24.5,76.8,1.4,,2.4,13.18
2010-07-31,136,28.4,33.1,24.5,71.4,2.0,,8.7,21.82
2010-08-01,136,30.0,35.3,24.8,67.8,1.7,,8.4,22.42
2010-08-02,136,28.9,34.3,25.2,72.8,1.8,0.1,3.0,16.83
2010-08-03,136,26.2,29.8,22.9,81.1,1.1,10.5,0.4,9.95
2010-08-04,136,29.9,35.6,25.3,71.6,1.3,,5.0,18.86
2010-08-05,136,30.0,35.3,25.5,69.3,1.6,,6.0,18.96
2010-08-06,136,27.8,33.3,23.5,79.5,1.2,24.5,2.4,13.47
2010-08-07,136,27.3,34.5,23.4,80.5,1.1,10.5,5.0,18.94
2010-08-08,136,27.6,33.7,22.7,73.8,1.1,,8.5,22.4
2010-08-09,136,28.5,34.8,23.3,71.6,1.2,2.5,8.7,22.04
2010-08-10,136,25.9,28.8,24.3,90.0,1.2,45.5,0.1,7.3
2010-08-11,136,26.8,31.0,24.5,85.4,2.5,32.5,1.8,7.68
2010-08-12,136,27.0,30.2,24.5,72.9,1.6,0.0,3.6,18.86
2010-08-13,136,26.4,30.9,22.8,87.8,1.4,86.5,1.0,10.49
2010-08-14,136,26.8,28.8,24.0,87.0,1.0,24.5,0.7,7.77
2010-08-15,136,26.5,28.5,23.7,87.8,1.1,48.5,0.3,4.8
2010-08-16,136,24.8,29.8,21.3,85.9,0.9,31.0,2.0,11.1
2010-08-17,136,25.4,31.1,21.5,79.5,0.9,12.5,5.7,16.92
2010-08-18,136,26.8,33.4,22.6,76.8,1.4,1.0,7.3,20.84
2010-08-19,136,28.0,33.6,24.2,73.3,1.4,,7.1,20.54
2010-08-20,136,28.6,34.4,23.1,73.4,1.1,,9.7,23.05
2010-08-21,136,29.0,34.8,24.2,75.0,1.2,,8.5,21.44
2010-08-22,136,29.0,34.8,24.9,74.9,1.2,,8.7,22.86
2010-08-23,136,28.3,33.5,25.2,75.5,1.4,,6.8,18.87
2010-08-24,136,28.0,33.4,24.1,72.4,1.1,,7.9,19.7
2010-08-25,136,25.3,30.0,22.3,81.3,1.7,43.0,1.0,8.64
2010-08-26,136,26.3,31.8,22.2,79.6,1.4,,4.0,16.74
2010-08-27,136,25.8,30.5,22.1,83.3,1.0,17.0,1.0,10.2
2010-08-28,136,27.1,30.4,23.3,77.8,2.0,0.2,2.4,11.17
2010-08-29,136,26.0,31.8,23.3,83.6,1.4,31.0,1.7,9.3
2010-08-30,136,25.4,29.5,22.9,85.6,0.9,17.5,1.4,11.35
2010-08-31,136,25.4,29.8,23.3,88.3,0.8,9.0,0.8,9.84
2010-09-01,136,27.2,32.8,23.2,76.6,2.3,,4.9,16.85
2010-09-02,136,27.2,31.2,24.5,76.6,2.7,7.0,3.0,13.98
2010-09-03,136,27.8,33.4,23.5,76.1,0.8,,4.6,16.44
2010-09-04,136,27.6,33.7,23.4,76.4,1.1,,7.6,20.16
2010-09-05,136,26.2,33.9,22.8,82.4,1.1,16.5,5.0,16.71
2010-09-06,136,24.0,25.7,22.4,92.5,0.9,28.0,0.0,4.23
2010-09-07,136,23.3,26.2,21.3,80.5,1.4,19.0,0.0,7.33
2010-09-08,136,21.9,25.4,19.4,69.4,1.2,,1.8,13.1
2010-09-09,136,22.2,27.3,18.1,75.8,1.1,0.1,2.8,14.72
2010-09-10,136,25.3,30.9,21.0,80.8,1.2,11.5,3.8,15.31
2010-09-11,136,25.2,27.6,23.7,89.5,1.1,4.5,0.0,3.43
2010-09-12,136,23.2,28.2,20.4,87.1,1.9,36.5,2.2,10.07
2010-09-13,136,22.7,29.0,18.0,81.0,1.2,0.5,5.8,16.2
2010-09-14,136,22.9,28.3,18.7,74.4,1.1,,4.3,14.99
2010-09-15,136,22.0,28.6,16.4,68.5,1.5,,10.1,21.6
2010-09-16,136,21.9,30.1,15.6,72.0,1.0,,9.4,21.1
2010-09-17,136,22.8,30.0,17.3,76.3,1.1,,8.0,19.2
2010-09-18,136,23.2,30.9,17.8,74.9,1.1,,8.8,19.67
2010-09-19,136,19.6,23.1,17.7,89.5,1.0,11.0,0.0,3.54
2010-09-20,136,20.8,23.2,18.0,89.1,0.7,1.5,0.0,5.18
2010-09-21,136,24.7,30.9,19.9,83.0,1.2,2.5,5.0,15.0
2010-09-22,136,17.1,26.2,15.4,88.9,1.9,24.5,0.0,2.42
2010-09-23,136,17.7,22.9,13.7,72.5,1.7,,5.9,16.09
2010-09-24,136,16.3,22.0,11.9,72.0,1.7,,5.3,15.25
2010-09-25,136,16.0,23.3,10.5,72.6,1.1,,7.1,16.21
2010-09-26,136,15.7,22.3,11.6,79.9,0.8,,3.6,12.24
2010-09-27,136,15.5,22.9,11.5,83.9,0.9,,3.3,11.4
2010-09-28,136,15.1,21.4,9.9,66.5,1.7,,8.0,18.27
2010-09-29,136,12.7,19.0,7.6,79.9,0.8,,0.5,10.99
2010-09-30,136,13.4,21.8,9.1,75.9,0.9,,6.7,16.34
2010-10-01,136,14.7,24.1,8.4,79.5,1.0,,4.5,13.49
2010-10-02,136,17.1,22.8,11.8,87.1,0.9,7.5,0.0,6.76
2010-10-03,136,19.1,23.4,16.4,74.8,2.0,6.0,3.6,12.09
2010-10-04,136,14.5,18.3,12.5,82.9,2.0,1.0,0.6,8.07
2010-10-05,136,15.3,21.9,12.0,75.3,1.2,,4.9,15.58
2010-10-06,136,15.3,23.6,10.6,79.6,0.8,,6.2,13.89
2010-10-07,136,16.5,24.4,11.6,76.5,1.3,,6.5,16.44
2010-10-08,136,16.7,23.3,12.4,85.6,0.6,1.5,1.8,7.17
2010-10-09,136,17.8,24.1,13.9,83.3,0.8,1.0,3.2,12.44
2010-10-10,136,17.4,25.6,13.5,77.6,1.0,,7.1,15.88
2010-10-11,136,15.4,20.3,11.6,89.8,0.8,0.2,1.0,7.47
2010-10-12,136,17.0,22.6,13.6,83.6,0.8,,3.4,11.03
2010-10-13,136,17.1,22.2,13.9,84.8,1.0,,1.4,8.62
2010-10-14,136,15.8,21.1,11.9,76.1,1.2,,2.8,11.3
2010-10-15,136,12.5,18.6,8.1,62.1,1.9,,9.0,16.75
2010-10-16,136,13.2,21.6,6.1,73.4,1.2,,6.7,13.47
2010-10-17,136,13.9,22.0,8.4,78.8,0.9,,7.2,13.78
2010-10-18,136,14.0,22.2,8.9,76.0,0.9,,5.9,11.95
2010-10-19,136,14.7,22.9,8.6,80.1,0.7,,6.4,13.48
2010-10-20,136,15.2,21.5,10.8,81.9,0.8,,5.7,11.75
2010-10-21,136,14.5,21.1,10.5,79.5,1.5,,3.6,10.66
2010-10-22,136,13.4,20.4,8.4,77.0,1.2,,4.1,10.96
2010-10-23,136,14.1,20.2,8.7,81.9,1.1,,1.1,9.32
2010-10-24,136,15.2,20.5,12.8,86.6,0.7,0.2,1.4,5.93
2010-10-25,136,13.0,18.1,7.5,66.3,2.4,,2.8,8.27
2010-10-26,136,4.5,9.9,-0.9,43.5,1.9,,9.9,16.19
2010-10-27,136,6.4,12.6,-2.5,62.1,1.1,,5.2,11.91
2010-10-28,136,6.9,15.6,0.4,62.6,1.0,,8.5,14.83
2010-10-29,136,7.5,15.8,-0.8,73.8,1.1,,3.4,10.01
2010-10-30,136,9.6,17.4,3.4,70.6,0.9,,1.8,7.93
2010-10-31,136,10.1,17.7,3.7,80.6,1.0,3.5,2.9,9.29
2010-11-01,136,10.9,18.0,6.5,67.9,1.5,,7.6,13.43
2010-11-02,136,7.9,13.0,2.5,38.9,2.8,,9.4,14.58
2010-11-03,136,5.0,13.9,-3.5,57.3,1.4,,9.9,15.27
2010-11-04,136,7.5,17.0,-1.0,69.6,1.3,,7.9,13.27
2010-11-05,136,8.4,17.4,2.1,71.0,1.0,,6.7,10.83
2010-11-06,136,9.4,17.4,2.0,74.8,1.0,,5.1,10.0
2010-11-07,136,8.5,17.7,4.2,78.0,0.7,,5.0,9.27
2010-11-08,136,7.6,13.2,4.0,65.6,3.3,0.1,3.1,6.85
2010-11-09,136,5.3,9.2,1.9,45.1,4.6,,8.8,12.95
2010-11-10,136,4.9,11.8,-2.0,47.5,2.0,,9.2,13.29
2010-11-11,136,7.3,15.7,-2.0,71.1,0.9,7.0,5.4,10.1
2010-11-12,136,10.0,15.1,3.3,50.4,3.2,,8.9,12.75
2010-11-13,136,6.9,15.2,-0.1,72.8,0.7,,4.8,9.58
2010-11-14,136,8.2,15.2,2.1,51.5,1.7,,4.4,9.2
2010-11-15,136,4.1,9.4,-0.6,30.9,2.3,,9.2,13.4
2010-11-16,136,1.2,9.3,-6.0,60.9,0.9,,8.3,11.79
2010-11-17,136,3.0,11.4,-3.6,70.5,0.9,,8.0,11.31
2010-11-18,136,3.4,13.4,-1.6,73.6,0.7,,6.5,10.4
2010-11-19,136,2.4,10.4,-1.8,76.8,0.8,,1.9,7.19
2010-11-20,136,4.3,15.2,-1.4,76.5,0.7,,6.1,9.84
2010-11-21,136,6.6,16.1,-0.1,75.5,0.7,,7.1,10.04
2010-11-22,136,7.5,14.3,1.5,54.1,1.7,,6.8,10.2
2010-11-23,136,5.5,13.4,-3.6,63.6,1.5,,8.5,11.65
2010-11-24,136,7.2,13.8,1.0,68.9,0.9,,5.7,9.39
2010-11-25,136,5.0,10.4,0.5,53.6,2.8,,6.1,8.47
2010-11-26,136,0.6,7.1,-5.2,40.3,1.9,,8.2,11.72
2010-11-27,136,-1.4,5.5,-7.2,66.9,1.1,0.5,2.6,5.14
2010-11-28,136,-0.1,4.5,-3.9,35.3,2.6,,8.3,11.35
2010-11-29,136,3.0,11.7,-4.3,50.1,0.9,,9.0,11.19
2010-11-30,136,5.9,14.1,-1.0,70.9,1.0,0.0,6.2,8.26
2010-12-01,136,4.0,12.0,0.8,89.5,0.7,,3.6,5.63
2010-12-02,136,4.4,9.0,0.9,86.9,0.6,,0.0,3.75
2010-12-03,136,3.0,5.8,-0.3,45.6,4.9,0.5,8.1,11.04
2010-12-04,136,3.1,10.7,-3.3,53.9,2.2,,9.0,10.83
2010-12-05,136,4.9,14.7,-3.6,75.0,1.0,,8.8,10.4
2010-12-06,136,4.9,12.9,0.2,63.6,2.3,,2.4,6.2
2010-12-07,136,0.4,6.6,-3.4,51.8,1.9,,7.9,9.34
2010-12-08,136,-0.5,4.8,-5.1,74.0,1.0,0.7,2.0,5.87
2010-12-09,136,-0.5,4.9,-5.3,49.8,2.7,0.1,9.2,11.14
2010-12-10,136,-0.1,7.2,-8.0,57.8,1.0,0.0,7.1,9.57
2010-12-11,136,1.4,6.2,-5.2,38.4,3.5,,8.6,10.64
2010-12-12,136,-3.2,3.1,-10.6,51.0,0.8,,5.0,7.28
2010-12-13,136,0.9,2.4,-1.7,88.1,0.5,15.5,0.0,1.07
2010-12-14,136,0.3,5.4,-6.2,61.9,3.2,,7.9,9.28
2010-12-15,136,-7.0,-3.6,-9.7,37.3,4.0,,8.9,10.75
2010-12-16,136,-6.4,-1.5,-10.3,46.5,2.7,,9.1,10.87
2010-12-17,136,-3.4,1.2,-10.0,75.9,1.0,0.3,1.9,4.34
