tm,stn,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,si_day
2010-02-25,114,14.4,16.8,12.0,83.6,1.5,18.0,0.0,1.12
2010-02-26,114,11.2,16.0,6.7,76.8,1.4,0.5,2.9,6.61
2010-02-27,114,7.0,12.8,1.8,68.5,1.8,0.1,5.5,12.77
2010-02-28,114,6.4,10.7,2.0,73.5,0.9,,0.6,7.45
2010-03-01,114,3.5,6.1,2.2,80.4,2.2,12.0,0.0,2.03
2010-03-02,114,3.1,5.9,0.6,79.1,1.2,0.0,0.0,3.32
2010-03-03,114,4.2,11.4,-2.1,63.4,1.4,,6.0,14.88
2010-03-04,114,5.5,7.6,4.1,73.5,1.5,1.0,0.0,3.44
2010-03-05,114,6.2,9.0,4.4,82.1,0.9,2.5,0.0,3.66
2010-03-06,114,6.1,10.2,3.6,67.6,1.3,,0.6,8.03
2010-03-07,114,4.5,8.2,1.0,51.5,1.4,,1.6,8.5
2010-03-08,114,2.5,6.9,-2.0,55.1,1.4,0.0,1.4,8.66
2010-03-09,114,2.4,6.8,0.2,74.5,1.2,1.2,2.4,9.82
2010-03-10,114,-0.9,1.8,-3.2,78.6,1.2,7.1,0.7,8.21
2010-03-11,114,2.1,6.3,-2.9,60.8,1.5,0.0,6.7,17.5
2010-03-12,114,7.6,13.0,2.6,58.5,2.5,0.0,3.8,8.17
2010-03-13,114,3.7,10.7,-0.9,35.9,1.3,,9.9,19.25
2010-03-14,114,7.8,15.6,-1.6,49.9,2.3,0.5,4.2,9.91
2010-03-15,114,10.2,13.2,3.6,77.5,2.3,12.0,0.0,1.86
2010-03-16,114,1.9,6.0,-0.8,38.0,3.2,,9.0,17.86
2010-03-17,114,0.3,4.8,-4.0,58.6,1.3,2.9,3.9,11.71
2010-03-18,114,1.2,6.0,-1.3,63.1,1.7,1.8,7.0,17.19
2010-03-19,114,3.9,11.7,-4.0,53.9,1.1,,7.7,16.96
2010-03-20,114,8.7,18.8,3.5,64.4,2.5,2.5,1.0,5.08
2010-03-21,114,3.4,8.4,-0.2,41.6,3.1,0.1,9.1,20.0
2010-03-22,114,1.4,5.5,-0.8,79.6,0.7,13.6,0.0,3.53
2010-03-23,114,5.3,11.1,0.6,75.8,0.8,,4.3,14.54
2010-03-24,114,7.8,14.2,1.4,56.4,1.0,,8.4,16.7
2010-03-25,114,3.9,7.2,0.5,71.8,1.6,3.0,0.0,5.27
2010-03-26,114,2.4,6.8,-2.9,40.3,2.4,0.0,7.5,19.18
2010-03-27,114,5.4,6.7,4.0,75.0,1.5,2.5,0.0,1.51
2010-03-28,114,6.3,11.2,2.8,46.8,1.9,,9.5,21.75
2010-03-29,114,6.0,13.6,-1.4,46.6,1.3,,10.4,21.73
2010-03-30,114,8.1,14.8,0.3,49.4,1.1,,5.4,16.64
2010-03-31,114,8.0,9.3,6.1,83.4,1.1,15.5,0.0,3.31
2010-04-01,114,8.2,10.5,3.7,86.1,1.1,9.0,0.0,2.33
2010-04-02,114,6.2,12.1,-0.2,48.8,2.4,,10.2,22.07
2010-04-03,114,5.6,12.0,-0.3,30.8,1.7,,10.6,23.04
2010-04-04,114,8.1,17.6,-1.3,39.3,1.2,,9.1,20.35
2010-04-05,114,11.2,19.1,1.5,47.8,1.1,,8.5,21.02
2010-04-06,114,9.9,13.7,4.7,56.8,2.2,,2.6,8.8
2010-04-07,114,7.3,14.0,0.3,45.9,1.2,,10.0,23.1
2010-04-08,114,9.8,18.7,0.4,42.5,1.3,,10.4,22.5
2010-04-09,114,11.7,19.3,3.5,42.4,1.2,,10.3,22.43
2010-04-10,114,10.5,14.5,6.4,61.1,1.0,,0.0,4.15
2010-04-11,114,14.2,20.0,6.4,44.6,1.9,,5.1,15.64
2010-04-12,114,14.0,18.2,11.0,48.4,1.6,3.5,1.0,9.47
2010-04-13,114,5.9,11.2,2.0,50.6,3.8,3.0,5.0,17.85
2010-04-14,114,4.5,8.6,0.7,29.6,2.3,,5.1,15.51
2010-04-15,114,7.0,13.7,-1.4,31.3,1.2,,10.0,24.97
2010-04-16,114,8.2,15.4,0.2,36.5,1.4,,10.0,22.92
2010-04-17,114,8.0,15.3,0.7,44.8,1.4,,9.3,22.81
2010-04-18,114,12.0,18.5,4.1,43.0,1.3,,0.0,12.41
2010-04-19,114,16.7,21.6,11.6,44.5,1.9,,0.1,9.83
2010-04-20,114,17.7,25.3,10.0,57.0,1.2,,6.2,19.91
2010-04-21,114,14.6,20.0,8.9,58.3,1.9,8.5,1.5,12.15
2010-04-22,114,10.5,12.9,8.5,64.0,1.7,3.0,0.0,6.84
2010-04-23,114,8.5,13.5,5.8,74.5,1.5,4.0,2.2,11.14
2010-04-24,114,9.9,17.3,3.6,57.3,1.3,,7.3,21.65
2010-04-25,114,12.9,21.2,3.5,39.3,1.0,,10.2,24.33
2010-04-26,114,13.0,20.5,9.4,56.4,1.7,10.0,0.0,9.35
2010-04-27,114,9.2,13.5,4.8,70.8,2.8,11.5,2.1,12.35
2010-04-28,114,5.5,9.2,2.4,71.9,2.2,4.5,0.1,4.9
2010-04-29,114,9.4,14.8,4.0,53.5,3.3,1.5,6.2,19.18
2010-04-30,114,10.4,15.7,7.2,52.3,2.3,,2.0,13.53
2010-05-01,114,11.9,19.6,3.3,51.1,1.6,,11.5,25.0
2010-05-02,114,16.2,25.8,5.8,47.8,1.2,,11.6,24.8
2010-05-03,114,20.4,26.7,11.9,62.4,2.0,,2.8,14.89
2010-05-04,114,21.4,27.4,15.5,60.9,1.0,,2.4,14.66
2010-05-05,114,21.6,28.3,13.5,51.0,1.5,,5.3,18.91
2010-05-06,114,16.7,21.8,10.0,73.0,2.9,3.5,0.0,6.56
2010-05-07,114,16.3,23.1,9.4,43.0,2.1,,11.6,27.07
2010-05-08,114,17.2,24.4,9.0,46.1,1.3,,10.9,23.9
2010-05-09,114,19.2,27.2,11.5,47.0,1.0,,5.9,20.48
2010-05-10,114,18.2,23.3,13.3,38.5,1.5,,7.9,20.95
2010-05-11,114,14.3,19.1,8.8,56.8,1.3,0.0,5.3,14.5
2010-05-12,114,14.5,21.2,8.1,60.1,1.5,,8.0,22.87
2010-05-13,114,15.6,22.8,8.4,52.1,1.1,,7.0,22.02
2010-05-14,114,17.5,25.7,8.4,42.3,1.1,,11.7,28.1
2010-05-15,114,16.8,23.2,11.5,51.5,1.2,,2.6,17.14
2010-05-16,114,18.8,27.2,9.5,48.9,1.1,,11.0,27.32
2010-05-17,114,21.7,30.2,12.9,50.8,1.4,3.0,9.7,25.1
2010-05-18,114,18.7,20.3,16.1,85.1,2.4,38.0,0.0,2.94
2010-05-19,114,19.6,25.0,14.7,71.1,1.3,1.0,3.6,18.09
2010-05-20,114,20.4,28.0,12.8,57.0,1.2,,11.2,25.87
2010-05-21,114,22.6,31.4,14.2,50.9,0.9,,10.3,26.01
2010-05-22,114,20.5,27.3,16.4,58.1,1.3,3.5,0.4,9.42
2010-05-23,114,16.7,18.5,15.2,77.4,1.7,13.0,0.0,2.79
2010-05-24,114,14.0,15.8,12.6,90.4,1.4,13.5,0.0,4.21
2010-05-25,114,14.6,16.4,13.7,88.1,0.8,2.0,0.0,4.59
2010-05-26,114,15.7,20.1,12.3,61.8,2.3,0.5,7.2,22.45
2010-05-27,114,17.0,24.8,8.3,59.3,1.1,,12.0,28.68
2010-05-28,114,17.5,23.1,12.6,67.8,1.0,,1.1,15.63
2010-05-29,114,19.6,26.0,14.6,52.3,1.3,,6.3,24.61
2010-05-30,114,19.8,27.1,13.5,37.3,1.7,,9.0,25.7
2010-05-31,114,18.2,24.3,14.1,39.3,1.3,,3.5,18.66
2010-06-01,114,18.0,26.5,8.8,46.0,1.2,,11.9,29.69
2010-06-02,114,20.2,27.8,12.1,49.9,1.1,,11.6,28.45
2010-06-03,114,21.5,29.2,13.5,53.6,1.0,,10.6,27.79
2010-06-04,114,22.9,29.8,15.2,52.8,1.1,,10.8,27.5
2010-06-05,114,23.1,31.0,16.1,55.5,1.0,,8.5,23.34
2010-06-06,114,22.0,31.6,16.9,69.3,1.0,3.0,7.9,20.21
2010-06-07,114,23.1,31.7,16.1,52.5,1.2,,8.5,25.05
2010-06-08,114,23.4,31.6,14.3,40.4,1.1,,9.9,27.34
2010-06-09,114,24.9,31.8,16.7,48.1,1.2,,10.2,27.67
2010-06-10,114,25.0,31.6,18.5,53.0,1.0,,6.6,23.28
2010-06-11,114,24.8,31.5,17.5,45.3,1.1,,6.5,21.29
2010-06-12,114,19.2,24.7,17.2,83.5,1.3,25.5,0.0,5.87
2010-06-13,114,23.0,30.4,18.5,76.0,1.0,1.5,3.9,18.83
2010-06-14,114,24.5,28.7,20.7,74.3,1.1,,3.2,15.88
2010-06-15,114,25.0,31.2,18.4,69.3,1.4,6.5,4.5,20.45
2010-06-16,114,22.8,27.9,17.3,73.0,1.1,,2.7,17.5
2010-06-17,114,24.5,28.4,20.7,73.8,0.8,,0.0,12.45
2010-06-18,114,26.3,31.8,21.6,63.9,1.3,0.1,5.2,18.21
2010-06-19,114,24.2,27.8,21.9,73.3,1.1,0.5,1.0,13.68
2010-06-20,114,23.0,27.3,19.4,78.1,1.0,41.0,1.1,13.34
2010-06-21,114,22.8,28.0,20.0,72.4,1.2,,3.4,17.54
2010-06-22,114,22.4,28.2,17.3,55.4,1.0,,5.3,20.1
2010-06-23,114,22.4,29.9,14.3,48.8,1.0,,11.1,28.76
2010-06-24,114,23.9,30.8,16.3,56.6,1.0,,10.3,27.3
2010-06-25,114,26.3,33.7,18.7,49.9,1.5,,7.7,25.41
2010-06-26,114,25.2,28.4,22.9,62.5,1.1,4.0,0.1,8.89
2010-06-27,114,23.1,24.2,22.0,87.1,1.2,4.0,0.0,5.23
2010-06-28,114,25.4,30.8,20.6,66.5,1.1,,7.5,24.54
2010-06-29,114,24.6,30.3,20.7,72.9,0.8,,3.7,15.38
2010-06-30,114,24.3,27.3,22.1,78.6,0.8,0.5,0.1,8.81
2010-07-01,114,26.9,32.6,22.1,70.4,1.0,,5.6,22.25
2010-07-02,114,25.1,26.8,23.8,86.3,1.0,39.0,0.0,3.38
2010-07-03,114,24.7,26.5,23.4,90.3,0.4,14.0,0.0,3.22
2010-07-04,114,24.9,29.1,22.3,81.9,0.8,0.5,0.3,10.84
2010-07-05,114,26.7,31.8,23.8,76.4,1.3,1.5,3.4,18.12
2010-07-06,114,26.3,30.9,22.4,63.6,1.1,0.0,6.3,22.05
2010-07-07,114,25.1,30.8,21.1,68.3,1.4,8.0,5.3,19.17
2010-07-08,114,24.5,30.2,19.7,73.8,1.0,1.0,3.6,17.82
2010-07-09,114,24.8,30.5,19.2,68.0,0.9,0.5,6.9,23.31
2010-07-10,114,25.6,30.6,20.3,66.4,1.0,0.0,3.9,17.42
2010-07-11,114,23.3,25.9,21.6,69.6,1.3,2.5,0.0,6.32
2010-07-12,114,24.1,29.1,20.1,70.5,1.1,,1.3,15.6
2010-07-13,114,25.6,32.5,20.0,69.1,1.2,5.5,8.8,23.12
2010-07-14,114,25.5,30.7,21.4,72.1,1.1,0.0,3.0,17.7
2010-07-15,114,26.3,31.9,21.4,68.5,1.2,1.5,4.5,19.2
2010-07-16,114,24.8,29.2,22.6,82.4,1.2,37.5,0.6,8.53
2010-07-17,114,24.2,25.5,23.2,90.4,0.7,49.5,0.0,2.87
2010-07-18,114,27.7,32.3,23.8,71.8,1.4,1.0,1.7,14.3
2010-07-19,114,28.4,33.6,24.5,67.0,1.5,,5.6,21.34
2010-07-20,114,29.4,34.2,23.5,62.6,1.4,,7.7,22.91
2010-07-21,114,29.2,33.0,26.9,61.6,2.0,2.5,3.4,15.5
2010-07-22,114,28.0,32.2,25.5,73.3,1.2,0.5,1.8,13.19
2010-07-23,114,24.3,28.8,21.8,83.1,1.1,6.5,0.1,2.61
2010-07-24,114,25.6,30.3,22.3,78.6,0.7,1.5,0.2,11.06
2010-07-25,114,26.5,31.3,23.8,76.0,1.2,0.5,4.8,18.2
2010-07-26,114,26.2,29.9,23.7,77.6,1.0,1.0,2.3,12.44
2010-07-27,114,27.5,32.4,24.1,69.0,1.2,0.0,7.0,22.95
2010-07-28,114,26.1,29.6,21.2,69.8,1.7,,2.9,13.44
2010-07-29,114,27.3,31.3,24.7,74.6,0.9,,1.5,12.15
2010-07-30,114,27.1,30.5,24.3,76.5,0.9,0.3,0.0,10.13
2010-07-31,114,27.7,31.3,24.5,74.4,1.0,,0.7,13.09
2010-08-01,114,29.0,32.9,26.2,73.4,1.1,0.1,2.7,14.64
2010-08-02,114,27.1,29.0,25.2,82.6,0.7,53.0,0.0,3.08
2010-08-03,114,27.1,31.1,24.5,79.4,1.1,0.1,0.1,9.93
2010-08-04,114,29.4,34.9,25.3,76.1,0.8,10.0,5.5,18.54
2010-08-05,114,29.4,36.0,26.2,75.9,1.1,5.5,6.1,19.16
2010-08-06,114,27.5,31.1,25.9,83.5,0.8,7.0,0.3,8.93
2010-08-07,114,27.4,32.9,24.8,78.9,0.9,0.5,2.1,14.48
2010-08-08,114,27.2,31.3,23.5,76.0,1.0,0.5,5.8,18.45
2010-08-09,114,28.8,34.4,23.4,67.5,1.1,,11.0,24.92
2010-08-10,114,26.4,30.6,24.0,83.3,1.2,17.5,0.0,7.08
2010-08-11,114,27.9,32.7,24.1,76.9,1.6,2.5,1.7,13.31
2010-08-12,114,24.2,26.9,22.0,79.1,1.3,0.5,0.2,6.27
2010-08-13,114,26.9,30.8,22.0,84.6,1.1,7.5,0.2,6.96
2010-08-14,114,28.0,30.6,24.8,78.8,1.1,15.5,1.4,9.3
2010-08-15,114,27.8,31.2,25.1,77.3,1.7,20.5,2.9,12.1
2010-08-16,114,25.3,28.1,23.0,79.5,0.8,0.5,0.0,6.04
2010-08-17,114,26.2,32.3,22.0,66.3,0.9,,8.5,22.54
2010-08-18,114,26.2,32.9,21.6,80.8,1.1,45.5,4.3,16.17
2010-08-19,114,29.2,34.7,25.0,74.9,0.9,0.2,7.1,20.26
2010-08-20,114,29.7,34.7,26.1,73.0,0.9,,7.0,19.83
2010-08-21,114,28.9,34.0,25.2,71.8,0.9,,8.7,21.78
2010-08-22,114,29.1,33.8,24.6,70.4,1.1,,7.7,20.12
2010-08-23,114,28.2,31.7,26.7,73.8,1.6,0.0,1.0,9.93
2010-08-24,114,24.0,26.9,22.8,89.8,0.8,35.0,0.0,5.16
2010-08-25,114,23.2,24.9,22.2,85.9,1.1,5.0,0.0,5.44
2010-08-26,114,24.6,26.5,22.0,86.9,1.0,15.5,0.2,7.13
2010-08-27,114,27.4,32.4,22.1,73.1,1.4,0.0,5.9,17.71
2010-08-28,114,27.7,31.0,24.7,69.9,1.5,2.0,0.3,7.41
2010-08-29,114,26.2,30.2,24.0,80.8,1.3,8.0,0.4,5.21
2010-08-30,114,26.4,31.3,24.0,77.0,0.8,0.5,2.8,13.71
2010-08-31,114,24.9,28.0,22.9,86.3,0.5,17.0,0.0,7.02
2010-09-01,114,27.8,34.2,21.9,72.1,1.0,3.5,7.4,20.32
2010-09-02,114,25.7,29.2,23.6,81.3,2.5,20.5,0.9,7.79
2010-09-03,114,26.5,32.8,22.4,81.0,0.7,5.0,3.3,13.64
2010-09-04,114,27.4,33.0,23.6,73.6,0.8,,7.8,20.74
2010-09-05,114,26.8,34.1,22.8,78.1,1.1,30.0,6.4,18.23
2010-09-06,114,23.9,25.7,22.6,88.6,0.7,9.5,0.0,4.19
2010-09-07,114,24.5,30.0,20.0,68.6,1.9,,4.0,15.5
2010-09-08,114,21.8,25.6,18.6,64.0,0.9,0.0,1.0,10.06
2010-09-09,114,21.9,24.7,17.7,78.3,0.9,1.5,0.0,6.83
2010-09-10,114,25.3,30.5,19.6,79.4,1.8,46.0,0.6,8.62
2010-09-11,114,20.8,24.1,18.5,90.5,0.5,78.5,0.5,5.84
2010-09-12,114,20.4,22.7,19.3,86.4,1.0,107.0,0.6,6.42
2010-09-13,114,21.3,25.4,19.4,78.5,0.9,0.1,4.0,11.79
2010-09-14,114,22.8,29.1,18.8,72.1,0.8,,5.6,16.13
2010-09-15,114,21.8,30.5,16.0,68.5,0.9,,9.9,21.3
2010-09-16,114,22.4,30.0,16.2,68.9,0.7,,10.1,20.96
2010-09-17,114,23.0,29.3,16.9,69.3,0.7,,7.1,17.74
2010-09-18,114,24.0,30.2,18.5,62.0,0.9,,10.0,19.89
2010-09-19,114,19.4,21.5,17.7,87.3,0.9,13.5,0.0,2.23
2010-09-20,114,20.3,23.3,17.6,90.9,0.4,23.0,0.0,2.52
2010-09-21,114,21.7,29.1,17.6,91.3,0.9,209.0,0.2,3.58
2010-09-22,114,17.0,19.8,15.4,83.3,0.3,2.5,0.0,4.6
2010-09-23,114,17.0,23.6,13.3,74.1,0.7,0.1,6.6,16.6
2010-09-24,114,17.1,23.9,11.4,64.0,0.8,,9.3,19.28
2010-09-25,114,16.8,23.8,11.8,70.1,0.8,,7.5,16.11
2010-09-26,114,16.7,23.9,12.1,71.8,0.7,,7.5,15.19
2010-09-27,114,17.6,24.5,11.0,73.3,0.8,,8.4,16.59
2010-09-28,114,16.2,20.6,10.0,55.4,1.3,0.5,10.0,19.35
2010-09-29,114,12.4,18.1,7.2,72.6,0.7,,1.8,10.92
2010-09-30,114,12.8,20.4,8.1,74.5,0.8,,7.6,16.24
2010-10-01,114,14.0,21.9,8.0,75.1,0.6,,5.3,13.83
2010-10-02,114,16.0,21.2,9.6,83.1,0.7,12.0,0.6,6.56
2010-10-03,114,17.8,22.2,15.6,78.8,1.5,7.0,2.7,8.49
2010-10-04,114,14.6,16.8,13.0,79.6,1.2,5.5,0.1,5.03
2010-10-05,114,15.1,20.4,11.6,73.4,0.6,,4.0,12.15
2010-10-06,114,14.6,21.3,9.6,79.1,0.7,,6.4,14.49
2010-10-07,114,16.0,23.7,10.1,77.5,0.7,,7.0,15.18
2010-10-08,114,17.9,23.2,13.4,72.8,0.7,,3.4,11.76
2010-10-09,114,18.1,24.9,14.5,70.9,0.7,,7.8,15.73
2010-10-10,114,17.0,23.1,12.4,76.3,0.8,,6.5,14.91
2010-10-11,114,16.1,20.6,12.0,83.1,0.6,,1.0,7.68
2010-10-12,114,16.9,20.8,14.0,80.3,0.7,,0.4,7.05
2010-10-13,114,16.6,20.5,13.9,77.9,0.7,,0.5,8.14
2010-10-14,114,15.8,19.8,13.7,72.0,0.9,0.2,1.9,9.18
2010-10-15,114,13.1,17.9,9.1,55.3,1.3,,8.1,15.78
2010-10-16,114,14.1,21.4,7.2,62.0,1.1,,6.3,12.77
2010-10-17,114,15.1,21.0,11.2,74.6,0.7,,4.8,10.57
2010-10-18,114,13.2,20.2,8.8,70.0,0.8,,6.1,12.62
2010-10-19,114,14.2,21.8,7.8,73.4,0.5,,6.9,12.33
2010-10-20,114,14.5,20.7,9.9,76.4,0.6,,4.5,10.45
2010-10-21,114,14.8,22.4,10.5,72.0,1.0,,4.3,10.89
2010-10-22,114,14.7,22.3,9.3,70.0,0.7,,6.7,13.43
2010-10-23,114,13.4,19.8,8.0,76.0,0.4,,3.6,10.08
2010-10-24,114,15.5,22.5,12.0,76.6,0.5,,3.8,9.26
2010-10-25,114,11.3,16.1,5.7,60.8,1.5,,2.8,7.67
2010-10-26,114,4.0,9.0,0.4,32.9,1.0,,8.0,14.76
2010-10-27,114,5.1,11.4,-1.9,49.1,0.7,,5.0,10.78
2010-10-28,114,5.9,13.8,-0.3,50.4,0.7,,7.9,14.15
2010-10-29,114,8.2,17.7,-0.7,54.1,0.6,,7.9,13.83
2010-10-30,114,10.4,18.3,4.2,54.3,0.8,,6.7,13.07
2010-10-31,114,10.2,16.4,3.7,58.0,0.5,,1.0,7.85
2010-11-01,114,12.0,17.7,6.8,54.1,1.2,,7.8,12.83
2010-11-02,114,6.4,11.0,1.5,36.3,1.4,,7.8,13.15
2010-11-03,114,4.8,12.2,-2.5,49.3,0.7,,7.8,13.34
2010-11-04,114,8.7,16.0,2.9,56.8,0.6,,5.3,10.13
2010-11-05,114,10.0,16.2,6.3,62.3,0.6,,4.6,9.55
2010-11-06,114,10.9,15.5,7.1,69.1,0.4,,0.3,5.67
2010-11-07,114,10.4,15.0,8.1,74.1,0.6,,3.5,7.71
2010-11-08,114,8.0,11.1,2.7,63.6,2.6,4.0,0.5,3.67
2010-11-09,114,3.7,7.7,1.2,39.6,2.5,,8.1,12.8
2010-11-10,114,3.6,9.8,-1.8,43.9,0.9,,8.5,12.38
2010-11-11,114,7.3,15.8,-1.1,58.5,1.4,10.5,5.3,8.76
2010-11-12,114,8.7,13.4,4.2,55.6,1.9,1.5,7.1,11.27
2010-11-13,114,8.4,18.5,0.8,52.3,0.7,,8.2,11.53
2010-11-14,114,9.7,12.7,6.0,35.9,1.4,,6.9,10.67
2010-11-15,114,2.9,7.6,-1.1,32.6,1.3,,8.6,12.25
2010-11-16,114,2.6,9.5,-4.0,51.3,0.7,,8.1,11.31
2010-11-17,114,3.9,10.7,-0.8,61.0,0.6,,4.5,8.03
2010-11-18,114,4.1,12.1,-1.4,60.3,0.5,,7.8,11.21
2010-11-19,114,2.9,9.5,-1.5,65.5,0.5,,0.3,6.34
2010-11-20,114,5.1,14.8,-1.6,58.8,0.4,,7.2,9.62
2010-11-21,114,8.2,16.8,0.9,62.8,0.4,,5.7,8.67
2010-11-22,114,8.9,13.5,1.1,48.5,1.7,0.0,7.5,10.44
2010-11-23,114,5.2,14.2,-2.2,48.8,0.6,,8.3,10.48
2010-11-24,114,6.3,12.8,0.4,58.3,0.9,,0.9,5.64
2010-11-25,114,4.3,8.7,-0.1,49.3,1.3,0.2,5.6,7.78
2010-11-26,114,-0.5,4.7,-4.5,40.3,0.9,,8.1,10.78
2010-11-27,114,-0.3,7.0,-4.1,59.5,2.0,3.0,0.6,2.09
2010-11-28,114,-1.2,1.9,-5.5,34.5,1.7,,8.5,10.7
2010-11-29,114,2.9,9.9,-1.7,51.0,0.8,0.3,8.8,10.53
2010-11-30,114,4.7,12.0,0.0,70.1,0.6,,0.3,4.41
2010-12-01,114,3.1,8.4,-0.5,87.5,0.5,,1.8,4.11
2010-12-02,114,8.0,16.0,0.6,70.6,1.0,0.5,0.6,5.22
2010-12-03,114,1.7,12.0,-2.0,45.1,3.5,1.5,4.4,7.28
2010-12-04,114,-0.5,3.3,-4.8,51.0,0.8,,0.1,5.1
2010-12-05,114,4.7,8.6,-0.8,65.9,0.4,,0.0,2.26
2010-12-06,114,5.1,9.6,-1.2,59.0,2.1,,3.1,6.17
2010-12-07,114,-1.6,3.6,-4.5,54.9,0.9,,7.1,8.39
2010-12-08,114,-0.6,3.7,-3.9,71.0,0.8,5.3,0.5,4.23
2010-12-09,114,-2.2,2.4,-6.8,63.5,1.2,0.0,8.5,10.49
2010-12-10,114,2.0,9.7,-6.9,60.0,1.9,0.5,5.3,8.24
2010-12-11,114,-0.6,8.0,-5.3,38.0,3.1,,8.4,10.21
2010-12-12,114,-2.7,3.6,-8.8,44.8,0.7,,6.8,8.37
2010-12-13,114,1.3,3.3,-1.4,69.6,0.5,2.0,0.0,2.16
2010-12-14,114,-1.7,3.0,-8.3,53.0,2.6,,6.1,8.58
