tm,feels_like_max,feels_like_min,ta_hourly_max,ta_hourly_min
2010-03-16,1.7534276198954646,-2.608373520182845,5.675478066546717,0.8101967714332412
2010-03-17,3.163571399951617,-2.416705057439137,5.207890799658065,-1.5268028753693945
2010-03-18,2.079205138693423,-3.237883636804317,5.293823363627429,-0.2595672182170187
2010-03-19,10.88057557629745,-4.245352425755249,10.88057557629745,-1.8475039901483221
2010-03-20,14.941931374318598,1.9239643705624254,14.941931374318598,5.926206448510443
2010-03-21,4.9616960566036825,-2.813077742310128,7.998031163243491,1.066492517390544
2010-03-22,5.156234109530532,0.27267635979995963,6.464444063748456,1.7474550924459735
2010-03-23,10.704601010308357,2.033923454787039,10.704601010308357,2.929121878745493
2010-03-24,13.021413353235795,3.196324227401113,13.021413353235795,4.596051270510811
2010-03-25,7.170175511311467,-2.339528125012562,8.171250425561047,2.0660421838247145
2010-03-26,3.39686780675802,-4.078505566613849,6.638396035400181,-1.2516821831073153
2010-03-27,7.060487545474275,0.5501672540626639,8.809025124997849,2.8331912341806973
2010-03-28,10.01190365974784,0.950074580513075,10.01190365974784,2.6779816285110414
2010-03-29,11.639667191559932,-0.8454897569215054,11.639667191559932,0.571531358212717
2010-03-30,13.12318637944909,1.8920574085856778,13.12318637944909,3.167421110512526
2010-03-31,9.853647702081163,5.538358051763109,9.853647702081163,7.18252331860773
2010-04-01,10.265584824715555,3.1440173183045568,10.265584824715555,5.299754784980956
2010-04-02,11.351614184399738,0.32337007917776583,11.351614184399738,1.856471958619726
2010-04-03,10.567355394265206,0.49596161371222536,10.567355394265206,2.1599258851699568
2010-04-04,15.522345426466304,1.4582298588323066,15.522345426466304,1.4582298588323066
2010-04-05,16.669672372526957,5.607970602624535,16.669672372526957,5.607970602624535
2010-04-06,13.268081962930063,4.18283211226267,13.268081962930063,6.5628594008836725
2010-04-07,12.084667105052114,1.904460536009506,12.084667105052114,3.0443456926807593
2010-04-08,15.671083782207274,0.9531736094901904,15.671083782207274,2.1185216027835785
2010-04-09,17.62749892874815,5.811178765810982,17.62749892874815,5.811178765810982
2010-04-10,14.46465876942015,9.357506663378437,14.46465876942015,9.357506663378437
2010-04-11,17.53028271269351,7.5855261362566475,17.53028271269351,8.498958590390545
2010-04-12,16.737430142958015,10.436372795718452,16.737430142958015,10.436372795718452
2010-04-13,8.631712776581349,-0.050848989925770915,9.921982570713798,3.532793492220806
2010-04-14,4.768451216460378,-1.0524076296678662,7.392856782290066,2.097776040406948
2010-04-15,11.834193216417251,0.701745165549237,11.834193216417251,0.701745165549237
2010-04-16,13.437216359772421,2.8306953826957346,13.437216359772421,2.8306953826957346
2010-04-17,13.984712548380523,2.1254557637996383,13.984712548380523,2.97476233016506
2010-04-18,16.482906773910482,6.260729071650758,16.482906773910482,6.260729071650758
2010-04-19,17.71309265327709,12.437146779377303,17.71309265327709,12.437146779377303
2010-04-20,21.19104716742721,12.066892985237482,21.19104716742721,12.066892985237482
2010-04-21,17.77838850229153,10.482673677904188,17.77838850229153,10.482673677904188
2010-04-22,12.337758433195745,7.097960392094331,12.337758433195745,8.93306737161497
2010-04-23,13.732476275775507,7.439599853645124,13.732476275775507,8.017050096894687
2010-04-24,16.560859567802183,4.679282705656105,16.560859567802183,5.575247322286116
2010-04-25,19.60713894180865,5.801916872678661,19.60713894180865,5.801916872678661
2010-04-26,16.8647574318826,10.923831959376713,16.8647574318826,10.923831959376713
2010-04-27,12.249425166442416,3.8498542782631198,12.249425166442416,6.132286752390827
2010-04-28,5.941167330674391,1.857484298208754,7.646870915252304,4.745818730767596
2010-04-29,13.790848066815538,1.7794940772534642,13.790848066815538,5.448253953535914
2010-04-30,14.805865528923233,6.053542703829447,14.805865528923233,7.51268763634631
2010-05-01,17.021909544794006,7.516361640470694,18.39218017436411,5.6294720196305
2010-05-02,22.454840004218244,10.241172918862773,23.69805942576307,9.050187733840817
2010-05-03,23.454438176654058,17.599870339146346,22.489136140459852,16.244418864041094
2010-05-04,25.359461035780768,19.41006371496847,25.526308569305982,17.234339167180323
2010-05-05,23.77506712229055,17.426855087957136,24.932818563651107,15.225668710375894
2010-05-06,21.723075807900198,13.519107854484192,20.449475497363512,12.09424590383505
2010-05-07,19.8695992880108,11.650752020430405,21.8973551630498,10.253462496169002
2010-05-08,21.35702909489826,12.793387527606662,23.05516920830063,11.694697830965932
2010-05-09,22.924088763491987,14.66232657939526,25.258610275473732,13.084244628191172
2010-05-10,19.78557422700764,14.454898879695904,20.496715935606968,13.645699369775693
2010-05-11,17.72602206404637,12.14107194476373,18.542613693344144,10.531001172982647
2010-05-12,18.68445903625186,11.420657602517272,19.100025542571274,9.168054347734417
2010-05-13,19.745723820000986,12.189873609062278,20.446602234245493,9.893889796484117
2010-05-14,21.112722427031493,12.796066305132282,22.87575784708053,11.090662168049008
2010-05-15,20.03786570373791,13.528034831986522,21.234403299760498,11.851022199727101
2010-05-16,22.578069281603224,13.479594991167387,24.372228011405394,11.7519039677711
2010-05-17,24.2203094135421,14.859514894888564,25.926800216788173,13.177928741947092
2010-05-18,22.047567709130874,19.727906026046185,19.31748959421814,17.139192117154295
2010-05-19,22.79970608561864,18.849896995287086,21.738618342674116,16.050939197753017
2010-05-20,25.213617036535677,17.45689687694967,26.162715944396318,15.04518375349143
2010-05-21,26.63392912091172,17.44101041010147,29.07676906407606,15.204812562502877
2010-05-22,22.67490163422725,18.264738904579197,22.74889711243239,15.946927262128927
2010-05-23,19.62653239253587,17.997266886895897,17.762157092019716,15.454415970681241
2010-05-24,18.040821703727758,16.557118228389637,16.012540204854457,13.965073878269752
2010-05-25,19.188812144204807,16.1508904547759,17.61775463081095,13.739784772905884
2010-05-26,20.590933381641264,15.97361510603932,20.64750683678998,14.730752180917488
2010-05-27,21.398739659139984,13.512032400654379,22.080798590282846,11.898710037793018
2010-05-28,19.899991611715706,15.165268691723577,19.061902729343394,13.221473164384282
2010-05-29,22.38942945961661,16.534745717488924,23.040455772670583,14.47763684635969
2010-05-30,22.15672974462252,15.750336398251433,22.85481873286594,13.949906787332061
2010-05-31,20.118301195980123,15.995194657971282,20.683806562106874,14.459228046206487
2010-06-01,22.06615543630826,13.725728223297159,23.878300430603034,12.413743178205342
2010-06-02,24.229510003419772,15.232823809053329,25.4394588641076,13.559545783282347
2010-06-03,25.250575757803663,17.50629501213492,26.20985904451896,15.46441685832667
2010-06-04,25.902258018747137,18.06526141506359,27.409456543639333,16.165300683158357
2010-06-05,26.43177440021806,18.907541694281385,28.048976537298326,17.1677835386749
2010-06-06,27.343397505647772,19.297181121590413,29.17133952069441,17.783876946213066
2010-06-07,27.049150878531538,20.31651494237913,28.96095069398865,18.931969959576485
2010-06-08,26.660083288159253,18.83025803935809,29.02396199032591,17.8900216697133
2010-06-09,27.209689946692386,19.38774335274625,29.516529339630974,18.013802575620787
2010-06-10,27.96400192556425,20.4768012430193,30.256125955065084,19.131681211527514
2010-06-11,27.049202878348837,20.54467097102812,28.861903061913484,19.260899383173513
2010-06-12,22.79313527903067,21.007058712157832,21.008872863321237,18.79052983880286
2010-06-13,27.38050495279178,21.791497196592168,26.854830711328223,19.417409636844127
2010-06-14,26.982051154209238,22.848115247860537,26.000723278596364,20.3108704832279
2010-06-15,28.21094519322253,23.043348353691034,27.795965908872684,20.53436719610901
2010-06-16,27.270925646607818,22.403451988803546,26.77866072873312,19.91960254666343
2010-06-17,28.915682670344395,23.080225190524516,28.579263436811836,20.63514256943577
2010-06-18,28.490813847880048,25.023917809619306,28.36646644231116,22.775147770990472
2010-06-19,26.64176353054769,24.069108603459267,25.47285067962875,21.392909858894054
2010-06-20,27.462258687864672,23.31129441288884,26.57105472389494,21.083151822644467
2010-06-21,27.327289350002683,21.83385623748039,27.241543645094158,19.20717928374931
2010-06-22,25.247008033700915,20.28549153826807,26.25690677620679,18.11328924773553
2010-06-23,26.456888744898066,20.429267267881293,27.678478078463794,18.507549580757765
2010-06-24,27.875546106555934,20.171857920788174,29.290477443175725,18.228066340845615
2010-06-25,28.91272703125713,21.717960602300604,29.879078486266,19.886990776287085
2010-06-26,27.17323365913015,24.13625165187904,25.661095932101517,22.827579963015815
2010-06-27,25.9046503401892,23.79258164238909,24.137103764998347,21.405621228471958
2010-06-28,28.522032026794133,23.176132043332693,27.711219764973485,20.44150548861415
2010-06-29,28.219809343160026,23.602066652063915,27.43428336073009,21.011571764687794
2010-06-30,27.523955360917295,24.63233803845572,26.129209449599237,21.8857558861047
2010-07-01,29.739801597843975,25.045638071424722,28.46187021071837,22.461342342789248
2010-07-02,28.31719416482003,27.156819100754404,25.660906517593947,24.436045521007266
2010-07-03,28.729079855781297,26.439694162261528,26.510452115983167,23.414328133375477
2010-07-04,28.93790982467257,25.957156959459326,27.421656111591183,23.405090224881903
2010-07-05,30.236176936493962,25.525391310707654,29.34004150910331,22.734007167202332
2010-07-06,29.95129742493666,24.88629716150893,30.869521274845685,22.252241688746597
2010-07-07,28.861506187732655,24.812392511269802,28.847629056301045,22.35311419827661
2010-07-08,27.78235723170308,23.655563112059234,27.690231802546144,21.403186320457483
2010-07-09,28.709986674633257,23.662096239837794,29.22793915059932,21.326950748308438
2010-07-10,29.038815689687294,24.302513160555797,28.85926588595306,21.837322798040496
2010-07-11,26.42732877089699,24.491834932191665,24.892685732382485,22.4329795295582
2010-07-12,27.876525608835237,23.325444909475067,27.235391836663084,21.1516283186289
2010-07-13,28.496865109286905,24.294197797568252,27.794378169734493,21.970376318506798
2010-07-14,28.656100027073915,24.008966723682708,27.796796324530273,21.42129684482432
2010-07-15,29.29170884725932,24.4330991573244,28.883637721414953,21.931492355262606
2010-07-16,27.604942086083074,26.091961657753195,25.680146659850017,23.720467844569228
2010-07-17,28.043216982425673,26.649494568063844,25.547386963085845,23.710512305232182
2010-07-18,30.762743174897324,26.912858476101803,29.933063529242567,24.230496072248144
2010-07-19,31.523009468119415,27.054761720048415,30.813495177911715,24.863481607863964
2010-07-20,31.911364027497818,27.28570342599011,31.757486137072778,24.849689132080314
2010-07-21,31.719457838492666,27.788438406378766,30.788048190832498,26.164441807022776
2010-07-22,31.5450609561528,27.97012020213558,30.756196634129278,25.600223267372122
2010-07-23,28.685309755252735,27.121665465131308,26.603048183112122,24.66633725862387
2010-07-24,30.769943617170043,26.42244578868074,29.692028560011437,23.69128162934641
2010-07-25,30.339428856321813,26.370293556619373,29.45779596967006,23.694650738644107
2010-07-26,30.086425436311565,26.403261197233327,29.188279346846556,23.726499644684463
2010-07-27,30.99058406404199,26.76079480991578,30.529255841148345,24.044945468995678
2010-07-28,29.200434620898534,26.3304833537949,27.765140736736974,23.85642334399786
2010-07-29,30.885999385718403,27.106537644427625,29.762840224654244,24.41704858845173
2010-07-30,30.925509318246434,27.485023655315594,29.57796641342903,24.808398362994936
2010-07-31,31.68019357282779,27.418014339197345,30.48256713867731,24.78501357776811
2010-08-01,32.471895934342,28.615255884502076,31.544152944553847,26.137723238173262
2010-08-02,31.916917501583374,27.554545689935832,30.900017412420112,25.623248413670304
2010-08-03,30.36959351500063,26.348487054646366,30.241294243255126,23.851505819996493
2010-08-04,33.13423207461386,27.451643585265998,32.1782473203461,25.623077159865595
2010-08-05,33.39736131358831,29.110367732503033,32.96446260057224,26.27173652822867
2010-08-06,31.688733345653684,29.44411442689388,30.13651263550596,26.791032564036648
2010-08-07,31.052387897360827,28.259918628021886,29.562618065849094,25.386448981985094
2010-08-08,31.855247768327793,27.062343717305385,31.750243926309885,24.23444442957555
2010-08-09,32.44906675198344,26.857379618420467,32.67734632460351,24.47174193645193
2010-08-10,31.0034674703965,28.443727370560755,29.116955932046878,25.67497445247973
2010-08-11,31.93305582968259,28.127156724912105,30.569635524551906,25.618029836526336
2010-08-12,29.151738567747373,26.836268435962538,27.947797368444053,24.28899955510829
2010-08-13,30.505588236186863,26.840490611652953,28.356956249968057,24.04999612991342
2010-08-14,30.795940109161947,28.710531050249948,28.704062591196934,25.752300646694415
2010-08-15,30.932806526581565,28.44280099479172,29.262542330927573,25.78378532315102
2010-08-16,29.152689538918082,26.22427275211518,26.98475974759986,23.70619044199079
2010-08-17,30.787672535999366,25.445924755695245,30.680746384695766,22.635540022376407
2010-08-18,32.074664442937774,26.417286216463875,31.06349593609235,23.55087364383158
2010-08-19,32.71766435073676,27.854025210567123,32.26697461140073,25.029678104214227
2010-08-20,33.1216222786565,27.783772710862095,32.65175227225548,25.105385366986926
2010-08-21,32.730420009769865,27.98404559615459,32.64061403644562,25.19889433309657
2010-08-22,32.9675240839725,28.098930644372956,32.90449773145619,25.402334155111387
2010-08-23,30.800462784261676,28.49960649680682,29.386385936196483,25.98295099781519
2010-08-24,29.562980306557783,26.849031411907365,28.11126551117823,24.43318192815668
2010-08-25,27.821223120144705,26.024413011158494,25.614556468482448,23.36112380662266
2010-08-26,30.152753988830064,25.98897528750921,28.40321048127919,23.285856920108685
2010-08-27,31.116420168605067,26.94960321463701,30.07727446768689,24.308953582835056
2010-08-28,29.740152694830382,27.897171555290956,27.879584355079054,25.688987176770052
2010-08-29,28.835796638309688,27.510991157154635,26.35615346534279,24.860303857025244
2010-08-30,30.18165958317907,26.93576754981671,29.14630463151765,24.0297465701036
2010-08-31,29.641853256288115,26.537685911318075,27.91737723699414,23.717849100514663
2010-09-01,31.95076268323812,26.521775038935534,31.13346850658168,23.638298974421105
2010-09-02,29.15012756925492,26.834707726365966,27.68878714575393,24.204951454069693
2010-09-03,31.718780812983226,26.882760765794963,30.784569388830757,24.0895580135477
2010-09-04,31.672984774064645,26.43327669032939,31.042058831808706,23.65930782937711
2010-09-05,32.087305485796215,27.11592362743217,31.30068730559741,24.487981961872954
2010-09-06,29.51945664705542,26.308208132707584,27.771400846224594,23.54150355456066
2010-09-07,28.590119903330017,24.72594292349645,28.146227053603507,23.03031686843442
2010-09-08,24.962968767809198,22.291102514150083,24.76627991205736,21.626560558461193
2010-09-09,25.878232850773237,22.265794952082693,23.93855018164066,19.9723194543253
2010-09-10,29.99746023393723,25.880505096320512,28.1806199427322,23.423855482772396
2010-09-11,28.53228560365477,26.649436245696254,26.140046790633207,23.829624449571725
2010-09-12,27.583274563936758,24.729554478757674,26.423502976284603,22.33023586188093
2010-09-13,27.930608136692268,22.967445221115508,27.635684494390294,20.336865246911703
2010-09-14,28.02642068797355,23.792243497373,27.400064983801244,21.026591188563152
2010-09-15,28.0603688111029,21.78783090782881,29.155803431355313,19.36805006391481
2010-09-16,28.218586619247816,21.582288405327567,29.333316494332646,19.11086644091754
2010-09-17,28.309481933415984,22.194102055814824,28.96662359751921,19.648736692890466
2010-09-18,28.480184800721144,22.757908439353837,29.554953057532664,20.432370564014718
2010-09-19,26.129411075138346,23.346902155273632,24.34335491092999,20.845205243854434
2010-09-20,27.29446456025907,23.332786225813212,25.89798556154835,20.741312459386343
2010-09-21,29.71712789122794,24.994585102509653,27.7362720883458,22.19669743243609
2010-09-22,24.63567751130456,18.515557176317138,22.192674672447136,16.36098749445369
2010-09-23,21.78739590218812,16.56882773311576,22.543023807703516,14.08184803502342
2010-09-24,22.104185114167215,15.219455467772105,23.08311814200369,13.06965938645646
2010-09-25,22.508305214260155,16.079825021992285,23.40965929460376,14.034536030862176
2010-09-26,22.490152937214134,17.252684924001375,22.903872477896247,15.536306552901815
2010-09-27,23.205870453056708,17.33477657399731,22.998950980869957,14.940352959020661
2010-09-28,19.233899784925377,14.179152128547017,20.26309983520754,13.5088783705237
2010-09-29,18.143843807568405,12.567450296212971,18.275806089540602,10.995966081096498
2010-09-30,20.244418210128146,12.448526288494662,21.438872368821173,10.119657169322474
2010-10-01,22.092526684692213,11.298061870549217,22.092526684692213,11.298061870549217
2010-10-02,21.2139287404426,14.552954724975802,21.2139287404426,14.552954724975802
2010-10-03,22.441484607962984,16.284127118110238,22.441484607962984,16.284127118110238
2010-10-04,17.697901991433692,14.128828787489399,17.697901991433692,14.128828787489399
2010-10-05,19.617448537647693,13.053875296823751,19.617448537647693,13.053875296823751
2010-10-06,22.180291308046876,11.919644486128313,22.180291308046876,11.919644486128313
2010-10-07,23.531353982346765,12.73725266534147,23.531353982346765,12.73725266534147
2010-10-08,22.479792185655814,15.764134171763653,22.479792185655814,15.764134171763653
2010-10-09,23.1586346639476,15.902618152158963,23.1586346639476,15.902618152158963
2010-10-10,23.90193306369551,14.712766192174907,23.90193306369551,14.712766192174907
2010-10-11,21.18018219536092,15.318993408896151,21.18018219536092,15.318993408896151
2010-10-12,20.425773861914426,15.016614814105377,20.425773861914426,15.016614814105377
2010-10-13,19.67180914530552,14.098678229838628,19.67180914530552,14.098678229838628
2010-10-14,20.014454102218494,12.575274519789554,20.014454102218494,12.575274519789554
2010-10-15,17.927011113740424,10.800708457451586,17.927011113740424,10.800708457451586
2010-10-16,21.22391159803771,10.264047917333201,21.22391159803771,10.264047917333201
2010-10-17,20.91710877572116,12.54479934600881,20.91710877572116,12.54479934600881
2010-10-18,20.515879533291695,9.97851695749195,20.515879533291695,9.97851695749195
2010-10-19,22.021285224666723,11.150747930354903,22.021285224666723,11.150747930354903
2010-10-20,20.547518245132096,12.427770246560732,20.547518245132096,12.427770246560732
2010-10-21,21.28160539940222,11.502589903496462,21.28160539940222,11.502589903496462
2010-10-22,21.882905746506424,12.713651935223412,21.882905746506424,12.713651935223412
2010-10-23,20.242771616630755,12.085256890407017,20.242771616630755,12.085256890407017
2010-10-24,21.121217974241876,14.717974237932435,21.121217974241876,14.717974237932435
2010-10-25,15.697192071069583,4.403632157652301,15.697192071069583,7.686036753430107
2010-10-26,6.858938001002198,-0.7043946560041094,9.072648904599212,2.8799508433680723
2010-10-27,11.772013543283771,-0.9926687082263902,11.772013543283771,0.888455165571804
2010-10-28,13.438896143624028,2.7931267282509915,13.438896143624028,2.7931267282509915
2010-10-29,16.621163804907557,2.257080382212539,16.621163804907557,3.321381184997142
2010-10-30,17.631465349778804,6.791163001552249,17.631465349778804,7.037784252908785
2010-10-31,16.929927595134533,7.30822873640822,16.929927595134533,7.30822873640822
2010-11-01,16.829490340679648,6.720528936508522,16.829490340679648,6.720528936508522
2010-11-02,11.115599307351497,3.041728438956633,11.115599307351497,4.742733624456219
2010-11-03,13.01788418863961,0.1703877968769122,13.01788418863961,1.4612935975148762
2010-11-04,16.091492704461213,3.4925699279541758,16.091492704461213,4.492618557181842
2010-11-05,16.620834388286582,7.273959191194267,16.620834388286582,7.273959191194267
2010-11-06,16.16761524038898,9.028549155401306,16.16761524038898,9.186065746416165
2010-11-07,16.36688813525688,8.85567786087066,16.36688813525688,9.20400817441464
2010-11-08,11.39188591119435,0.6701001644965761,11.39188591119435,4.6563049134104215
2010-11-09,4.929607465533325,0.16779482216842334,7.995537471484581,3.9518724468563824
2010-11-10,10.896064050704577,0.02285655580411916,10.896064050704577,0.5140983393151725
2010-11-11,15.395998029601339,1.8914925641761409,15.395998029601339,3.958740882481878
2010-11-12,14.107955173747476,6.871674882005905,14.107955173747476,6.871674882005905
2010-11-13,16.525074785711016,3.553722974700236,16.525074785711016,4.978900897792772
2010-11-14,11.877285084195455,4.138700240990524,11.877285084195455,6.090459854572633
2010-11-15,4.952204313409642,-1.6681859859085089,7.312143280462731,1.4401419531913107
2010-11-16,7.42953075402584,-3.242897560797111,8.802827863340447,-0.9580862103253269
2010-11-17,11.658350128453211,1.5182633106969468,11.658350128453211,2.097827529384645
2010-11-18,12.495812312956529,1.502121498309058,12.495812312956529,1.502121498309058
2010-11-19,11.008064959491964,1.6269327736864827,11.008064959491964,1.6269327736864827
2010-11-20,14.902652317797797,1.8611290536557372,14.902652317797797,3.35238324879256
2010-11-21,16.090781247939983,4.628218044326662,16.090781247939983,5.633208177439446
2010-11-22,11.58903435025482,2.5024788987930577,11.58903435025482,3.8696840065416502
2010-11-23,12.829101320766503,-1.639848201515224,12.829101320766503,0.009671374024841958
2010-11-24,11.917442860201023,3.63228386219831,11.917442860201023,3.63228386219831
2010-11-25,5.866683669667057,-0.5502311912285203,8.37267793915653,1.9528402119849293
2010-11-26,4.023388490440809,-3.5473327971996502,6.155190330461044,-0.7592309522356889
2010-11-27,6.710044607901981,-3.064453792701277,9.4414610726898,-0.44280390958321675
2010-11-28,2.133934810247882,-5.953339534423425,4.175373724658006,-2.606789184962937
2010-11-29,8.572922002018759,-1.1148325631551586,9.674400642367054,0.3850967499864292
2010-11-30,13.77305190829315,3.690644892536114,13.77305190829315,4.668166421877913
2010-12-01,13.205374344663682,4.5103205551790975,13.205374344663682,5.322186626224027
2010-12-02,12.821654751617043,5.1962042424817,12.821654751617043,5.966384966596298
2010-12-03,5.954940850316531,-3.362854141410402,8.225720462638256,-0.04983363576756661
2010-12-04,6.954832166478966,-4.558457674614746,8.50104393159935,-1.876743468056028
2010-12-05,13.184918585454252,2.1145336555314014,13.184918585454252,3.9061001452499875
2010-12-06,9.129474343662016,-3.472412426213992,9.129474343662016,0.20282489792374375
2010-12-07,2.3974939533745414,-5.9880651119490835,4.549034647984247,-2.6188996795568316
2010-12-08,1.7241988557924808,-3.8065285795778423,3.5905664927786916,-0.7734442044176939
2010-12-09,1.0005865940180176,-5.955957986291562,3.4429109239102145,-2.099726478910522
2010-12-10,7.612031221740393,-6.186023437161579,9.78139050369047,-2.633877449027395
2010-12-11,5.870573552762786,-5.888014910356386,8.507058584558692,-3.7344271478079665
2010-12-12,1.5584628414073336,-9.442295457318576,3.8906557324216973,-5.507437813449788
