tm,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,ss_day_n_stations,cdd_18,hdd_18,cdd_18_ma3,hdd_18_ma3,cdd_18_ma7,hdd_18_ma7,feels_like_max,feels_like_min,ta_hourly_max,ta_hourly_min,heat_feels_th_2day_adv,heat_feels_th_2day_wrn,cold_th_2day_adv,cold_th_2day_wrn,dow,month,is_weekend,is_holiday,pop_total,ip_total
2020-04-14,12.40413473547436,20.144810698052307,5.070086306662578,48.45282762131168,2.1010030827708235,0.0,12.009959087980492,16,0.0,5.59586526452564,0.0,7.263440006062498,0.0,7.921110532441042,19.51325199975309,5.345336553999866,19.51325199975309,5.345336553999866,0,0,0,0,1,4,0,0,51829023,94.3
2020-04-15,12.62940686533874,19.93864389070192,5.779295339987399,47.11589881020906,1.8182253618788051,0.0,9.309645917886586,16,0.0,5.370593134661259,0.0,6.108831244352545,0.0,7.559076167200216,19.053366053224643,6.004715502740612,19.053366053224643,6.004715502740612,0,0,0,0,2,4,0,1,51829023,94.3
2020-04-16,14.35424242127812,21.784598200896035,7.012898319538064,53.76332182838943,2.3833769681516066,0.0,10.843073655854944,16,0.0,3.6457575787218808,0.0,4.870738659302917,0.0,6.809438058617145,20.990228139164405,6.412491255236307,20.990228139164405,7.335618763255477,0,0,0,0,3,4,0,0,51829023,94.3
2020-04-17,12.315951166974523,16.06989825179609,9.768590040757658,83.33322893815684,2.491907414500171,9.49949239251528,1.5392690442958954,16,0.0,5.684048833025477,0.0,4.900133182136196,0.0,6.479549970624439,14.796114617093966,10.562692767718186,14.796114617093966,10.562692767718186,0,0,0,0,4,4,0,0,51829023,94.3
2020-04-18,13.079909675318392,18.681414743241437,9.01419609048003,73.70754440229362,2.412605329257314,0.1446499560680506,10.05262883693563,16,0.0,4.920090324681608,0.0,4.749965578809646,0.0,5.915829984182535,17.608267636069453,8.30296313738081,17.608267636069453,9.4181031948065,0,0,0,0,5,4,1,0,51829023,94.3
2020-04-19,11.589804255040647,15.0181310614325,9.012510243536708,83.76832949947747,2.3018792192937902,15.848309417293072,0.3733279267100984,16,0.0,6.410195744959353,0.0,5.67144496755547,0.0,5.569512316349425,14.434369077341076,8.677101739950679,14.434369077341076,9.890864608811931,0,0,0,0,6,4,1,0,51829023,94.3
2020-04-20,11.150563716009067,15.48611820639566,8.056423623883468,77.20337749758464,3.0221025273812296,0.1405740621427495,3.941151616923205,16,0.0,6.849436283990933,0.0,6.059907451210623,0.0,5.4965695949380216,14.193729895313664,7.937987582608,14.193729895313664,9.21419152161135,0,0,0,0,0,4,0,0,51829023,94.3
2020-04-21,8.740192123629257,12.877274150045226,5.445820618690801,49.13913329988872,4.305008591421834,0.0,10.85792018884863,16,0.0,9.259807876370743,0.0,7.506479968440334,0.0,6.01998996805875,11.897078789233582,3.3232904807390127,11.897078789233582,6.167885219445478,0,0,0,0,1,4,0,0,51829023,94.3
2020-04-22,7.1768051367667045,10.74056475847518,4.623873243761508,46.39724472328946,4.443949051480284,0.0047789054406833,8.877089759149039,16,0.0,10.823194863233295,0.0,8.977479674531649,0.0,6.79893307214047,7.401566483073484,2.66856917955163,9.995608857994478,5.173183085083425,0,0,0,0,2,4,0,0,51829023,94.3
2020-04-23,8.572782655000069,13.878525973757974,3.420517556350615,49.69488149525794,3.7420227427401023,0.0,11.68885702514593,16,0.0,9.427217344999931,0.0,9.836740028201314,0.0,7.624855895894478,13.150438620075848,2.196138892615484,13.150438620075848,3.9424744259601385,0,0,0,0,3,4,0,0,51829023,94.3
2020-04-24,10.318561920412808,15.502518174035412,3.762488667787541,51.767534049407,3.609482906903336,0.0,12.20746622022954,16,0.0,7.681438079587192,0.0,9.310616762606797,0.0,7.9101972168318655,14.922073177030548,2.9616592396586072,14.922073177030548,4.0358519897239775,0,0,0,0,4,4,0,0,51829023,94.3
2020-04-25,13.812176374615424,19.45006706956446,8.333548554446024,57.00411985578038,3.8653109802976577,0.0,10.680929953088253,16,0.0,4.187823625384576,0.0,7.098826349990556,0.0,7.805587688360861,18.81836596263833,8.163678646681243,18.81836596263833,9.446181283409484,0,0,0,0,5,4,1,0,51829023,94.3
2020-04-26,12.455276147111618,18.85525646315963,6.821542296870996,52.43895462393721,2.7245602160009823,0.0,12.057118560772407,16,0.0,5.5447238528883815,0.0,5.804661852620041,0.0,7.681948846636437,17.99360871803428,6.477746703550508,17.99360871803428,7.30758456704846,0,0,0,0,6,4,1,0,51829023,94.3
2020-04-27,12.361443077944948,18.37015066828482,6.943921011206399,56.378495091447085,2.350408741063861,0.0125345986166862,10.899201644221618,16,0.0,5.638556922055052,0.0,5.1237014667759935,0.0,7.508966080645597,17.277690827781942,7.140018973539203,17.277690827781942,7.140018973539203,0,0,0,0,0,4,0,0,51829023,94.3
2020-04-28,13.564035218259844,20.49514857727492,6.50579035610993,55.96927589007414,2.5151843688043263,0.0,12.438263237182763,16,0.0,4.435964781740156,0.0,5.206415185561187,0.0,6.819845638555512,19.747331056192188,6.143139222121087,19.747331056192188,6.764954604681623,0,0,0,0,1,4,0,0,51829023,94.3
2020-04-29,15.064995703276123,22.424031927053672,8.6959896639379,51.726868467113455,2.1172757472198525,0.0,12.294183133646952,16,0.0,2.9350042967238767,0.0,4.336508666839685,0.0,5.692961271911309,21.360688342514177,8.957100898853518,21.360688342514177,8.957100898853518,0,0,0,0,2,4,0,0,51829023,94.3
2020-04-30,17.06105526820367,23.978390779235777,8.352221385689628,63.477968537049165,2.528956795114581,0.0,10.956092961659724,16,0.0,0.9389447317963296,0.0,2.769971270086778,0.0,4.480350898596509,23.30197448830936,8.743100090890835,23.30197448830936,8.79442817203017,0,0,0,0,3,4,0,1,51829023,94.3
2020-05-01,20.620737722569054,26.73672735833741,15.834798377349296,76.09745609906629,2.6099591516513807,0.0,8.694509342767274,16,2.6207377225690536,0.0,0.8735792408563512,1.2913163428400594,0.3743911032241505,3.3830026015126244,26.193871635128183,18.708586006089234,25.991256323701084,16.335914676608883,0,0,0,0,4,5,0,0,51829023,102.0
2020-05-02,20.567241942801022,24.83332027887153,17.629983600115313,79.35348980242203,2.137297953696714,0.3064491916044796,2.703476650524552,16,2.5672419428010222,0.0,1.7293265551233583,0.3129815772654337,0.7411399521957251,2.784742083600542,24.65151453411577,20.597162424327536,23.81152466833108,18.16049226704504,0,0,0,0,5,5,1,0,51829023,102.0
2020-05-03,19.730427567581184,23.74878287981618,16.396814734478003,82.9620178678652,1.768886847432951,6.581242189342437,3.8594109211744176,16,1.7304275675811844,0.0,2.306135744317087,0.0,0.9883438904216086,1.9926386760450592,24.202772369775797,19.447538008220967,22.95950876596688,16.906398592541464,0,0,0,0,6,5,1,0,51829023,102.0
2020-05-04,19.27137128940284,25.30142791231081,13.688394436838978,75.26139343780407,2.337363114099216,0.0021918549381106,9.964251373212264,16,1.2713712894028395,0.0,1.8563469332616824,0.0,1.1699683603363,1.1871305443229088,24.521419421606545,16.173866913310988,24.174590016871417,14.272281169567858,0,0,0,0,0,5,0,0,51829023,102.0
2020-05-05,15.32154051408608,19.96618933565464,12.243118966375258,80.98637496022252,1.6428401978559373,1.2675574282000253,2.703482759071109,16,0.0,2.678459485913921,1.0005996189946746,0.8928198286379642,1.1699683603363,0.9360583592048752,20.20375357558866,14.877287671258827,19.133859951402115,12.692375187161051,0,0,0,0,1,5,0,1,51829023,102.0
2020-05-06,18.34023789914001,26.25586223957953,11.306411610344256,63.04326824566995,2.075194159071837,0.0,12.06735508211297,16,0.3402378991400105,0.0,0.5372030628476168,0.8928198286379642,1.2185737744991587,0.5167720311014643,23.900216254156305,14.175157562852064,25.00457782891256,11.70652845028546,0,0,0,0,2,5,0,0,51829023,102.0
2020-05-07,19.09392780373265,24.8729590542349,12.92191694217349,41.42274119078027,2.636215687492313,0.0,10.564319713300405,16,1.093927803732651,0.0,0.4780552342908872,0.8928198286379642,1.3748491750323946,0.3826370694162744,21.571390674087368,14.09524078369595,24.06213419072165,13.17419182298689,0,0,0,0,3,5,0,0,51829023,102.0
2020-05-08,18.59583702552138,24.79238056059824,12.702093593390703,48.13905966546963,2.25808450026156,3.0305897855724555,8.356906793323114,16,0.5958370255213801,0.0,0.6766675761313472,0.0,1.085577646882727,0.3826370694162744,21.924694322387985,13.693810276992874,23.91075425828496,13.951992612324556,0,0,0,0,4,5,0,0,51829023,102.0
2020-05-09,15.2960976401195,17.840023991962944,13.267263587044646,94.77705463018272,3.137747908155627,26.55518466361982,0.0631438528177541,16,0.0,2.7039023598805,0.563254943084677,0.9013007866268238,0.7188287979111523,0.7689088351134886,19.578301947251365,16.743345322656623,16.788237926074725,14.093604380696108,0,0,0,0,5,5,1,0,51829023,102.0
2020-05-10,15.16858822324317,18.388276205785303,13.1503377866104,87.78404056352744,2.4656104978093043,0.5247878066310451,2.3516792685827776,16,0.0,2.8314117767568305,0.19861234184046,1.845104712212434,0.4716248596852687,1.173396231793036,19.414347000960543,16.121229577233265,17.598104417287573,13.477846080563769,0,0,0,0,6,5,1,0,51829023,102.0
2020-05-11,17.458357866402366,23.62092608035461,12.613270695841583,65.34654966195286,2.378584149656842,1.097536347540257,9.15266813345102,16,0.0,0.5416421335976338,0.0,2.025652090078312,0.2900003897705773,1.2507736794498407,21.6847282744731,15.445284879517324,22.6842765336325,13.133168209634194,0,0,0,0,0,5,0,0,51829023,102.0
2020-05-12,15.690804447538966,20.48504158953564,11.494653597849982,67.36647643541338,3.1797274164322924,0.4569799492458113,9.64326315006941,16,0.0,2.309195552461034,0.0,1.8940831542718235,0.2900003897705773,1.1980216889565711,19.856488171500267,14.473984464903303,19.489363889803577,12.464297038746022,0,0,0,0,1,5,0,0,51829023,102.0
2020-05-13,16.355499861535097,22.388504666584183,9.787987083993452,51.36404081936868,2.5408444068104448,0.0,12.837707336293027,16,0.0,1.6445001384649025,0.0,1.4984459415078473,0.2413949756077187,1.432950280165843,19.99943002253049,12.092850108355924,21.93018417306456,10.140267328596943,0,0,0,0,2,5,0,0,51829023,102.0
2020-05-14,19.505935027947547,26.05785129115783,12.106043907098142,41.64474548555542,1.596043801558828,0.0,7.7956636863480915,16,1.5059350279475474,0.0,0.5019783426491825,1.3178985636419691,0.300253150495561,1.432950280165843,22.58886994458201,13.190315707187166,25.26432168709796,12.49571359081956,0,0,0,0,3,5,0,0,51829023,102.0
2020-05-15,16.339711279141792,20.02420335031203,14.573062758678653,86.6253021748065,2.4261906287525408,12.959842409145924,0.0312397167895677,16,0.0,1.6602887208582082,0.5019783426491825,1.1015962864410274,0.2151335754210782,1.670134383145587,19.226132124021834,17.907744888845954,19.597256909511863,15.435421559075102,0,0,0,0,4,5,0,0,51829023,102.0
2020-05-16,17.169891240280553,20.98243393860616,14.980463708528704,90.89404159518878,1.458876184102485,1.0605159256040764,1.7606769222719083,16,0.0,0.8301087597194474,0.5019783426491825,0.8301324935258757,0.2151335754210782,1.4024495831225796,21.883101417451357,18.33909385467489,20.046418251025088,15.440824117020291,0,0,0,0,5,5,1,0,51829023,102.0
2020-05-17,19.345315303358102,25.240658175246693,14.967022075642818,81.89117949030212,1.6541473259104251,0.0315843152204508,6.505806345220899,16,1.3453153033581025,0.0,0.4484384344527008,0.8301324935258757,0.4073214759008071,0.9979621864430324,25.36868602359224,17.882958179187185,24.68724422221887,15.13393690442514,0,0,0,0,6,5,1,0,51829023,102.0
2020-05-18,18.87875895133117,25.45694956665494,14.02851873553548,84.00253774222209,2.505858524479612,22.655997299042262,3.9328686110868807,16,0.8787589513311715,0.0,0.7413580848964246,0.276702919906473,0.5328584689481174,0.9205847387862276,25.3994486819026,17.06477674540514,24.744920225488315,14.449903663049936,0,0,0,0,0,5,0,0,51829023,102.0
2020-05-19,13.825548513619472,17.849789175072804,11.141864605474032,77.00740984833915,2.8952524322135083,6.659463096574284,3.9113767782194153,16,0.0,4.174451486380528,0.7413580848964246,1.3914838287935,0.5328584689481174,1.187049872203298,17.597623561758162,13.40426610572931,16.870427748560864,12.054973864739829,0,0,0,0,1,5,0,0,51829023,102.0
2020-05-20,14.391499232003648,19.97312236041955,9.790252579138905,67.25091305116821,1.7802456106494602,0.0,7.207425111987929,16,0.0,3.608500767996352,0.2929196504437238,2.594317418125617,0.5328584689481174,1.4676213907077909,18.733795163115246,11.943240086273322,18.655518465011376,10.273620158728432,0,0,0,0,2,5,0,0,51829023,102.0
2020-05-21,16.544136351943184,21.913070649624228,10.836589730815485,66.45442344533481,1.737608461189784,0.0,8.455805620723353,16,0.0,1.455863648056816,0.0,3.0796053008112225,0.3177248935270391,1.6756019118587646,20.926592053927585,13.166328894091723,21.07167600863321,11.251783754441975,0,0,0,0,3,5,0,0,51829023,102.0
2020-05-22,17.797158528340372,22.687102498536373,13.428201623634685,72.6953098865089,1.9586201731026245,0.240382470647768,5.062826796870161,16,0.0,0.202841471659628,0.0,1.755735295904256,0.3177248935270391,1.467395161973253,22.470574895399345,15.944658805246103,22.133812912120668,13.923775175156194,0,0,0,0,4,5,0,0,51829023,102.0
2020-05-23,19.337649256865195,24.73234468841905,14.59925240342654,70.90886966941277,1.8348446429329743,0.0205618925133896,9.950823836675449,16,1.3376492568651948,0.0,0.4458830856217315,0.5529017065721386,0.5088176445077812,1.3488081962990464,23.943781265381368,17.19808182108141,23.992829959383933,14.891925828893193,0,0,0,0,5,5,1,0,51829023,102.0
