tm,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,ss_day_n_stations
2021-10-15,19.16702641418394,22.47476804703221,16.85551749073065,78.04946319927707,1.484127629667058,2.8410263005872163,1.8569374905606357,16
2021-10-16,12.310193075909236,17.93629326152738,6.3350519741847595,54.80076196567581,3.3584926852205266,3.2957233308769736,1.035943369646655,16
2021-10-17,6.667699663638635,12.169880846787143,2.1862256137627005,43.130516846350936,2.7279340292298357,0.0,10.414066373994025,16
2021-10-18,10.138505136708316,16.770254472755163,2.6965844797078855,58.912854275938045,1.5230537346436468,1.3395775607450588,8.210598809511659,16
2021-10-19,11.404658691876485,16.6240342200766,7.268377601427634,70.30106867879152,2.078397917736637,4.703971735676552,6.843341292011596,16
2021-10-20,9.846280172728221,16.045439417473776,4.907710326936467,66.70740007578405,1.4467510046562062,0.0,9.158763648092659,16
2021-10-21,10.119531711120597,16.01298691455102,5.452513250257181,71.39494393838552,1.402107875880715,0.49315171463385177,6.165875775717446,16
2021-10-22,10.899981554570703,17.22939940965717,5.266991204231681,63.06062018200299,1.921840724483013,0.0431788812170319,9.719251631074606,16
2021-10-23,11.452755637722001,18.686610978963504,5.717226936818,63.80143254272185,1.3271572917183267,0.0021719943231068703,9.467595652719256,16
2021-10-24,11.620607888148614,18.53288533823465,5.964762458018731,68.1976643516313,1.2030812155253225,0.0,9.188530622385192,16
2021-10-25,11.896241960189274,18.526744137340568,6.634397718196788,69.36560169503518,1.3560617887217337,0.0,9.101172997618903,16
2021-10-26,12.666592225238958,19.005244632965866,6.985968812719901,71.39148773744952,1.2698701532794832,0.0,8.970624570369157,16
2021-10-27,13.62212530308357,19.373923296720484,9.483407915159308,65.1171460131855,1.9512486335616288,0.18958905888011449,8.728894148197725,16
2021-10-28,12.7785393385041,20.116110801471027,6.399896308607732,59.34302493692288,1.4248437875474615,0.0,9.60307003982218,16
2021-10-29,14.132446817276508,20.13617547027468,9.43567864045818,60.55462478811233,1.7204480006500527,0.0,8.377730745106843,16
2021-10-30,13.648063685976947,18.50216491824975,10.179708697386875,67.51926009951154,1.3440130522762437,0.00262112551821246,2.63353333149105,16
2021-10-31,13.838739218404505,20.295990430375713,8.45524892915326,74.70432177279685,1.0891162710588458,0.1385556936450645,8.4744638359107,16
2021-11-01,13.227165388341927,18.45897557784494,9.590479784303307,74.34689188900536,1.5564812658634313,0.0,7.3385322345447594,16
2021-11-02,11.870668182916448,17.242238518707886,7.8679066281331105,72.99840465336831,1.579609742742129,0.0,7.794520748919675,16
2021-11-03,12.07896231688844,17.715434633668632,6.923261527972106,71.24132557356228,1.370533021007513,0.21015899107975167,8.49372093961346,16
2021-11-04,12.460581437887143,18.339485997827705,8.042098519351981,77.47403106256765,1.181173465871375,0.17063262245262073,6.4914134348063675,16
2021-11-05,12.8398779433507,19.972122498022742,7.287009808843572,69.93225999460982,1.1760156532657438,0.0043439886462137405,7.748537887463672,16
2021-11-06,14.026745138525552,21.19534791943012,8.54322889979898,64.21349038084898,1.532052131566395,0.00648810471209744,8.312951197228426,16
2021-11-07,15.383117296527878,21.408122106379317,8.860507117815201,62.0256877187078,2.1589376877379167,0.047783875108351144,7.265731196472792,16
2021-11-08,10.052180051247882,16.85401513036444,5.797672767782072,79.8758869245028,3.1693005758517763,27.506677979346875,0.5302634148669074,16
2021-11-09,6.669780751527397,9.391376462613605,4.470960889125073,77.31641053340323,2.4233304683692434,7.635488729029361,2.175321603563707,16
2021-11-10,6.018373897817817,9.31241273399624,2.655933007672579,74.82830824971191,2.5056763005513916,1.7900895274327462,3.483907609100745,16
2021-11-11,6.869545471120368,10.817985840843068,3.6429424834333384,64.00543068295781,2.639863256722282,1.1620743731715404,5.776604588227433,16
2021-11-12,5.822556176692607,9.756469691235512,2.5162539593041324,60.18786205739172,2.4226249156908306,0.360994729758387,7.341502318537208,16
2021-11-13,7.909811415286509,14.34515046231991,1.4381524291158594,69.09983688043614,1.3942616472816007,0.0,7.566034426987401,15
2021-11-14,10.878636616115598,16.930384161261337,6.215809737207529,70.62726541775969,1.6279647987233778,0.0,7.288260008088103,16
2021-11-15,9.886957780145543,16.179025126237892,5.104665272198663,71.23255548554572,1.136590377210287,0.0,8.094656728043438,16
2021-11-16,8.903383449451743,14.971230097502819,4.495699273389512,65.04784572781293,1.3992022763344516,0.0,8.680115984084761,16
2021-11-17,8.144333592201937,13.799617762291913,2.6343373159516497,62.48832965725445,1.3355237550114674,0.0,8.09596849919602,16
2021-11-18,11.088063307192071,16.788540002926858,5.897274993309776,70.43297892676026,1.7962638042252284,0.045676886157463445,5.832637445220706,16
2021-11-19,12.3473938409385,17.67046851525951,7.962655540719379,80.17838708673543,1.4686024594409208,0.0,5.006265156115432,16
2021-11-20,10.750900072075629,16.52239417256892,7.114870927793857,80.64601795521654,1.0591946107819792,0.0,5.62664174729514,16
2021-11-21,10.94953887491866,15.121804968429839,7.180852745848568,78.85983002241585,1.2316393993517543,2.442036308389684,0.7627755454235979,16
2021-11-22,5.101958180329058,10.211658985008729,1.1149197128074722,62.1505952199633,3.866107595548919,1.8831301453912288,5.013147797424995,16
2021-11-23,1.819667479162811,4.481664199497703,-1.2041002243099765,63.147134971683755,2.8986471144212467,0.5493162884527399,4.668125754023491,16
2021-11-24,5.310167941712207,10.224325022678187,0.15839155198176422,65.66461253202021,1.9784440071032607,0.27103181252689235,5.021826276047536,16
2021-11-25,7.498014762501585,12.757035380114974,3.3396778399749665,59.829783858880205,2.134222553428758,0.07010576676933038,8.279410830331118,16
2021-11-26,4.732701480392389,9.949876586038219,0.696609573237832,55.32755964607933,1.874257103799585,0.0,7.6662617935281965,16
2021-11-27,4.048812070781877,10.53484956440416,-0.6200816753926304,56.893890298670485,1.3043788965001102,0.0,9.150974920819728,16
2021-11-28,5.367955244668788,13.013581517730191,-1.1559265629073672,58.84168738477291,1.0403724241587362,0.0,7.983092421825608,16
2021-11-29,7.451599565357903,14.064895822829676,1.3168528925599334,64.06976870245008,1.1970374413553952,0.0,6.7280982409954495,16
2021-11-30,6.6991566633537145,10.41131565214836,2.35027062494799,80.02578192111281,3.3923879150659713,27.345246527664866,0.06848914350445223,16
2021-12-01,0.7218022921481385,3.2496290861394543,-1.797694958456536,49.30215105658224,4.418053268811832,0.10103301569174429,8.3561716266539,16
2021-12-02,2.0930214792521626,6.797013184405545,-3.6664277520420727,62.69548354610576,1.9682873534128167,0.09760255508603995,6.5440602977500895,16
2021-12-03,3.7479772839067573,7.285800168241675,0.46851527307688134,55.99866942128735,2.9014409588726164,0.9768750863328389,7.746567148750469,16
2021-12-04,2.424898901134607,7.817220364241935,-1.848368758853443,54.45501311232794,1.782190735653875,0.0028123247381635,6.525383224853231,16
2021-12-05,3.3170557535515557,10.197429495323947,-2.130544399271485,62.13578356348222,1.024319902498138,0.0,8.38289006045821,16
2021-12-06,5.694622414703635,12.748238761664693,-0.13161591314005822,68.22941305249697,1.0334575357847615,0.00648810471209744,6.920084208371266,16
2021-12-07,6.8383087669585825,13.284628313174295,2.0295271720926,69.4507866167091,1.4275180552673077,0.0,8.062532137408514,16
2021-12-08,6.532028368431188,13.157820417585533,1.6670269873962413,71.79678969939059,1.1728831294308115,0.0,8.291580239582986,16
2021-12-09,7.008613740491183,11.52162552974449,2.137936190588747,72.30638448109826,1.4339718718144712,0.00655281379553115,2.416115038594325,16
2021-12-10,7.9115399718068575,11.027368398446207,5.135051916088921,81.83832523519273,1.343290431039956,0.4742337725101288,1.3417564491078786,16
2021-12-11,7.116789182724949,11.072602660142676,4.222050961709822,79.26590811767169,1.3314274192497344,0.0,4.027201262523309,16
2021-12-12,3.560923178921493,7.830239715637123,-1.8574317389853048,59.34753107686891,3.0796002556914104,0.0,6.66313985088231,16
2021-12-13,-0.9811797324760146,3.310108691701233,-4.699948449624388,42.17097578683502,2.387896399779474,0.0,8.73429494258139,15
2021-12-14,3.598414874363192,8.22963427758374,-2.0099112491149813,62.95555243537856,1.717524035072148,0.6968313482985248,4.524272973651629,15
2021-12-15,7.094479863003807,11.730127302122703,3.526442958821918,81.75928281769623,1.474864238251505,1.4944877504823937,3.0807314765915685,16
2021-12-16,6.304540741828491,10.167498927018237,3.2297574756226437,78.17902548836858,1.2853447859341598,0.8975109263267456,2.9852437514583277,16
2021-12-17,-2.6391629752731127,5.362995986216486,-7.857175040578489,50.144377069192245,4.717699240507267,0.14521432320408437,7.383687009512556,16
2021-12-18,-4.015657293722633,0.7331970185447135,-9.94818697309614,57.419372751218916,2.0910242120417597,1.0033576839465834,6.070975955312989,16
2021-12-19,0.7330114333194616,5.262191792610859,-4.006644264394246,62.33681156937601,2.078329852650163,0.6627489278461086,8.457627518093998,16
2021-12-20,5.705532706999493,11.54817252466066,-0.7692783580659268,70.58524229712575,1.946761725275266,0.0,6.196529151166131,16
2021-12-21,6.06412483680636,11.532205955795758,1.5617276726889637,70.65227812477235,1.6867037560839164,0.0,6.574041996204831,16
2021-12-22,3.204523952130651,9.694777197514366,-1.5713321331636445,52.813041803500894,1.3088267217781873,0.0,8.726401306040966,16
2021-12-23,3.1796058019076283,9.59556223111187,-1.9104747439082101,55.368247364109386,1.0989458606607283,0.0,8.0141069152079,16
2021-12-24,1.7591826294831836,6.6197242891484915,-3.608386403722053,64.50101705289131,2.235176076582245,0.04254027431190367,1.3325664966440256,16
2021-12-25,-8.015824253421489,-3.172072241247857,-11.34105022639077,42.850026965184234,4.072943200529661,0.0177463717259629,8.289148107579322,16
2021-12-26,-9.408920503956622,-5.005305651026923,-12.927441138311297,43.36812898221565,3.0699273486342396,0.30595064460142685,8.65156380155863,16
2021-12-27,-5.5829530344125455,-1.099247256070527,-11.341704625681814,58.9240408933521,1.7763988727935212,0.00131056275910623,5.434721091262968,16
2021-12-28,-1.172248930063434,2.9982764300392724,-5.924308130344368,72.30876794428,1.3360066689376968,0.0,2.9412655373209713,16
2021-12-29,2.1255413307460262,7.415684476766296,-2.701105714889745,68.78014121898121,2.2763074047660536,0.6116162632643212,2.763197137253882,16
2021-12-30,-1.446450116616749,2.0000145898020203,-4.0809325017546385,51.03229417820226,3.2896281089674217,0.052359708760904906,7.064257523832512,16
2021-12-31,-4.471403453553701,-1.0359392429054675,-6.938024904873384,38.021166851466276,3.2920545088481785,0.0,8.663026196053439,16
2022-01-01,-3.3637867819378724,2.8316261396645843,-9.569422491921403,44.24903137768631,1.3338895393028138,0.0,8.802569958637251,16
2022-01-02,-0.34051243921008095,5.2524983962569385,-5.129436512790147,56.782223907453286,1.8921198740147498,0.21900507159562352,6.872213589997544,16
2022-01-03,-1.082682374425432,4.376955482721115,-7.209293124805324,56.99177145186887,1.5106048250746824,0.011537206430649021,8.200685071132163,16
2022-01-04,-0.5169110938661031,3.7980413961085313,-4.527367646338952,49.825928692523334,2.0710812379500547,0.0,8.721533134037228,16
2022-01-05,-1.1352410148105807,3.4747840074303067,-6.377011578249187,50.64957944781156,1.3220586376440389,0.2521727136498918,1.1584874468297794,16
2022-01-06,-0.2774645318989066,5.372899603993367,-4.418097463253491,49.643478629985225,2.014761080874022,0.0,8.787296712275218,16
2022-01-07,-1.0473390035015824,5.7202302597494095,-6.278348607530332,51.93960194784354,1.246202220966884,0.0,8.91593040872965,16
2022-01-08,0.8913990265525558,6.218449386631215,-5.541029212093738,59.27400592133932,1.5444830402932483,0.0,4.978887249018926,16
2022-01-09,1.858591472880964,6.535349327489362,-1.7829782605965532,70.42390715005202,1.306628821479903,0.0,5.345175178042794,16
2022-01-10,1.3611192398271503,6.385505339349459,-3.521263805516735,69.6625314065943,1.4277751111908419,0.3924041095014256,4.620754246998166,16
2022-01-11,-4.319630643170269,1.738166081177488,-7.823776564406197,53.28742870735642,3.844970543578203,0.2960528519215305,8.382763019401725,16
2022-01-12,-5.491094279407012,-0.990907782917714,-9.794748715946044,48.812305144586844,2.3735306130725053,0.0,8.543183307588297,16
