tm,stn,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,si_day,ta_avg_src,ta_max_src,ta_min_src,hm_avg_src,ws_avg_src
2012-10-18,184,15.8,19.0,13.2,52.0,5.2,,10.6,18.23,raw,raw,raw,raw,raw
2012-10-19,184,15.8,19.7,11.5,57.5,2.5,,10.4,17.09,raw,raw,raw,raw,raw
2012-10-20,184,17.6,22.1,12.8,62.0,1.8,,5.5,12.3,raw,raw,raw,raw,raw
2012-10-21,184,20.0,25.4,15.5,64.8,2.0,,6.9,13.09,raw,raw,raw,raw,raw
2012-10-22,184,19.1,24.0,15.6,79.4,3.5,6.0,0.1,3.66,raw,raw,raw,raw,raw
2012-10-23,184,15.1,17.8,11.9,64.4,4.3,1.7,7.7,15.62,raw,raw,raw,raw,raw
2012-10-24,184,14.9,19.1,10.0,67.5,2.2,,9.2,16.53,raw,raw,raw,raw,raw
2012-10-25,184,18.6,22.6,15.0,73.5,2.3,,5.8,12.66,raw,raw,raw,raw,raw
2012-10-26,184,19.4,21.1,17.9,84.6,2.3,3.0,0.1,5.0,raw,raw,raw,raw,raw
2012-10-27,184,20.9,25.4,18.9,86.1,3.2,25.0,1.0,5.86,raw,raw,raw,raw,raw
2012-10-28,184,18.1,20.4,15.4,76.1,3.9,,6.0,12.62,raw,raw,raw,raw,raw
2012-10-29,184,15.6,18.1,14.3,69.3,2.2,,6.2,14.1,raw,raw,raw,raw,raw
2012-10-30,184,14.6,16.2,12.2,68.1,3.6,,2.3,6.98,raw,raw,raw,raw,raw
2012-10-31,184,13.7,15.6,12.3,55.9,5.1,0.0,5.0,11.16,raw,raw,raw,raw,raw
2012-11-01,184,12.1,14.5,9.3,58.8,5.2,0.0,4.1,10.56,raw,raw,raw,raw,raw
2012-11-02,184,11.8,15.9,8.6,62.1,2.0,,8.7,14.87,raw,raw,raw,raw,raw
2012-11-03,184,13.7,17.1,9.3,63.6,2.8,0.0,9.8,15.13,raw,raw,raw,raw,raw
2012-11-04,184,15.4,18.1,12.4,73.4,3.1,7.6,0.0,1.58,raw,raw,raw,raw,raw
2012-11-05,184,14.0,16.7,11.6,58.0,4.1,0.0,4.1,9.44,raw,raw,raw,raw,raw
2012-11-06,184,14.3,15.9,12.2,66.5,5.6,7.4,5.4,10.99,raw,raw,raw,raw,raw
2012-11-07,184,14.5,16.4,13.8,63.5,4.8,,4.8,10.52,raw,raw,raw,raw,raw
2012-11-08,184,14.6,17.5,11.4,68.3,2.3,4.5,6.1,10.5,raw,raw,raw,raw,raw
2012-11-09,184,14.7,16.8,12.3,77.3,2.1,0.7,3.9,9.23,raw,raw,raw,raw,raw
2012-11-10,184,15.6,16.7,14.4,84.8,4.2,18.9,0.0,1.4,raw,raw,raw,raw,raw
2012-11-11,184,14.5,17.4,12.1,74.9,6.3,9.4,0.3,3.69,raw,raw,raw,raw,raw
2012-11-12,184,13.2,15.7,11.8,54.8,5.3,,4.4,9.94,raw,raw,raw,raw,raw
2012-11-13,184,13.6,16.3,11.3,56.9,6.3,0.2,3.6,8.01,raw,raw,raw,raw,raw
2012-11-14,184,11.1,12.2,9.9,58.5,6.9,0.0,2.2,7.46,raw,raw,raw,raw,raw
2012-11-15,184,10.6,13.1,8.1,60.5,3.9,0.0,4.1,8.34,raw,raw,raw,raw,raw
2012-11-16,184,12.4,16.0,7.5,75.1,1.8,7.2,2.4,6.9,raw,raw,raw,raw,raw
2012-11-17,184,11.8,13.5,11.2,74.0,5.4,23.9,0.4,3.31,raw,raw,raw,raw,raw
2012-11-18,184,11.0,13.9,8.4,64.5,2.9,,7.8,12.72,raw,raw,raw,raw,raw
2012-11-19,184,11.8,16.1,8.1,69.6,4.4,,2.2,6.64,raw,raw,raw,raw,raw
2012-11-20,184,9.3,12.4,6.6,69.0,2.3,,2.7,9.37,raw,raw,raw,raw,raw
2012-11-21,184,10.7,13.8,6.3,77.4,1.8,0.8,0.0,2.93,raw,raw,raw,raw,raw
2012-11-22,184,13.4,16.3,11.6,79.3,2.1,0.0,3.9,8.16,raw,raw,raw,raw,raw
2012-11-23,184,10.8,13.0,9.1,69.0,4.7,0.0,0.0,2.45,raw,raw,raw,raw,raw
2012-11-24,184,9.3,11.1,8.4,57.5,4.6,,1.4,5.66,raw,raw,raw,raw,raw
2012-11-25,184,9.4,11.1,8.0,77.4,2.3,4.4,4.1,8.11,raw,raw,raw,raw,raw
2012-11-26,184,9.7,11.6,8.8,72.3,6.8,4.3,0.2,3.06,raw,raw,raw,raw,raw
2012-11-27,184,8.1,10.2,6.3,62.9,3.2,1.3,2.9,4.79,raw,raw,raw,raw,raw
2012-11-28,184,12.0,17.7,5.9,66.8,3.6,,7.2,9.72,raw,raw,raw,raw,raw
2012-11-29,184,8.8,11.6,5.4,68.0,2.7,0.0,3.0,5.39,raw,raw,raw,raw,raw
2012-11-30,184,8.2,11.5,4.8,61.1,2.3,,2.2,6.14,raw,raw,raw,raw,raw
2012-12-01,184,7.5,8.8,5.9,64.4,3.1,,7.5,10.48,raw,raw,raw,raw,raw
2012-12-02,184,9.6,10.7,8.3,82.1,3.0,4.2,0.0,1.97,raw,raw,raw,raw,raw
2012-12-03,184,9.7,13.3,6.0,73.3,4.9,1.3,0.9,3.49,raw,raw,raw,raw,raw
2012-12-04,184,7.2,8.6,6.1,58.8,5.6,0.0,2.9,7.42,raw,raw,raw,raw,raw
2012-12-05,184,8.2,13.3,5.1,65.9,5.2,2.3,2.3,6.62,raw,raw,raw,raw,raw
2012-12-06,184,4.1,6.2,2.9,71.4,4.8,2.9,1.8,5.1,raw,raw,raw,raw,raw
2012-12-07,184,8.9,14.4,2.3,63.5,5.2,1.9,5.2,7.41,raw,raw,raw,raw,raw
2012-12-08,184,6.4,9.0,4.7,64.3,7.6,0.4,1.9,5.22,raw,raw,raw,raw,raw
2012-12-09,184,4.6,6.0,2.3,69.9,6.7,2.2,0.4,3.45,raw,raw,raw,raw,raw
2012-12-10,184,5.1,6.7,4.2,71.8,4.4,0.0,1.1,5.25,raw,raw,raw,raw,raw
2012-12-11,184,5.9,7.1,4.9,73.9,5.0,0.6,0.7,4.19,raw,raw,raw,raw,raw
2012-12-12,184,5.2,7.9,2.5,61.5,4.0,0.4,5.3,8.37,raw,raw,raw,raw,raw
2012-12-13,184,7.8,14.0,1.6,62.5,1.9,,7.7,10.3,raw,raw,raw,raw,raw
2012-12-14,184,14.9,18.0,9.0,87.9,3.6,19.9,0.0,1.27,raw,raw,raw,raw,raw
2012-12-15,184,11.0,14.3,9.6,87.5,3.0,12.9,0.0,0.9,raw,raw,raw,raw,raw
2012-12-16,184,10.1,12.3,7.2,84.0,2.0,0.3,2.2,4.25,raw,raw,raw,raw,raw
2012-12-17,184,8.5,10.8,6.0,73.1,5.3,1.9,0.0,1.01,raw,raw,raw,raw,raw
2012-12-18,184,4.2,6.3,3.3,69.8,6.6,0.3,0.0,1.62,raw,raw,raw,raw,raw
2012-12-19,184,4.3,4.9,3.4,69.3,4.2,0.0,0.0,2.5,raw,raw,raw,raw,raw
2012-12-20,184,5.7,7.9,3.9,70.5,2.6,,4.1,7.94,raw,raw,raw,raw,raw
2012-12-21,184,10.2,13.4,7.6,87.9,3.6,12.2,0.0,1.36,raw,raw,raw,raw,raw
2012-12-22,184,6.6,9.6,5.0,73.4,5.2,0.6,0.0,0.72,raw,raw,raw,raw,raw
2012-12-23,184,3.1,5.7,0.5,80.1,7.4,1.7,0.3,2.66,raw,raw,raw,raw,raw
2012-12-24,184,2.6,4.4,0.2,82.5,3.6,4.0,0.9,4.18,raw,raw,raw,raw,raw
2012-12-25,184,5.0,7.0,1.7,71.4,5.2,0.0,0.0,1.69,raw,raw,raw,raw,raw
2012-12-26,184,1.4,4.0,-0.2,69.9,2.9,,4.6,7.92,raw,raw,raw,raw,raw
2012-12-27,184,5.5,8.7,0.5,77.4,2.0,6.3,0.9,4.85,raw,raw,raw,raw,raw
2012-12-28,184,7.3,9.8,4.9,90.5,2.9,35.9,0.5,2.94,raw,raw,raw,raw,raw
2012-12-29,184,7.1,10.9,3.4,86.0,2.0,7.4,1.2,5.56,raw,raw,raw,raw,raw
2012-12-30,184,3.8,6.5,2.1,79.0,7.3,11.4,0.0,1.65,raw,raw,raw,raw,raw
2012-12-31,184,3.8,4.9,2.3,60.6,6.3,0.0,1.8,5.73,raw,raw,raw,raw,raw
2013-01-01,184,7.3,10.0,2.8,53.6,4.5,0.0,4.4,7.9,raw,raw,raw,raw,raw
2013-01-02,184,5.0,8.9,0.7,65.1,5.3,0.0,1.7,5.87,raw,raw,raw,raw,raw
2013-01-03,184,0.7,1.8,-0.1,70.5,4.9,0.0,0.2,3.41,raw,raw,raw,raw,raw
2013-01-04,184,1.5,3.9,-0.3,64.1,3.3,,7.3,11.14,raw,raw,raw,raw,raw
2013-01-05,184,3.2,5.2,1.3,67.8,3.4,,0.9,4.54,raw,raw,raw,raw,raw
2013-01-06,184,4.4,5.5,3.2,68.4,3.3,,0.0,1.93,raw,raw,raw,raw,raw
2013-01-07,184,3.1,4.1,1.4,69.8,2.6,,0.0,1.52,raw,raw,raw,raw,raw
2013-01-08,184,4.4,7.2,1.4,60.4,3.2,,7.1,10.02,raw,raw,raw,raw,raw
2013-01-09,184,2.9,4.3,1.1,69.6,4.9,0.0,0.3,3.15,raw,raw,raw,raw,raw
2013-01-10,184,2.0,4.3,-0.4,63.0,3.5,0.0,2.4,7.28,raw,raw,raw,raw,raw
2013-01-11,184,3.3,7.6,-1.6,65.1,2.0,,7.6,11.51,raw,raw,raw,raw,raw
2013-01-12,184,7.9,11.9,4.0,70.4,2.3,,6.8,10.32,raw,raw,raw,raw,raw
2013-01-13,184,7.7,9.7,5.3,76.0,2.2,0.7,0.0,1.91,raw,raw,raw,raw,raw
2013-01-14,184,7.4,9.4,5.3,64.3,4.2,,7.2,10.42,raw,raw,raw,raw,raw
2013-01-15,184,5.6,9.4,1.0,76.0,1.9,,8.3,11.64,raw,raw,raw,raw,raw
2013-01-16,184,6.8,9.2,5.1,71.1,4.4,,0.0,3.41,raw,raw,raw,raw,raw
2013-01-17,184,3.1,5.1,1.8,69.9,6.7,0.4,0.0,1.77,raw,raw,raw,raw,raw
2013-01-18,184,3.9,5.4,2.2,67.6,3.2,,1.1,5.73,raw,raw,raw,raw,raw
2013-01-19,184,6.2,9.1,3.6,65.6,2.9,,2.5,7.58,raw,raw,raw,raw,raw
2013-01-20,184,8.0,13.2,3.1,78.4,2.3,0.1,4.3,8.48,raw,raw,raw,raw,raw
2013-01-21,184,12.2,16.2,9.2,94.6,3.1,13.4,0.0,1.66,raw,raw,raw,raw,raw
2013-01-22,184,7.4,9.2,7.0,80.3,4.2,0.0,0.0,0.59,raw,raw,raw,raw,raw
2013-01-23,184,6.6,7.5,5.2,79.1,3.8,5.6,0.0,1.16,raw,raw,raw,raw,raw
2013-01-24,184,6.4,9.4,3.8,72.4,4.4,0.0,0.0,1.65,raw,raw,raw,raw,raw
2013-01-25,184,3.7,4.4,3.1,67.0,5.4,0.0,1.5,5.89,raw,raw,raw,raw,raw
2013-01-26,184,3.0,4.2,2.0,76.6,4.5,0.0,0.2,3.17,raw,raw,raw,raw,raw
2013-01-27,184,3.4,4.4,2.3,66.8,6.4,0.0,1.2,5.59,raw,raw,raw,raw,raw
2013-01-28,184,5.3,8.4,3.1,62.4,2.9,,9.3,13.72,raw,raw,raw,raw,raw
2013-01-29,184,7.4,11.5,3.2,67.5,2.0,,4.0,9.25,raw,raw,raw,raw,raw
2013-01-30,184,10.1,16.1,5.1,70.3,2.5,,8.9,12.84,raw,raw,raw,raw,raw
2013-01-31,184,13.3,17.4,7.8,68.9,2.7,0.3,2.1,7.49,raw,raw,raw,raw,raw
2013-02-01,184,14.9,19.0,9.7,89.1,4.1,12.2,0.0,2.7,raw,raw,raw,raw,raw
2013-02-02,184,6.9,9.8,3.8,70.8,3.3,0.0,6.7,12.09,raw,raw,raw,raw,raw
2013-02-03,184,8.2,14.1,1.8,70.0,1.9,1.1,4.8,9.2,raw,raw,raw,raw,raw
2013-02-04,184,9.1,15.5,5.2,86.9,3.8,5.5,0.2,2.69,raw,raw,raw,raw,raw
2013-02-05,184,7.7,10.3,3.8,91.6,1.6,14.7,0.0,1.08,raw,raw,raw,raw,raw
2013-02-06,184,5.6,8.3,5.2,80.1,5.0,2.7,0.0,0.89,raw,raw,raw,raw,raw
2013-02-07,184,1.5,5.5,-1.8,71.5,6.1,0.0,0.3,3.82,raw,raw,raw,raw,raw
2013-02-08,184,-0.7,0.1,-1.6,69.0,4.0,0.0,0.4,4.66,raw,raw,raw,raw,raw
2013-02-09,184,1.6,3.0,-0.3,72.4,2.9,0.0,0.0,2.66,raw,raw,raw,raw,raw
2013-02-10,184,4.6,7.4,2.5,69.9,2.4,,2.9,9.84,raw,raw,raw,raw,raw
2013-02-11,184,3.7,6.5,2.3,67.5,2.7,,8.4,14.93,raw,raw,raw,raw,raw
2013-02-12,184,4.8,6.1,2.7,76.1,3.6,1.2,0.0,1.77,raw,raw,raw,raw,raw
2013-02-13,184,4.3,7.0,2.4,60.9,3.0,,9.4,16.05,raw,raw,raw,raw,raw
2013-02-14,184,5.9,7.3,3.0,74.4,1.2,2.3,0.0,3.56,raw,raw,raw,raw,raw
2013-02-15,184,5.5,7.9,2.3,64.9,4.0,1.8,2.0,8.08,raw,raw,raw,raw,raw
2013-02-16,184,3.5,6.0,1.7,62.9,2.6,,8.9,16.3,raw,raw,raw,raw,raw
2013-02-17,184,7.6,10.1,2.9,78.9,1.7,5.6,0.0,1.65,raw,raw,raw,raw,raw
2013-02-18,184,7.5,11.3,5.0,81.4,3.5,3.6,0.0,1.57,raw,raw,raw,raw,raw
2013-02-19,184,2.7,5.3,0.3,66.5,4.5,8.1,1.7,9.37,raw,raw,raw,raw,raw
2013-02-20,184,3.7,6.2,1.7,59.5,2.9,,7.1,14.75,raw,raw,raw,raw,raw
2013-02-21,184,5.4,9.5,2.3,60.6,2.0,,7.3,14.57,raw,raw,raw,raw,raw
2013-02-22,184,7.0,10.2,3.3,59.4,2.9,,6.3,14.15,raw,raw,raw,raw,raw
2013-02-23,184,4.9,7.7,2.7,62.8,3.6,,7.2,16.52,raw,raw,raw,raw,raw
2013-02-24,184,5.7,9.1,1.8,53.6,2.0,,8.5,16.4,raw,raw,raw,raw,raw
2013-02-25,184,9.5,13.2,4.6,52.0,2.2,0.0,1.7,8.9,raw,raw,raw,raw,raw
2013-02-26,184,10.6,14.5,9.4,89.1,2.1,1.7,0.5,4.46,raw,raw,raw,raw,raw
2013-02-27,184,9.1,11.3,7.2,82.8,2.5,,6.9,15.85,raw,raw,raw,raw,raw
2013-02-28,184,12.6,17.9,5.7,63.5,2.1,,8.5,16.99,raw,raw,raw,raw,raw
2013-03-01,184,7.5,17.6,3.0,80.1,5.2,6.9,0.0,4.42,raw,raw,raw,raw,raw
2013-03-02,184,4.2,7.2,2.6,67.1,4.0,,5.3,13.79,raw,raw,raw,raw,raw
2013-03-03,184,5.0,8.0,2.6,64.1,3.2,,7.3,16.84,raw,raw,raw,raw,raw
2013-03-04,184,8.9,13.2,3.9,63.9,4.0,,8.5,14.89,raw,raw,raw,raw,raw
2013-03-05,184,7.2,11.6,3.2,59.6,2.2,,10.7,19.0,raw,raw,raw,raw,raw
2013-03-06,184,11.0,16.9,4.3,48.6,2.2,,9.6,16.78,raw,raw,raw,raw,raw
2013-03-07,184,14.1,19.0,8.1,73.9,4.6,0.0,5.2,12.54,raw,raw,raw,raw,raw
2013-03-08,184,15.0,23.6,6.7,56.8,3.8,,8.9,15.88,raw,raw,raw,raw,raw
2013-03-09,184,18.7,28.1,10.6,47.5,4.6,,9.2,16.63,raw,raw,raw,raw,raw
2013-03-10,184,8.4,21.9,5.3,63.5,3.8,,9.3,17.47,raw,raw,raw,raw,raw
2013-03-11,184,9.4,14.6,3.8,70.8,3.3,,10.2,18.71,raw,raw,raw,raw,raw
2013-03-12,184,13.9,19.7,7.5,60.3,1.9,,10.0,16.79,raw,raw,raw,raw,raw
2013-03-13,184,9.5,19.9,5.2,83.1,4.8,13.3,0.0,2.63,raw,raw,raw,raw,raw
2013-03-14,184,8.3,12.6,4.9,74.8,2.6,,3.3,10.92,raw,raw,raw,raw,raw
2013-03-15,184,8.9,12.2,6.2,79.0,2.5,,5.9,14.87,raw,raw,raw,raw,raw
2013-03-16,184,9.9,12.8,7.7,81.8,2.3,,5.2,15.3,raw,raw,raw,raw,raw
2013-03-17,184,12.7,19.2,7.1,83.1,2.5,9.1,0.0,4.82,raw,raw,raw,raw,raw
2013-03-18,184,11.7,18.6,9.8,91.9,4.4,22.3,0.5,4.19,raw,raw,raw,raw,raw
2013-03-19,184,14.1,17.3,9.9,89.3,2.0,,5.7,15.68,raw,raw,raw,raw,raw
2013-03-20,184,9.5,15.0,3.0,83.4,4.2,2.3,2.2,5.37,raw,raw,raw,raw,raw
2013-03-21,184,5.5,9.0,2.3,66.6,2.5,,10.8,22.6,raw,raw,raw,raw,raw
2013-03-22,184,8.4,12.4,4.6,82.8,2.3,1.3,1.1,4.93,raw,raw,raw,raw,raw
2013-03-23,184,9.8,12.6,6.9,68.8,2.1,,9.1,19.43,raw,raw,raw,raw,raw
2013-03-24,184,9.5,11.5,6.5,74.1,3.1,,4.2,12.45,raw,raw,raw,raw,raw
2013-03-25,184,6.1,8.6,4.6,63.6,4.3,,6.5,18.53,raw,raw,raw,raw,raw
2013-03-26,184,8.7,12.5,3.9,72.4,2.4,,4.4,14.67,raw,raw,raw,raw,raw
2013-03-27,184,11.6,14.6,9.5,79.3,1.9,,4.1,11.39,raw,raw,raw,raw,raw
2013-03-28,184,11.7,16.7,7.6,63.4,2.3,,10.9,22.05,raw,raw,raw,raw,raw
2013-03-29,184,9.4,11.9,7.2,58.3,2.6,,7.4,19.11,raw,raw,raw,raw,raw
2013-03-30,184,12.1,17.5,6.1,72.5,2.3,,5.2,14.07,raw,raw,raw,raw,raw
2013-03-31,184,10.8,13.6,8.9,71.4,2.7,0.0,9.4,21.98,raw,raw,raw,raw,raw
2013-04-01,184,14.4,20.2,9.7,63.8,2.8,,10.1,22.03,raw,raw,raw,raw,raw
2013-04-02,184,9.9,14.3,7.7,78.0,4.6,0.0,0.0,3.22,raw,raw,raw,raw,raw
2013-04-03,184,10.5,14.5,6.7,68.1,2.7,,11.0,23.85,raw,raw,raw,raw,raw
2013-04-04,184,13.1,17.3,9.4,53.9,2.1,,1.6,11.54,raw,raw,raw,raw,raw
2013-04-05,184,16.6,20.0,11.4,84.4,4.1,11.2,2.6,11.76,raw,raw,raw,raw,raw
2013-04-06,184,9.9,15.4,6.6,88.5,7.3,70.1,0.0,0.62,raw,raw,raw,raw,raw
2013-04-07,184,7.4,9.2,6.3,67.6,7.3,,3.2,12.83,raw,raw,raw,raw,raw
2013-04-08,184,11.1,15.6,5.7,60.1,2.6,,9.5,22.3,raw,raw,raw,raw,raw
2013-04-09,184,11.7,14.8,9.3,48.1,4.7,,10.0,22.64,raw,raw,raw,raw,raw
2013-04-10,184,8.9,11.2,6.9,58.4,4.4,,9.5,22.16,raw,raw,raw,raw,raw
2013-04-11,184,11.2,13.4,8.5,42.8,4.2,,9.1,23.05,raw,raw,raw,raw,raw
2013-04-12,184,10.9,13.5,8.3,46.1,3.2,,9.1,21.9,raw,raw,raw,raw,raw
2013-04-13,184,14.5,20.7,6.7,44.1,3.1,,11.2,22.68,raw,raw,raw,raw,raw
2013-04-14,184,16.3,21.5,9.6,50.9,6.1,0.0,8.8,17.58,raw,raw,raw,raw,raw
2013-04-15,184,14.9,26.4,7.3,58.9,2.0,,11.2,22.23,raw,raw,raw,raw,raw
2013-04-16,184,20.3,25.3,14.7,67.5,3.8,,5.3,17.34,raw,raw,raw,raw,raw
2013-04-17,184,16.8,20.0,14.7,92.8,3.6,0.0,4.9,16.19,raw,raw,raw,raw,raw
2013-04-18,184,14.6,20.1,10.0,80.6,2.7,,4.5,16.54,raw,raw,raw,raw,raw
2013-04-19,184,12.4,15.5,9.0,64.6,3.2,,8.0,20.93,raw,raw,raw,raw,raw
2013-04-20,184,10.3,11.5,8.4,83.1,3.0,3.5,0.0,2.24,raw,raw,raw,raw,raw
2013-04-21,184,11.4,14.6,8.1,62.9,4.1,,10.8,25.12,raw,raw,raw,raw,raw
2013-04-22,184,13.4,18.7,8.0,60.5,2.9,,10.5,24.44,raw,raw,raw,raw,raw
2013-04-23,184,15.4,18.9,13.1,89.3,3.3,7.5,0.0,3.39,raw,raw,raw,raw,raw
2013-04-24,184,12.5,15.1,10.5,91.8,4.0,,2.8,12.15,raw,raw,raw,raw,raw
2013-04-25,184,13.3,18.6,9.4,85.1,3.6,,5.5,20.07,raw,raw,raw,raw,raw
2013-04-26,184,14.0,17.7,10.5,56.5,4.3,,12.3,25.97,raw,raw,raw,raw,raw
2013-04-27,184,15.9,20.6,11.5,46.4,2.6,,11.3,24.36,raw,raw,raw,raw,raw
2013-04-28,184,18.0,21.6,12.9,51.0,2.2,,12.1,26.13,raw,raw,raw,raw,raw
2013-04-29,184,18.9,24.8,15.0,81.3,4.0,1.3,6.4,17.79,raw,raw,raw,raw,raw
2013-04-30,184,15.6,19.0,12.2,60.9,2.5,0.9,3.7,11.12,raw,raw,raw,raw,raw
2013-05-01,184,13.6,17.2,10.8,79.0,2.8,,9.5,24.26,raw,raw,raw,raw,raw
2013-05-02,184,13.8,17.2,10.2,71.8,2.6,,11.1,26.12,raw,raw,raw,raw,raw
2013-05-03,184,15.2,18.9,11.0,72.6,2.1,,12.0,24.83,raw,raw,raw,raw,raw
2013-05-04,184,15.2,18.6,12.0,72.9,2.1,,12.4,26.71,raw,raw,raw,raw,raw
2013-05-05,184,15.4,20.1,10.8,62.6,2.0,,12.4,26.65,raw,raw,raw,raw,raw
2013-05-06,184,17.0,21.3,12.4,36.3,2.6,,11.2,25.62,raw,raw,raw,raw,raw
2013-05-07,184,17.2,21.5,13.1,71.4,3.6,,10.2,23.8,raw,raw,raw,raw,raw
2013-05-08,184,19.6,26.1,14.8,64.5,3.3,,9.9,23.93,raw,raw,raw,raw,raw
2013-05-09,184,19.1,22.4,17.1,84.5,1.5,6.7,0.3,9.53,raw,raw,raw,raw,raw
2013-05-10,184,16.2,20.7,13.4,95.5,3.9,12.7,0.0,6.54,raw,raw,raw,raw,raw
2013-05-11,184,18.5,22.8,13.3,72.4,2.8,,11.5,24.96,raw,raw,raw,raw,raw
2013-05-12,184,21.9,27.8,15.8,55.3,3.0,,12.3,26.38,raw,raw,raw,raw,raw
2013-05-13,184,19.8,23.6,16.3,64.5,2.1,,12.6,26.78,raw,raw,raw,raw,raw
2013-05-14,184,19.6,23.2,14.9,60.6,2.0,,12.6,27.36,raw,raw,raw,raw,raw
2013-05-15,184,18.8,22.4,16.6,90.4,1.8,,7.6,22.27,raw,raw,raw,raw,raw
2013-05-16,184,17.4,18.4,16.2,90.9,3.9,0.0,0.0,4.41,raw,raw,raw,raw,raw
2013-05-17,184,18.0,21.2,15.7,79.1,4.3,,7.3,21.21,raw,raw,raw,raw,raw
2013-05-18,184,20.6,26.1,16.5,85.4,3.0,1.0,2.3,14.5,raw,raw,raw,raw,raw
2013-05-19,184,17.2,21.2,15.1,97.4,3.9,7.2,0.0,6.64,raw,raw,raw,raw,raw
2013-05-20,184,17.8,21.1,14.2,91.5,2.9,,4.0,17.64,raw,raw,raw,raw,raw
2013-05-21,184,18.6,21.8,15.4,90.6,2.0,,11.5,26.21,raw,raw,raw,raw,raw
2013-05-22,184,19.1,24.7,15.6,87.6,1.6,,11.4,25.3,raw,raw,raw,raw,raw
2013-05-23,184,21.8,27.0,17.4,75.5,1.9,,11.1,24.17,raw,raw,raw,raw,raw
2013-05-24,184,20.9,26.0,15.5,78.5,1.7,,11.2,25.55,raw,raw,raw,raw,raw
2013-05-25,184,21.8,25.8,19.0,68.1,1.8,,10.7,23.83,raw,raw,raw,raw,raw
2013-05-26,184,23.3,26.2,19.3,68.3,3.0,,3.0,16.27,raw,raw,raw,raw,raw
2013-05-27,184,22.2,23.9,20.2,90.8,4.9,15.2,0.0,3.1,raw,raw,raw,raw,raw
2013-05-28,184,21.6,25.4,18.8,90.5,3.6,16.9,4.3,18.39,raw,raw,raw,raw,raw
2013-05-29,184,19.6,21.6,18.2,88.5,3.7,,1.0,12.7,raw,raw,raw,raw,raw
2013-05-30,184,18.4,21.0,16.1,86.8,1.7,0.0,3.4,13.03,raw,raw,raw,raw,raw
2013-05-31,184,17.9,20.3,15.1,86.0,1.3,,0.9,9.84,raw,raw,raw,raw,raw
2013-06-01,184,17.9,18.7,17.5,87.6,1.3,0.2,0.0,5.36,raw,raw,raw,raw,raw
2013-06-02,184,19.7,23.7,16.3,81.4,1.8,,6.5,21.43,raw,raw,raw,raw,raw
2013-06-03,184,20.0,22.5,18.1,82.4,3.3,,7.9,22.86,raw,raw,raw,raw,raw
2013-06-04,184,20.3,23.5,17.0,89.4,2.7,,9.8,25.7,raw,raw,raw,raw,raw
2013-06-05,184,20.5,25.3,17.3,89.9,2.1,,6.9,18.54,raw,raw,raw,raw,raw
2013-06-06,184,20.4,23.5,17.5,88.6,3.1,,11.0,25.44,raw,raw,raw,raw,raw
2013-06-07,184,22.6,26.4,18.3,79.1,3.5,,4.3,17.82,raw,raw,raw,raw,raw
2013-06-08,184,21.0,21.8,20.3,90.0,3.9,9.2,0.0,4.48,raw,raw,raw,raw,raw
2013-06-09,184,20.6,23.6,19.4,95.8,3.8,2.9,1.8,11.19,raw,raw,raw,raw,raw
2013-06-10,184,20.2,21.2,19.6,98.6,3.0,2.2,0.0,3.98,raw,raw,raw,raw,raw
2013-06-11,184,21.8,24.2,20.1,96.4,3.1,0.2,2.4,14.82,raw,raw,raw,raw,raw
2013-06-12,184,20.7,22.1,19.5,94.3,2.4,,0.0,8.55,raw,raw,raw,raw,raw
2013-06-13,184,20.8,22.5,18.9,92.0,1.4,0.2,0.0,10.51,raw,raw,raw,raw,raw
2013-06-14,184,20.4,21.6,19.4,99.0,1.9,14.6,0.0,5.22,raw,raw,raw,raw,raw
2013-06-15,184,21.5,23.9,20.1,97.5,2.0,,4.4,17.97,raw,raw,raw,raw,raw
2013-06-16,184,22.7,26.1,19.9,92.1,1.7,,11.3,26.75,raw,raw,raw,raw,raw
2013-06-17,184,23.4,26.8,20.2,94.0,2.3,0.2,7.1,23.14,raw,raw,raw,raw,raw
2013-06-18,184,25.7,30.8,22.0,90.8,2.4,6.7,2.1,9.11,raw,raw,raw,raw,raw
2013-06-19,184,24.6,29.7,21.8,94.8,4.5,13.3,0.0,5.32,raw,raw,raw,raw,raw
2013-06-20,184,22.6,24.7,21.2,97.3,2.1,29.1,0.0,4.05,raw,raw,raw,raw,raw
2013-06-21,184,22.4,25.6,20.9,93.0,2.4,2.7,2.9,13.56,raw,raw,raw,raw,raw
2013-06-22,184,21.9,25.6,20.7,95.6,1.2,,1.1,14.64,raw,raw,raw,raw,raw
2013-06-23,184,22.4,25.8,21.0,86.5,2.0,5.8,0.1,6.37,raw,raw,raw,raw,raw
2013-06-24,184,22.2,25.3,19.7,89.5,1.8,0.0,10.7,25.42,raw,raw,raw,raw,raw
2013-06-25,184,22.3,26.5,20.7,90.3,2.5,33.6,0.0,7.47,raw,raw,raw,raw,raw
2013-06-26,184,21.8,25.3,19.6,91.6,2.2,36.6,7.2,21.08,raw,raw,raw,raw,raw
2013-06-27,184,21.4,22.4,20.3,95.8,1.8,2.6,0.4,6.41,raw,raw,raw,raw,raw
2013-06-28,184,22.2,25.1,20.7,87.6,3.0,,5.2,20.58,raw,raw,raw,raw,raw
2013-06-29,184,23.0,27.8,20.4,84.5,3.3,,8.8,24.31,raw,raw,raw,raw,raw
